group_id	C1	C2	C3	C4	C5
PG00100	-0.0813675996589915	0.0513880426151062	-0.0111788211624491	0.00192790707436012	-0.0139330002639127
PG01387	0.0832915426226876	-0.0363445816191918	-0.00835011796034781	0.0262309191724684	0.00881508432120769
PG01094	0.00211340513314489	-0.0138077865105776	0.0469589656517049	-0.0108304809291077	0.0159126551132605
PG00230	0.0707002586674981	-0.0775074001647224	-0.00323157732251487	0.0110317625964393	-0.0151510342443732
PG00393b	0.0807078784762224	-0.024891403498051	-0.0187804884863719	0.0154412529439359	-0.00922251565749229
PG00330	-0.0760797875303281	0.0598045964606181	-0.0144247529294763	-0.0165898571214938	0.00178918515259103
PG01702	-0.0495971037339548	0.0138939683773253	-0.0429848451630567	0.0795139358242173	0.111528583333878
PG01500	0.0112878529611109	-0.0471793238181065	-0.0338929074008332	-0.00984665799672121	-0.135417182396538
PG00349	-0.00195082336887555	0.0112802398281274	0.0173614943280365	-0.045555556805815	0.106050998333349
PG01641	-0.0747335522255357	0.0554194949338492	-0.0122258751453379	-0.0300552289111399	0.0152627053373931
PG00792	0.0662045112830521	-0.0810038169982395	-0.0180706329419687	-0.0139033058550125	-0.000356515657116767
PG00393	0.0786837410330427	-0.0182888775599848	0.00565296920001437	-0.01983811585997	0.0101565178113953
PG01728	0.00792292514045273	0.00453653495070605	0.00809489743379729	-0.0064866026929166	-0.0214517615534228
PG01011b	0.0115712395821399	0.0152687973277374	0.0277708555446796	-0.0663918801078431	-0.0750454277542172
PG00710	0.0699418550988117	-0.0723344238179043	0.0100545940250978	-0.0198359545846758	0.0235687330065613
PG00673	0.070394873077981	0.00384899548475974	0.0113879534683482	0.070178089944769	-0.0682952324460385
PG01685	-0.0019278943692527	0.000514399723641106	0.0496159238718595	-0.0040678992058356	-0.0285091983598599
PG00857	-0.0701935574956023	0.0558570127959164	-0.0166128663715812	-0.0269323064607632	0.00141059673138326
PG01765	0.063316184196849	-0.0488795268265639	-0.0284654881292586	-0.00626521313903684	-0.0254638496466279
PG00378	-0.0460956379435193	0.0434767316937082	-0.0770271337058103	-0.0761258648917294	-0.103009140801507
PGSHARED0006	0.0663282696164106	0.0418419912714766	0.0804565813368801	0.0353118978248445	0.000554544669064265
PG01089	-0.0315086129777019	-0.0113836620443976	-0.0128223797178861	-0.0636197134887607	0.046050747768289
PG00893	0.0740780228694953	-0.0333930448673698	-0.00287528312382752	-0.039789147691354	0.060112616624622
PG00237	-0.0197120389128879	0.0144219754054692	0.0234534147844704	-0.0698782158090872	0.032635691581285
PG01075	-0.0642206142592318	0.0777496896538234	-0.0171868946447368	-0.00835850485148571	0.0126521993620948
PG00441	0.0739330008069099	-0.0354506885446689	0.0362584687693088	-0.0297454493362932	0.0146717785765183
PG01272	-0.0268197657068552	0.0595177085844122	-0.0467608435755823	0.00716775483964539	-0.0260957623654678
PG00484	-0.0596026911048013	0.0837523028118195	-0.00795806540891942	-0.0131164453172158	-0.0378258328196016
PG01108b	-0.0391397960476783	0.0425307603564232	-0.0583817806135683	0.0100397096099566	-0.0384696493956084
PG00504	-0.0210900882735075	0.0428197052115619	-0.0276848565595815	0.0354842298008569	-0.033754218404872
PG00088	-0.0491146170544478	0.0921840163369951	0.0180470699291518	0.048436422649034	0.00482553256399565
PG01504	-0.0674014109490177	0.0709794133316332	-0.00192614932403753	-0.013432457431983	0.00806508117769997
PG00081	-0.0718729856813156	0.0540681314848279	0.00497422524176513	-0.0188760951309856	0.00366685118335743
PG00619	0.0429360353394622	-0.0103483354747623	-0.102098535909999	0.0237733049918173	-0.0756593370244315
PG01650	-0.0737128433268815	0.0460753750974954	0.0101918491415167	0.00214003939167286	-0.0160533580058545
PG00701	0.0635063442631232	0.06101620474217	-0.00977710467369013	-0.0304317979002588	0.0690690979787756
PG00490	-0.0191584705978822	-0.00830544101765039	-0.0807490985606541	0.0220736645336303	0.00839152394564834
PG00106	-0.0729887564263802	-0.0299465758551335	0.0153118499501627	-0.0476104963431502	0.0138128344515986
PG00331b	0.0701532783926402	-0.0597990318762152	0.0283052006377848	0.0241981814372237	-0.00796998649049541
PG00865	0.0590021906707114	-0.0162808450754124	-0.034058893399391	0.0608980670333299	-0.0787235445823306
PG00789	0.0754461515535458	-0.0181776660891608	0.0239971988318972	0.029936871225505	-0.0159431407521926
PG01040	0.0504230075801473	0.00178975437524503	-0.0312405659181605	-0.0569786410683643	-0.0261727667381384
PG00210	-0.0720015206865964	0.0380815784100799	0.0239570926273645	-0.0235511619873848	0.0172856420392349
PG00704	0.0753736584075662	-0.0280324668593103	-0.00580987013854011	-0.00233446706827836	-0.00674399442112487
PG00669	0.0686536200576179	-0.0314719529327169	-0.00889892642184099	-0.0153669017574126	0.0648708953537333
PG01132	-0.029098436212147	0.0262102894708015	-0.112866862177958	0.0632260690964959	-0.0631432519060926
PG00466	0.0710027436291783	0.00834524605015162	0.021198437506976	-0.0270219699341124	0.05706101302393
PG00044	-0.00585678432088588	-0.0512285583899707	0.0177821543988806	-0.0487145955802746	0.0398903774417337
PG00936	0.0730459251211661	0.0125173921695805	0.0119002085546844	-0.0117437507908789	0.0138304627866478
PG01032	0.0737755139207297	-0.0184069192186982	-0.0330383929999025	0.00254118771268783	0.000320876547305714
PG00048	-0.0275410519210011	0.0292620608548575	0.000344274890228337	0.0132639782241998	-0.0700278550695998
PG01358b	-0.0296872250129589	-0.0618085210709629	0.0726015302031559	0.0719328062662772	0.0733666550154656
PG00730	0.0240234962441995	0.0011592538574632	0.0157129261082426	0.0440185327192261	0.0268915053849634
PG00211	-0.0205552552512561	0.0131633763748212	-0.0563549289733354	0.119330957230735	0.0799648689729262
PG01767	-0.073005199821755	-0.0071535891594827	-0.00854080704960023	-0.0501999956961387	0.0323901960991259
PG00240	-0.0125364804061329	-0.0737248683178832	0.0460543080931778	0.000919092259576366	-0.0199728040044309
PG01006b	0.0625683940128032	0.0298859454084497	-0.0197473307375362	0.024065672016245	-0.0384624945014178
PG00579	0.0691407831500087	-0.0203895303079624	-0.0267728049292871	0.00741903944747393	-0.0224247890531462
PG00324	-0.0283982154860124	0.00756522212367757	-0.0901340635136205	0.0173933976962438	0.0044420234584056
PG00666b	-0.0655300210241776	0.0611265524792653	-0.000742987765832355	-0.0113124582092197	-0.00743926380263603
PG00362	-0.055516175073136	0.0756968402343913	-0.0139716553982233	0.0179648353807438	-0.00753128449198682
PG00281	0.0684509645565183	-0.0385540424547442	-0.0185960372476607	-0.0322448794125157	0.0266205730370402
PG01193	-0.0165412212915638	-0.0625196078966672	-0.00438626530744829	0.0420678244206418	-0.0129691372238955
PG00148	-0.0697332735237512	0.0386261988607612	0.00971016062712769	0.00624127168669768	0.0163318876908117
PG00709	0.0668634163433921	-0.03907187591612	-0.0023089661555607	-0.0185358377870203	0.0481001184410808
PG01384	-0.0459871390891362	0.0552239960371889	-0.0334274909767948	0.017571305991871	-0.0407254471460559
PG00269	-0.00873611217099965	-0.0181998512869204	0.0921140495000711	0.0181121335668853	0.0048287120724669
PG00915	0.0346005577159495	-0.0800267032177849	-0.0502531767953973	-0.0771998025179889	0.064469116006697
PG01013	-0.0612795686940914	-0.0144427886333085	-0.0551151983412861	-0.00900657515799261	0.0367494732099079
PG00853	-0.04102381187374	0.0457437625445044	-0.0238979910320443	-0.0137424601058401	-0.0266140335984518
PG00740	-0.0486186286234323	0.022839611607529	-0.121176630425206	-0.0303793409093987	-0.0141397225592838
PG01235	0.0625906736281295	-0.0563292196849916	0.00110308144470479	0.0260755909787581	-0.0205198404152333
PG01828	-0.0253991643870112	0.0543133845074985	0.113895249819104	0.0688914151665502	0.0547719545623959
PG01397	-0.0471129047499115	-0.000791459170739314	0.086577806151402	-0.00221130394559946	-0.00472053804484341
PG00907	0.0691386392942576	-0.0251121853856536	0.0148202805645585	-0.00251972522562088	0.0230652401756362
PG00976	0.0361985055196599	-0.0862523043213503	-0.0643507595333772	-0.0342692279039071	-0.00816577611547117
PG00486	-0.0706373511110339	0.0250870421394962	-0.0125693767354667	0.0109769932704991	-0.00204042834686142
PGSHARED0059	0.0670587650591453	-0.0212575772615581	0.00395451991508556	-0.040822168913209	0.00172628047337104
PG00798	0.062122021711394	-0.0292502032929138	-0.0199685460978134	-0.00240732674424412	0.0124231913671574
PG01522	0.0125708333990228	-0.0821902518165485	-0.0120832345645818	0.014209972350625	-0.0366890823733177
PG01112	0.0461666287902945	-0.0472125786805343	-0.00613309488163903	0.0167589819699861	-0.0529239967884307
PG01651	-0.063987793212821	0.0325955357031752	0.00750456220106338	-0.000202149161196291	0.0307420476126958
PG00115	0.0579487857876494	-0.0649414807026605	0.00493060476929679	0.0103421252455625	0.00769874970501083
PG00694	0.0669432738768988	-0.0109780396140318	0.0182660081873906	-0.00480633706394818	0.00175606433860386
PG01602	0.0667423030703111	-0.0293395306717673	-0.00284674458571134	-0.0345834735802495	0.0135092973495551
PG00724	0.0667442411346318	-0.0314074447902998	0.0185673623317979	0.00404437731185754	0.00550244792032184
PG01466	0.0101579561560925	-0.007786932500671	0.0148773652778532	0.069018650522344	-0.0065144646132522
PG01799	0.0646762155959443	-0.0442416365338403	0.00989568415862482	-0.0326327054021989	0.02251288959324
PG00581	0.0641620728689421	-0.0288968228917753	-0.0092784486598495	-0.0204926639550844	0.00709979473618851
PG01324	0.0623500666795888	-0.0536177753601685	-0.0214603743630308	-7.50284969691559e-05	0.0231942273293605
PG01794	-0.0367332145177257	-0.00321253092207772	0.0122889849648331	-0.00863170567782107	-0.0756121009312773
PG00022	-0.0540799169017432	0.063678060037777	-0.0266227973557697	-0.0253074028842777	0.0147485226359735
PG00331	0.0624371590147529	-0.0457819189179063	0.00456536921848281	0.0124919918457281	-0.0494039966807443
PG00466b	0.0665080447312174	-0.000877919708312347	0.00869598219542694	-0.0337376778719041	0.0292270579741755
PG01581	0.0591810567252256	0.00168504373840896	-0.00713900944988778	0.00567141630668421	5.52438891419368e-05
PG00236	-0.0571990148170937	0.0434749205437883	-0.0108991614673203	-0.00309275337736504	0.0391868146166058
PG01496	0.0612604773715433	-0.0573539081446934	0.00506179445535146	-0.0179794887782769	0.0103383290777477
PG00726	-0.0509269610355492	0.0696900017198098	0.00356891807236903	0.0143239756977164	0.0239714187734046
PG00821	0.0295883786140579	0.0905043988539304	-0.0146623298439185	-0.054928793209023	0.0403864778845479
PG01457	-0.0659013413469119	0.0158441748005863	-0.00190845218000177	-0.017018521011758	0.0270962230993033
PG01366	0.058795751081425	0.0420533061377989	0.0308429618315721	-0.0442483052953865	0.0322735709009655
PG01605	-0.0277555683549215	0.105365151325417	0.00659903619427221	-0.0324838649000545	0.00827297405790969
PG00812	-0.0270253483571219	0.0880025189446892	0.0218582571447598	-0.0225061511341881	0.0160529992435397
PG00766	-0.0202123542169083	0.00297349054410645	-0.087334540118665	0.0241308673118047	0.0229923780697615
PG01244	-0.0575976872229944	0.0466817158417411	0.0126281287907714	0.00364374697903458	0.00455465492190979
PG01071	0.0600222229652117	0.000382731762711758	0.0151524582183824	-0.0469361655904607	0.0171044176615107
PG01823	0.0644586741400737	-0.0119838815906328	-0.00942519114217801	-0.00567154622585303	0.0243016144805093
PG00602	-0.0599366207767861	0.0532511299203456	-0.00721073716076522	-0.014815757753737	0.00348366852524616
PG01526	0.0649012210632027	-0.0150284788869046	0.0110143242500169	-0.00997893088337903	0.00726200685933085
PG00690	0.0638312188656582	0.00455649608553208	-0.000384515592135395	-0.0212466995990505	0.0526862573403877
PG01629	-0.0624402532313342	0.0418085541460264	0.0200200883342472	-0.0296544693702951	0.00576084504095433
PG01249	-0.0594612312548509	0.0422305770132667	0.00841599896361411	-0.0148081356779947	-0.0118444514305703
PG00957	-0.0473161387859276	0.0773885540466446	0.0198253706921654	0.0141722653430681	0.00227447264240973
PG00849	-0.0305381920176456	0.027111205869149	-0.0781748149178617	-0.00349312149785862	-0.0150524401956369
PG00687	-0.00945128937013284	0.0812719332696197	0.0238699604732693	-0.028227732402361	0.0138579562122924
PG00384	-0.0614072636742095	0.0229862667517884	-0.0158577438894722	-0.00166810310621125	-0.0181369066617368
PG01573	0.0464447657935503	-0.0706228168114572	-0.0295892180614821	-0.043074053876649	0.0186941928745053
PG01188	0.0629788744467571	-0.0178451404463999	-0.0229081871467869	-0.0224600718572284	0.00106268200306977
PG01547	-0.0300388578585157	0.0181415923927329	-0.0626860966698978	0.0867426793135026	0.0572228550770962
PG00035	0.0521711980471156	-0.0416229847062163	-0.0313263498163863	-0.0238793612885296	0.0143449262350213
PG00251	0.0646427161293487	-0.00187097574512456	-0.0146382540349783	0.0183308236183255	-0.0115058664456294
PG00222	-0.0628563663069542	-0.0226041982758368	0.0048622043631487	-0.00339521928002847	0.0427622133116209
PG01462	0.045488656613106	-0.0421786041075903	-0.00463831678019157	-0.0154747056417205	0.0339578467430934
PG00173	0.0315317188113429	-0.0317747037557689	-0.00113903725959804	-0.0112568472995931	0.0418774672069541
PG01291	0.00430720438677828	-0.0211517868809652	0.0229887745508644	-0.0340869859396577	0.0679623738444406
PG01120	-0.060354347200767	0.0295192632937748	0.00619936438365337	-0.0365322411847585	0.0224221373417188
PG00554	-0.032308884560922	0.0385229837425718	-0.0676499227879174	0.0717311856305317	0.00551087561010586
PG00660	-0.0543056846771023	0.0484343315786311	-0.00309787143095429	0.0271650477035492	-0.0131079105545684
PG01300	0.0511782923433521	-0.0496320050141125	0.0249986040194265	-0.0120229081085381	-7.51164470537326e-07
PG00545	0.0485128382269023	-0.0511029409008721	0.0481411772884673	0.00809215879088285	-0.0301057495599628
PG00181	0.0173675388601118	0.0387157305044714	0.0660294107628573	0.0291848270055368	0.00544507527050727
PG00539	-0.0483861506579589	0.055846796507042	-0.00604220259095081	-0.0172689019813078	0.0122059583777212
PG00059	-0.046934943571055	0.0571126114137174	-0.00395207124724669	0.00975070205057644	0.0446294681781721
PG00443	0.0581598521243251	-0.0324302407785155	0.0230033413140513	-0.00720450112810752	0.00233199616658925
PG00961	0.0481727797855638	-0.0437686986583749	0.0157106882145771	0.0268905305156088	0.000704562910519989
PG00463	0.0366622793386855	-0.0636170498860899	0.0188062069288427	-0.038459451296849	0.0495602036261811
PG01004	0.0459709754580659	-0.0175527243448739	-0.0317178454964618	0.0044731589848636	-0.00935008362228695
PGSHARED0069	0.0615121127272088	0.00302588443948137	0.016189335866512	-0.0143508844886537	0.00871784184926075
PG00836	0.0445277070359416	-0.0567508372743772	-0.00132037470741663	-0.00879722365699723	0.00308945637356383
PGSHARED0068	-0.0557341203394279	0.0311823402345043	-0.022306209833732	0.00979742455550841	-0.0269266112884379
PG00117	-0.0253112424337151	-0.0226745873648735	0.0526994817682647	-0.0866635734392779	0.00368446035957841
PG01411	0.0095802254126707	-0.0372434303292369	-0.0215523101482281	-0.074419021609442	0.0117611084811192
PG00209	0.0578990730174829	0.0128427424959184	0.0113746938360024	-0.0188939640758101	0.0372706033874163
PG01156	-0.0586553664306534	-0.0139506652535995	0.00386215192907074	-0.0318002196481575	0.0203470753988149
PG00948	0.0463113978499702	0.0438797629487875	0.0231109971144486	-0.0101104058324073	0.0289845530541347
PG00751	0.0430227112917184	0.0564525266690068	0.0293822395971584	-0.0284122932307446	0.0355593399988134
PG00285	0.016612628947691	-0.022777573616714	0.0139378038879549	0.00885778963112123	-0.0751483606422078
PG00308	0.0509131274728693	-0.0500337921446737	-0.0195844726647081	-0.00247639327990652	-0.000389657548720467
PG00670	0.010750616656154	-0.0329104841529703	0.0521599042849327	-0.00567041632753987	-0.0257583754705548
PG01008	0.0244992330217894	0.0474507976480675	0.0291598197041708	0.00396721666961103	0.00778282204183496
PG00475	0.0241728803959995	-0.0590275781990361	0.0042723078039882	-0.0958938358831466	-0.000404313630746774
PG00402	0.0572888051186385	-0.0051613783726394	-0.0214726860004644	-0.00964090781926476	-0.00888720851914986
PG00198	-0.0540552738595591	0.0342035897259686	-0.0184457285498497	-0.0407165888414802	0.0119278596061232
PG01653	-0.0480643883258021	0.0557134771526671	0.0102094839978481	-0.0123263308659123	-0.0126698669343419
PG00235	0.0307507370851836	-0.0608198225812314	-0.0120656414352581	-0.0539920659904054	0.0733212667882818
PG01053	-0.0232295144594675	0.0180260495478046	-0.0499133165446828	-0.00990797139821051	0.0240774961567407
PG01697	-0.0197264592497371	0.0562170338457531	0.0489811122612797	-0.0764528329527079	-0.0293829451553854
PG00908	0.053535766268259	-0.00312366657827222	0.00225156092557497	0.0311506193948805	-0.0449058612374556
PG01191	-0.0493937182539715	0.0449784453056875	-0.0138165621809054	-0.00815370718170965	-0.00890086763975461
PG01701	-0.0518514253629877	0.0420013839289074	-0.0120679807797452	-0.0406263664862897	0.0239296867485744
PG01385b	-0.0108862755122879	-0.0277453514009529	0.0833278081263078	-0.0617813620670787	-0.0415628864914529
PG01654	0.0548182311911024	-0.00688209911022326	0.0199276930388669	-0.033470662615492	0.0310423863685771
PG01143	0.0580678906750745	-0.00845043286641336	0.0153487330611179	-0.0049551278945959	-0.00946043687604785
PG01750	-0.0484086544884964	0.057484054143959	-0.0302929315622782	0.0114368128679658	-0.0102307010606303
PG00749b	0.00565403444798829	0.0210398011792127	-0.0524567681921355	-0.0775606400765189	-0.0529144331182398
PG01442	-0.00852433620322473	0.041173731309095	-0.00348322661268313	-0.0433942580474161	-0.063425035453029
PG00054	0.011255373242049	0.0846185748256385	0.0056442038481407	-0.0421084104196757	0.0507234776494574
PG00414	0.0547296780268195	-0.017126302475086	0.0188288646537569	0.0205537323663563	-0.0117704624989205
PG00922	-0.0139396533084169	0.00302364156451804	-0.0399692376086005	0.0933703780682193	0.0882310298542578
PG00702	-0.0537321783743273	0.0356308713763147	0.0101436478397584	0.0152802042456636	-0.00315118816890246
PG00986	0.0552847781693266	0.0114068814565662	-0.000896074998090335	-0.0368754459900356	0.0204981661012671
PG00377	0.0507131895108864	-0.0460078081993794	-0.0152919073023063	0.00909630026814688	-0.0235557144518019
PG01046b	-0.0422809850085352	-0.0216851752389177	-0.0115976011843055	0.0309565550013423	0.0820360870435918
PG00129	-0.00981211322871456	0.0415752388998721	0.0494373634352932	-0.00172751644562396	0.0355748075387808
PG00975	0.0443292475385316	0.042884542806716	-0.00253681040845691	-0.0291433644471156	-0.020030892038245
PG00124	0.0311051921236908	0.0814476360289771	0.00097684167792824	-0.0392831469837058	0.027383963647089
PG00391	0.0504305713333486	-0.0275508037113176	-0.0249418894027275	0.0247676106651024	-0.0319777303777208
PG01270	0.0517759083002719	-0.0296535695754637	0.00883509019860034	0.0131817136142515	-0.00888874251261126
PG00166	-0.044900102746596	0.0562233080414633	0.00700441607133755	-0.0102449754493795	-0.045985681095828
PG00273	-0.0587862028956232	-0.000551655147787733	-0.0170107219329072	-0.00651737112353258	-0.00293315383583313
PG00126	-0.0359527323804985	0.0581217243847311	-0.0484103067220551	-0.0365170406597579	0.00511027575393526
PG01580	0.0524596474013768	0.0407528285153712	0.0141167038335594	-0.0258166198030972	0.0187602781602063
PG00605	0.0381643152687695	-0.0444321119067613	-0.00219749539831398	-0.0506523825512348	0.0500809378614625
PG00772	-0.0510378974393075	0.0161712571137576	-0.0152758636525108	-0.0477168222313327	0.0271634719942181
PG00535	-0.0454422806366694	0.0154605568743184	0.0459196853738074	-0.0110605947800782	0.0524869126386526
PG00629	0.041870276540356	-0.0636735723546921	0.011444845411895	0.000930756634943599	0.0121007528678107
PG01421	-0.0505617717995102	-0.0216880771987822	0.00563230536632329	-0.0341362021786521	-0.00276811928840435
PG00873	-0.0537060435506791	0.0384980664681479	-0.0100999202104889	-0.0167730217473699	0.0100765913640348
PG01596	0.0469770184116362	-0.0354635642230876	-0.0175178058486908	-0.00290862019765237	-0.0189480020797291
PG00720	-0.00832172173208368	-0.00751501609744879	0.0858106017608194	-0.0123637491854652	-0.000497198383271095
PG01294	0.050862755573413	-0.0455563239824665	-0.0052158760889817	-0.00504779686554757	0.00794000627437594
PG00674	-0.020873449510129	0.0206170311529598	-0.057035094829358	-0.00515627255906532	-0.00041880960147209
PG00813	0.00112520804975743	-0.0309991292347007	0.0738893821816027	-0.00993921781712944	0.0254623371514338
PG01199	-0.0528209071727021	0.0375615745119011	-0.0050735365367666	-0.00352106411575724	-0.00551126672779937
PG01391	-0.0527068618721657	0.0344259144058826	-0.0125786294328372	-0.0172035194390274	0.0099501474736121
PG01084	0.0074556793265127	-0.04879613782668	-0.0241762373703865	0.0256393251910729	-0.00658592189728332
PG00764	0.0459917416560578	-0.047305125125731	-0.0133725066689628	-0.0178399489641029	-0.00193378786555635
PG01281	-0.0474305521572389	0.040567317448343	-0.00348611441173852	-0.0276733408420527	-0.00599312824492762
PG01006	0.00689617024828938	-0.0121267855313651	0.0823535712851095	0.0196237819433884	-0.00894627838875717
PG00327	-0.0180502304256642	0.00805902508628011	0.0453641689021974	-0.0163326572472395	-0.0422631020725132
PG00156	0.0254592566166879	0.00342056319757332	0.0389458195439058	-0.0408466460796504	0.00609835410807267
PG01551	-0.00539633758834728	0.0429013215623576	0.0603472857066653	-0.00633377606394302	-0.0867343754962379
PG01818	-0.0020900310992399	-0.0208923338438178	0.0642416261517236	0.0268896179304426	-0.0610238700528567
PG01247	-0.0432393973786069	0.0565428386586777	-0.00461973493887002	0.0156703031071957	-0.00738025244426395
PG00091	-0.00138749360878273	-0.0275246226710111	0.0601185016256692	0.0299158443141113	-0.0297799807849747
PG01514	0.0452338919151038	0.0492966919381701	-0.0145241153939167	-0.0334185334123296	0.0110939575943019
PG00593	-0.00815081681920687	0.0531727941247068	0.0488613899586692	0.0160190306031709	0.0443344742172684
PG00440	-0.0194827616926261	-0.00282444368491452	0.00579146138521309	-0.0206880774788535	0.0093284235954005
PG01186	0.0481563731435197	-0.0222006936686684	-0.0068023338161937	0.0029243940813166	0.00213920073657702
PG00267	-0.0425714722329081	0.0515845378747075	0.0107548372696153	-0.0154938698525452	0.0082620044866823
PG01330	-0.0117304295641685	-0.00712336413405223	-0.0621000986907736	0.00519259706133499	-0.00845613117286103
PG00931	-0.00971381036567901	0.00490794334182012	-0.0592260171873558	-0.0768627080220794	-0.0638905363838915
PG01694	-0.0457927357107111	0.0404207525290259	-0.00527755304741957	-0.0228202605161763	-0.00106175657543675
PG01024	0.0150658543124159	-0.0367814718686981	0.0345930590674821	-0.0246376005694986	-0.017782934427024
PG00653	0.0182467853030819	-0.00186325727746646	0.0251481773001497	-0.0716378578371314	0.0056603618131037
PG01578	0.0244756905132996	-0.0486902382198022	-0.0718188602177468	-0.0396266396723348	-0.0474897047457466
PG00436	-0.0507595645981719	0.00583758272587993	-0.00338500229170525	-0.0227612788576037	0.0405361787405209
PGSHARED0073	-0.0268194737846167	0.0656582430403757	0.0497236228280692	0.00537656336796903	0.0385110198069779
PG00342	0.0469461885118425	-0.00733954064956392	0.00749660278584334	-0.00308837510801402	0.0162447977405224
PG00202	0.0219950068312735	-0.064825882961017	0.00697615726071911	-0.0594623875122136	0.0628606882374909
PG00385	-0.0137357314867193	0.0143653593548828	-0.0347810111935193	0.0236976744298484	-0.0161116266364924
PG00937	-0.0508451714718946	0.00541310977057399	-0.0311029855641568	-0.00933791220084754	0.0284144541160481
