feature	component	loading	boot_mean	boot_sd	stability
TraesCAD_scaffold_037343_01G000100	1	0.026317380776701	0.026475098349175	0.00210569400393395	1
TraesCAD_scaffold_035398_01G000100	1	0.0135321230435767	0.0136412615355073	0.00330614025429796	1
TraesCAD_scaffold_030082_01G000400	1	0.012051425461501	0.0123066102015515	0.0034110366932937	1
TraesCAD_scaffold_016263_01G000800	1	0.0286064786997568	0.0282733688381539	0.00140353076581803	1
TraesCAD_scaffold_018185_01G000100	1	0.0298805996325834	0.0296287985512471	0.000532734128528812	1
TraesCAD_scaffold_108530_01G000200	1	0.0290172515795475	0.0287947411956054	0.000968531226989922	1
TraesCAD_scaffold_120113_01G000100	1	0.0196363722221808	0.0198777567330854	0.00134834377973574	1
TraesCAD_scaffold_008910_01G000400	1	0.0251463865213797	0.0252215600055823	0.00107635166215715	1
TraesCAD_scaffold_065961_01G000100	1	-0.020535256449223	-0.0209018522478872	0.00331933529283606	1
TraesCAD_scaffold_012741_01G000100	1	0.0271240542066235	0.0271679689098321	0.00184875667566995	1
TraesCAD_scaffold_000347_01G000200	1	0.0291775789908198	0.028972537859859	0.00103207001739048	1
TraesCAD_scaffold_070471_01G000100	1	0.0212306646073574	0.0215086065677469	0.00171794869257584	1
TraesCAD_scaffold_016263_01G000400	1	0.0274010636224032	0.0272153055698836	0.00084304122567575	1
TraesCAD_scaffold_012707_01G000300	1	-0.0283267183494644	-0.0280977075794135	0.00151856639117267	1
TraesCAD_scaffold_001053_01G000700	1	0.0292761898956209	0.0290938985995881	0.000992400689371775	1
TraesCAD_scaffold_083917_01G000300	1	0.0283184822047885	0.0281792114631185	0.00118216772984741	1
TraesCAD_scaffold_000602_01G000300	1	0.0274142601697998	0.0274239147822805	0.00084357467445252	1
TraesCAD_scaffold_007102_01G000200	1	-0.00203291638084706	-0.00173533652092372	0.00179255519767864	0.85
TraesCAD_scaffold_105403_01G000100	1	0.0134923667009515	0.0137774237897956	0.0012567810322732	1
TraesCAD_scaffold_110173_01G000100	1	0.02682952902417	0.0266412832441472	0.0015040020729425	1
TraesCAD_scaffold_057342_01G000100	1	0.0265474736600541	0.0263911642985688	0.000826298901533849	1
TraesCAD_scaffold_018242_01G000100	1	0.0283557904452032	0.0283400466609441	0.00115412311224541	1
TraesCAD_scaffold_017692_01G000100	1	0.0282824617344566	0.0280062786351479	0.00183159694153692	1
TraesCAD_scaffold_073493_01G000200	1	0.0263775377416212	0.0262769470747269	0.00100594895746754	1
TraesCAD_scaffold_005281_01G000100	1	0.027238826870302	0.0269613036153333	0.00129399416068139	1
TraesCAD_scaffold_016227_01G000100	1	0.0154925059618291	0.0159190945023314	0.00194602355259764	1
TraesCAD_scaffold_035739_01G000100	1	0.0218794360247421	0.0220663279809148	0.000994318381029903	1
TraesCAD_scaffold_032585_01G000100	1	0.0280655273196711	0.0278880048066152	0.000984341788361129	1
TraesCAD_scaffold_028307_01G000500	1	-0.011856933346809	-0.0117814684689067	0.00142333798104086	1
TraesCAD_scaffold_056887_01G000200	1	0.0235193907275837	0.0234596071513185	0.000854384495248655	1
TraesCAD_scaffold_014916_01G000600	1	0.0284378883037093	0.0281460022921032	0.00132062799201769	1
TraesCAD_scaffold_026745_01G000400	1	0.0159882952207127	0.0159047340592538	0.00128094243264064	1
TraesCAD_scaffold_043544_01G000200	1	-0.026987651802124	-0.0269742190843383	0.00212896178032959	1
TraesCAD_scaffold_083548_01G000300	1	0.0268210804688764	0.0267776052175138	0.000988458355674595	1
TraesCAD_scaffold_004953_01G000300	1	0.0269466647115165	0.0265618005771457	0.00165840446750111	1
TraesCAD_scaffold_010529_01G000200	1	0.0275001491838454	0.0275810182450705	0.00107350925702829	1
TraesCAD_scaffold_088336_01G000200	1	0.00146367582035938	0.00115357962148382	0.00281592688849782	0.695
TraesCAD_scaffold_005345_01G000200	1	-0.0116119161136903	-0.0115364556585161	0.00152758568207845	1
TraesCAD_scaffold_004126_01G000100	1	0.028104026774843	0.0280780788457881	0.00076571067817674	1
TraesCAD_scaffold_019858_01G000100	1	0.0245487217426969	0.0244300370027778	0.00179381120595783	1
TraesCAD_scaffold_234010_01G000100	1	0.0123356611606069	0.0121685592471981	0.00249490491742552	1
TraesCAD_scaffold_054819_01G000600	1	0.0285777145456868	0.0283287299564872	0.00111962925377033	1
TraesCAD_scaffold_118013_01G000200	1	0.000958368636269009	0.000957461141858178	0.00201460767489431	0.65
TraesCAD_scaffold_017749_01G000300	1	0.0279543934991942	0.0278404909456291	0.00133886191272661	1
TraesCAD_scaffold_025663_01G000200	1	-0.0288505414069894	-0.0287700032078578	0.00111547144889768	1
TraesCAD_scaffold_010791_01G000600	1	0.0256750150378809	0.0255295710459494	0.000966784294773218	1
TraesCAD_scaffold_087136_01G000200	1	-0.0286547330286214	-0.0284948950246787	0.00115406652893513	1
TraesCAD_scaffold_013785_01G000200	1	0.0202771340675896	0.0205226519335184	0.00140199856772474	1
TraesCAD_scaffold_003224_01G000300	1	0.012312970645328	0.0124497465122977	0.00308421907654485	1
TraesCAD_scaffold_014482_01G000200	1	0.020507180788964	0.0207646887130706	0.00146283464364148	1
TraesCAD_scaffold_090429_01G000100	1	-0.0222420215133738	-0.0223206129295296	0.00375127308269258	1
TraesCAD_scaffold_046923_01G000100	1	0.0252097699364947	0.0253203060507383	0.00206466889626353	1
TraesCAD_scaffold_058389_01G000100	1	0.019270258167043	0.0194880011728193	0.00176440253647512	1
TraesCAD_scaffold_017376_01G000400	1	0.0269484426426937	0.0266310407195569	0.00119819930221979	1
TraesCAD_scaffold_011479_01G000600	1	-0.0122693171652099	-0.0121043898753598	0.0022470314585511	1
TraesCAD_scaffold_090827_01G000100	1	-0.0285152256058267	-0.0282669304456661	0.000805438063675907	1
TraesCAD_scaffold_016627_01G000200	1	0.025028405652931	0.024763403377542	0.00109982225425535	1
TraesCAD_scaffold_012994_01G000500	1	0.0279968458721847	0.0279217299893667	0.000790169498010432	1
TraesCAD_scaffold_102103_01G000300	1	0.0213988336973313	0.0213201750607785	0.00112063864635557	1
TraesCAD_scaffold_104761_01G000300	1	0.0207916619910645	0.0206561482405012	0.00226026032690413	1
TraesCAD_scaffold_001342_01G000500	1	0.00901460362412108	0.00929008310378848	0.00149138689664176	1
TraesCAD_scaffold_080274_01G000200	1	0.0192732070358765	0.0189191719280403	0.00275575994373724	1
TraesCAD_scaffold_131328_01G000100	1	0.0266613613822261	0.0265255044096732	0.0017641811181318	1
TraesCAD_scaffold_024610_01G000300	1	0.0252011071715618	0.024799910325717	0.00290390731813415	1
TraesCAD_scaffold_047537_01G000300	1	0.0262416533677464	0.026348365745326	0.00125822941749879	1
TraesCAD_scaffold_008299_01G000300	1	0.0266213269535623	0.0265821306373024	0.000665856638463891	1
TraesCAD_scaffold_088532_01G000400	1	0.0257291457692846	0.0256843500342243	0.00112965267266119	1
TraesCAD_scaffold_019386_01G000100	1	-0.029054048997588	-0.0287425466985425	0.00124885493566799	1
TraesCAD_scaffold_029485_01G000200	1	0.0246356045341869	0.024715996099682	0.000669052666286125	1
TraesCAD_scaffold_050078_01G000100	1	0.019019869832358	0.0191314622665015	0.0012418788682879	1
TraesCAD_scaffold_003364_01G000100	1	0.0034170238710771	0.00353350512950183	0.00142466661533463	1
TraesCAD_scaffold_070508_01G000200	1	0.0278451643581436	0.0276757968065681	0.000928959962141674	1
TraesCAD_scaffold_010826_01G000700	1	-0.0247645196404634	-0.024779146779782	0.00164342226261935	1
TraesCAD_scaffold_003047_01G000400	1	0.0263059256013776	0.026197539777847	0.00131225735830411	1
TraesCAD_scaffold_019381_01G000100	1	0.0183862403299616	0.0184460306888766	0.000981236576407921	1
TraesCAD_scaffold_058291_01G000100	1	0.0281946876213586	0.0280758423567714	0.00101462344829308	1
TraesCAD_scaffold_032699_01G000300	1	0.0210355668160212	0.0212278481450542	0.00143529854225723	1
TraesCAD_scaffold_024187_01G000100	1	-0.0110865240236274	-0.0112450803897988	0.00241700799393308	1
TraesCAD_scaffold_011216_01G000200	1	0.0252117385879259	0.0251965750652313	0.00129831514376144	1
TraesCAD_scaffold_099581_01G000100	1	0.0261640746067923	0.0260870320788643	0.00087154365382118	1
TraesCAD_scaffold_014905_01G000300	1	0.0202844643233488	0.020085689397651	0.00154495066166072	1
TraesCAD_scaffold_147516_01G000100	1	0.0188136645643554	0.0187932599444404	0.00201105157107589	1
TraesCAD_scaffold_109318_01G000300	1	0.0279603010176362	0.028017317865984	0.00102626199013755	1
TraesCAD_scaffold_086045_01G000100	1	0.0285704739677237	0.028287743173027	0.000988072060714685	1
TraesCAD_scaffold_169965_01G000100	1	0.0254204676448642	0.0252752995148119	0.0013124554434914	1
TraesCAD_scaffold_019432_01G000100	1	-0.0217642456744246	-0.0220506573073515	0.00286376239394468	1
TraesCAD_scaffold_036640_01G000100	1	0.0137016150372452	0.0136787583394345	0.000955946561491379	1
TraesCAD_scaffold_034014_01G000200	1	0.0278500697514702	0.0276364019157726	0.00123504085351568	1
TraesCAD_scaffold_025418_01G000300	1	0.0153255101016527	0.0153591973094859	0.000900251555762277	1
TraesCAD_scaffold_117262_01G000100	1	0.0278746291528233	0.0277137771126324	0.00122398551597995	1
TraesCAD_scaffold_023074_01G000300	1	0.0198119952756055	0.020022840451848	0.000956487876135661	1
TraesCAD_scaffold_008338_01G000300	1	0.0265753636546703	0.0264283143817523	0.00144602307691473	1
TraesCAD_scaffold_057611_01G000100	1	0.0260591382181183	0.0260052562897283	0.00113274552663851	1
TraesCAD_scaffold_141817_01G000100	1	-0.0262437914728901	-0.0261846030730783	0.0013553432052081	1
TraesCAD_scaffold_117584_01G000200	1	0.0251010659147945	0.0249699137914461	0.000847613084160175	1
TraesCAD_scaffold_011034_01G000100	1	0.0234691778232428	0.0235862960245819	0.00218109695908355	1
TraesCAD_scaffold_026017_01G000100	1	-0.0267062230455853	-0.0266015383179671	0.00118537223366504	1
TraesCAD_scaffold_085974_01G000100	1	-0.0284058734805353	-0.0283081759150548	0.00105382879776383	1
TraesCAD_scaffold_063818_01G000300	1	0.0261771426547609	0.0261384718388225	0.00129200792472938	1
TraesCAD_scaffold_421968_01G000100	1	-0.00646610477790843	-0.0065004483128424	0.00184508442009472	1
TraesCAD_scaffold_055929_01G000300	1	-0.00524314687345357	-0.00523400029076158	0.00153912426642382	1
TraesCAD_scaffold_051458_01G000100	1	0.0234520940107658	0.0234007845344653	0.00213324623801417	1
TraesCAD_scaffold_048419_01G000200	1	-0.00541580802584464	-0.00518862057807858	0.00145873685256481	1
TraesCAD_scaffold_059312_01G000100	1	0.00387073599368148	0.00401679562269358	0.00137345198623672	1
TraesCAD_scaffold_091535_01G000100	1	0.0217740044307348	0.022019623484888	0.00109858833643054	1
TraesCAD_scaffold_006243_01G000200	1	-0.00632479902544527	-0.006678845608614	0.0022804346527631	1
TraesCAD_scaffold_042661_01G000500	1	-0.00334343513728188	-0.00364713729148992	0.00246188065800302	0.92
TraesCAD_scaffold_072376_01G000300	1	0.0150493903985661	0.0152469123250949	0.00139003801963202	1
TraesCAD_scaffold_062839_01G000100	1	0.0236061567805669	0.0238295199120172	0.00134848034022988	1
TraesCAD_scaffold_010302_01G000600	1	0.000234884720906156	0.000742252214502654	0.00251353426790635	0.585
TraesCAD_scaffold_031664_01G000100	1	0.028022478567664	0.0279392486651218	0.0009742364743849	1
TraesCAD_scaffold_001357_01G000300	1	0.0232470977715081	0.0233207136858296	0.00106871413585713	1
TraesCAD_scaffold_006961_01G000100	1	0.0248339176243314	0.0246888506665192	0.000938592777728003	1
TraesCAD_scaffold_091753_01G000100	1	0.0232900048320298	0.023265016805711	0.000753472500744406	1
TraesCAD_scaffold_012158_01G000800	1	0.020952189493895	0.0208148722030836	0.00234066905072372	1
TraesCAD_scaffold_037719_01G000100	1	0.0267258836138319	0.0264896950817679	0.00102957010977108	1
TraesCAD_scaffold_006170_01G000200	1	0.0193888955861597	0.0195792563516541	0.00269629753347712	1
TraesCAD_scaffold_009878_01G000500	1	0.0266926666843298	0.0267671761704297	0.00102550681457119	1
TraesCAD_scaffold_168411_01G000100	1	0.0251341133878775	0.0251268088704216	0.00213196129779534	1
TraesCAD_scaffold_120075_01G000100	1	0.0148010092944885	0.014991167580463	0.00330828504115097	1
TraesCAD_scaffold_001447_01G000300	1	-0.0264291342041556	-0.0263648072427807	0.00104896178507679	1
TraesCAD_scaffold_048324_01G000200	1	0.0264247888952673	0.0264827489125324	0.000706737634457074	1
TraesCAD_scaffold_014891_01G000100	1	0.0233098929646063	0.0232682433668124	0.000919915671536866	1
TraesCAD_scaffold_117116_01G000100	1	0.0218914690541439	0.0215539247257972	0.00302557257861036	1
TraesCAD_scaffold_057872_01G000200	1	0.00147045992697716	0.00159987540965569	0.00183884889833214	0.825
TraesCAD_scaffold_011533_01G000300	1	0.0264641001121132	0.0263296595589852	0.00157326087263813	1
TraesCAD_scaffold_030470_01G000100	1	0.0189071856888872	0.0187348241207655	0.00225395138709085	1
TraesCAD_scaffold_032169_01G000300	1	0.0206554919139381	0.020557860702302	0.00123321530572349	1
TraesCAD_scaffold_072854_01G000100	1	-0.0200611216878956	-0.0203636263017177	0.00317267289688294	1
TraesCAD_scaffold_018697_01G000100	1	0.0250454568273438	0.0251276715373787	0.000992331544626785	1
TraesCAD_scaffold_023644_01G000400	1	0.0258650535982315	0.0258925669320574	0.000684391972739707	1
TraesCAD_scaffold_020534_01G000100	1	0.0140622065505398	0.01409237819723	0.000875647630119297	1
TraesCAD_scaffold_064567_01G000100	1	0.0198215755204896	0.0198565039331114	0.00179180104731336	1
TraesCAD_scaffold_002290_01G000200	1	-0.0138972261356893	-0.0138480750897621	0.00146500504611413	1
TraesCAD_scaffold_074505_01G000100	1	0.0279225778625103	0.0276833941709956	0.00102457466021519	1
TraesCAD_scaffold_110231_01G000100	1	0.0264793486105515	0.0265425708379024	0.00120488701898503	1
TraesCAD_scaffold_024920_01G000300	1	0.0270092145752442	0.0268853122757766	0.00096523752974453	1
TraesCAD_scaffold_018658_01G000100	1	0.0166213819172674	0.0166238649243559	0.00101386973054173	1
TraesCAD_scaffold_023400_01G000200	1	0.0272018296609621	0.0270754637312457	0.000752159427270997	1
TraesCAD_scaffold_048391_01G000100	1	0.0217228840397515	0.0215986008342982	0.00102800182348999	1
TraesCAD_scaffold_028032_01G000300	1	0.0251846087099949	0.0248968315911624	0.00222735329369181	1
TraesCAD_scaffold_019272_01G000200	1	-0.0265694349407634	-0.0266903094215974	0.00155566802917934	1
TraesCAD_scaffold_000315_01G000200	1	0.0263156173003923	0.025989609517811	0.00140709655877951	1
TraesCAD_scaffold_045756_01G000300	1	-0.0134022196304952	-0.0132487936530082	0.00139219924983123	1
TraesCAD_scaffold_061675_01G000100	1	-0.000764358268326865	-0.00064638428301743	0.00163915578450185	0.66
TraesCAD_scaffold_061976_01G000100	1	0.027608346195536	0.0275314363048898	0.000989736156684074	1
TraesCAD_scaffold_013414_01G000300	1	0.026308301566686	0.0261188835446969	0.00100448568540365	1
TraesCAD_scaffold_004190_01G001000	1	0.0266831322660014	0.0266257240247739	0.000809897152489166	1
TraesCAD_scaffold_007106_01G000100	1	0.0264196691224982	0.0263137549760582	0.00123960714136517	1
TraesCAD_scaffold_024424_01G000100	1	0.0243822524402417	0.0243256508774734	0.000661967494709359	1
TraesCAD_scaffold_027763_01G000100	1	0.0266454778641371	0.0266442660139265	0.00113723001502098	1
TraesCAD_scaffold_009096_01G000100	1	0.0271668384887978	0.0270338117458407	0.000994307623708666	1
TraesCAD_scaffold_006329_01G000100	1	0.0263806312701575	0.0262785432946754	0.000837664568892816	1
TraesCAD_scaffold_042037_01G000400	1	0.0265277093914854	0.0261847619150272	0.00156210508888083	1
TraesCAD_scaffold_031102_01G000300	1	0.0264462051688719	0.0260778858896818	0.00152909217182757	1
TraesCAD_scaffold_071463_01G000400	1	0.0261079736373045	0.0258771076453129	0.00216905577851616	1
TraesCAD_scaffold_169000_01G000100	1	0.0252603124347959	0.0251495031464476	0.000710092588325169	1
TraesCAD_scaffold_002360_01G000400	1	0.0263012242721106	0.0262478569973732	0.00101836209356112	1
TraesCAD_scaffold_045851_01G000400	1	0.0224600442544505	0.0225613025553252	0.00088712115135859	1
TraesCAD_scaffold_045430_01G000400	1	0.0259684516358019	0.0258089308530872	0.000848681148998327	1
TraesCAD_scaffold_018010_01G000300	1	0.0232063934458698	0.0232725755181724	0.00157310394851478	1
TraesCAD_scaffold_034326_01G000900	1	0.0241105648751165	0.0242446891038152	0.00120662414388748	1
TraesCAD_scaffold_013260_01G000300	1	-0.00759831899662562	-0.00743061869725516	0.00147433468984279	1
TraesCAD_scaffold_024851_01G000500	1	-0.00134139085459848	-0.00139356204253379	0.00225429499442351	0.725
TraesCAD_scaffold_085614_01G000300	1	0.00588423330488006	0.00557223227136944	0.00192166018943865	0.995
TraesCAD_scaffold_013193_01G000100	1	-0.0184712206571739	-0.0184176645544673	0.00149256541346296	1
TraesCAD_scaffold_001004_01G000200	1	0.00673492940224133	0.0067463260379665	0.00218231485299983	1
TraesCAD_scaffold_004493_01G000300	1	0.022112349481833	0.0220139715799826	0.00125594486592269	1
TraesCAD_scaffold_113450_01G000100	1	0.00505829461344318	0.00511782875051037	0.0010550192818847	1
TraesCAD_scaffold_031261_01G000200	1	0.0234054312471178	0.0233741218075976	0.000693497109954566	1
TraesCAD_scaffold_011626_01G000700	1	0.0220759773029459	0.0218668165776222	0.00371980305186126	1
TraesCAD_scaffold_005375_01G001900	1	-0.0192383449858534	-0.0195569781804779	0.00316358459303784	1
TraesCAD_scaffold_028859_01G000200	1	0.0267551752903194	0.02644285982619	0.00205656897800077	1
TraesCAD_scaffold_126661_01G000100	1	0.0253590202795008	0.0253288499447436	0.000791445688817085	1
TraesCAD_scaffold_003705_01G000200	1	0.0260166978119639	0.0259775038201395	0.00157852130982594	1
TraesCAD_scaffold_021300_01G000100	1	0.00964461808891328	0.00963609272332339	0.00114257929794376	1
TraesCAD_scaffold_047858_01G000500	1	0.0197747757171887	0.0200494067408287	0.00156976869186115	1
TraesCAD_scaffold_046923_01G000300	1	-0.0223239580602786	-0.0223982931138132	0.00136062764115828	1
TraesCAD_scaffold_022122_01G000100	1	0.0259575963802592	0.0258567309524266	0.00145184278853829	1
TraesCAD_scaffold_072567_01G000100	1	-0.0186045752708634	-0.018365901073041	0.00165498373363006	1
TraesCAD_scaffold_032592_01G000100	1	0.0266088096732624	0.0264898789241408	0.00113951871226895	1
TraesCAD_scaffold_049572_01G000100	1	0.0259405604530231	0.0255217903680321	0.00221091084156528	1
TraesCAD_scaffold_008004_01G000100	1	-0.0215341684225192	-0.0214447947510846	0.00115293472642433	1
TraesCAD_scaffold_023463_01G000300	1	0.0204851219401473	0.0204306548010576	0.00190981764836469	1
TraesCAD_scaffold_081125_01G000100	1	0.00988166282044267	0.00996756604391007	0.000942860525938584	1
TraesCAD_scaffold_124865_01G000100	1	0.0231082571516592	0.0229817875326245	0.00120205076498746	1
TraesCAD_scaffold_008325_01G000200	1	0.0156303763376782	0.0155415475536967	0.00126826759306968	1
TraesCAD_scaffold_002837_01G000300	1	-0.0211302684022107	-0.021214275056355	0.00212962309462709	1
TraesCAD_scaffold_035092_01G000300	1	0.0169182928089878	0.0170816354301073	0.00122548089664689	1
TraesCAD_scaffold_058795_01G000100	1	-0.021869817667854	-0.0216528972992088	0.00268265589629242	1
TraesCAD_scaffold_066187_01G000300	1	0.0259376484756423	0.0256796061668453	0.00147024130267924	1
TraesCAD_scaffold_001090_01G000100	1	0.0256627470044066	0.0256540728837268	0.000864361153970334	1
TraesCAD_scaffold_055902_01G000200	1	0.019762367599809	0.0200027467779042	0.00137121035228421	1
TraesCAD_scaffold_006929_01G000200	1	0.0254810906456162	0.0252855875406373	0.00149420592879807	1
TraesCAD_scaffold_020534_01G000400	1	0.00997315061432665	0.0100224410238701	0.000986422581472293	1
TraesCAD_scaffold_004549_01G000100	1	0.0222887392421716	0.0223397968152372	0.00110580888020708	1
TraesCAD_scaffold_051565_01G000100	1	0.0250390429899211	0.0246709398132352	0.00192766753492732	1
TraesCAD_scaffold_072550_01G000300	1	0.00987975013966313	0.00999898281680225	0.0013746181195869	1
TraesCAD_scaffold_004937_01G000200	1	0.0251600720284804	0.0251203755056529	0.000656785249393107	1
TraesCAD_scaffold_093717_01G000100	1	0.0238144441382144	0.0236149644024871	0.00151975409375397	1
TraesCAD_scaffold_005066_01G000200	1	-0.0123962428798472	-0.0122333793877806	0.00333611714449867	1
TraesCAD_scaffold_108831_01G000100	1	0.0270994886907487	0.0267666090506294	0.00118244861870303	1
TraesCAD_scaffold_070447_01G000400	1	0.0181118611395353	0.0180744879212036	0.00137658208353573	1
TraesCAD_scaffold_119635_01G000200	1	0.0261936138225271	0.0262238610982126	0.0010555625340894	1
TraesCAD_scaffold_072810_01G000100	1	0.0257087721771237	0.0253220166682761	0.00173728388536877	1
TraesCAD_scaffold_012066_01G000900	1	-0.0192769406097367	-0.0189754588260807	0.00153343275431438	1
TraesCAD_scaffold_047916_01G000200	1	0.0218124942331547	0.0216078798369736	0.00126292284429129	1
TraesCAD_scaffold_017602_01G000100	1	0.0203260086920667	0.0202924356715653	0.000737817651172184	1
TraesCAD_scaffold_114094_01G000200	1	0.0259199644383942	0.0258906376140352	0.000726373748742165	1
TraesCAD_scaffold_148255_01G000100	1	0.022906400467782	0.0230466692929507	0.00120521843588062	1
TraesCAD_scaffold_034368_01G000400	1	0.0194619566797329	0.0195407059157849	0.00105333994844992	1
TraesCAD_scaffold_095865_01G000200	1	0.0258780525051187	0.0258160822221129	0.00080026441421839	1
TraesCAD_scaffold_072605_01G000100	1	0.0247132198888363	0.0247402893082392	0.000649462378382409	1
TraesCAD_scaffold_037839_01G000200	1	0.0244329694281457	0.02449818226273	0.00116220240982398	1
TraesCAD_scaffold_000008_01G000300	1	0.0154161061779959	0.0152906559411638	0.00115119852550403	1
TraesCAD_scaffold_080248_01G000100	1	0.0256345683373554	0.0254479058106239	0.00175009743095067	1
TraesCAD_scaffold_009663_01G000100	1	0.0189597616100632	0.0185602280777273	0.00250419388486564	1
TraesCAD_scaffold_025690_01G000200	1	0.0231275495677052	0.0232729903430365	0.00128651566947223	1
TraesCAD_scaffold_024610_01G000400	1	0.0108253690650692	0.0106855853628393	0.0026813914263066	1
TraesCAD_scaffold_020681_01G000300	1	0.0249519661111169	0.0248218878293308	0.000790178191557018	1
TraesCAD_scaffold_374997_01G000100	1	0.026006583287951	0.0259372401518758	0.00128687550915666	1
TraesCAD_scaffold_022813_01G000100	1	0.0266700942678868	0.0264044621810477	0.00122742450000295	1
TraesCAD_scaffold_060589_01G000100	1	0.0260839077073687	0.026102677781042	0.00109109779940678	1
TraesCAD_scaffold_033134_01G000200	1	-0.0275908835138757	-0.0274062674199191	0.000941909947068351	1
TraesCAD_scaffold_005375_01G001800	1	-0.0135089128902562	-0.0139480165399743	0.00319206426699806	1
TraesCAD_scaffold_041292_01G000100	1	0.0141537089043644	0.0141263441298432	0.00121626988095409	1
TraesCAD_scaffold_027248_01G000700	1	0.0126755094594422	0.0127010704280537	0.00149253701806013	1
TraesCAD_scaffold_027259_01G000100	1	0.025548636852543	0.0255755742487041	0.000738398666361557	1
TraesCAD_scaffold_132664_01G000300	1	-0.0023159813158278	-0.0023550387907481	0.0013174077713293	0.975
TraesCAD_scaffold_048786_01G000400	1	0.0173436923480855	0.0176874958587282	0.00161618535531218	1
TraesCAD_scaffold_433731_01G000100	1	0.0130978367143114	0.0130552441424016	0.00149452634077364	1
TraesCAD_scaffold_009426_01G000200	1	0.0259818222980598	0.0259173092771466	0.0010828617769954	1
TraesCAD_scaffold_018152_01G000200	1	0.0147640594602002	0.0151648560973444	0.00266773289736751	1
TraesCAD_scaffold_120553_01G000100	1	0.0258916850415159	0.0255539608642071	0.000990196360109458	1
TraesCAD_scaffold_016263_01G000500	1	0.0268250933179213	0.0266047801474654	0.000833356236706616	1
TraesCAD_scaffold_080410_01G000100	1	0.0257717440638244	0.0253919346775992	0.00189669561508629	1
TraesCAD_scaffold_111693_01G000100	1	0.0256780427807627	0.0253257921805435	0.0015784364852906	1
TraesCAD_scaffold_073072_01G000200	1	0.00707286787084598	0.00698895258066198	0.00126096088055559	1
TraesCAD_scaffold_065452_01G000200	1	0.023511233183492	0.0234928761856312	0.00115818948538305	1
TraesCAD_scaffold_072884_01G000100	1	0.0177478757031335	0.0175750280813032	0.00113905143388626	1
TraesCAD_scaffold_045143_01G000300	1	0.0256123671585527	0.0252554932876746	0.000981128957840368	1
TraesCAD_scaffold_049256_01G000100	1	0.0241827148367096	0.0240183534624669	0.00161622195824834	1
TraesCAD_scaffold_003123_01G000700	1	0.0231500270360388	0.0228851220198348	0.00137313404947181	1
TraesCAD_scaffold_040643_01G000200	1	0.0259586518766049	0.0257776680545552	0.00109433934714661	1
TraesCAD_scaffold_053566_01G000100	1	0.0247716246594515	0.0243337284946393	0.00238027117317396	1
TraesCAD_scaffold_040474_01G000200	1	0.024879973059489	0.0248138773137255	0.000546752906093612	1
TraesCAD_scaffold_040289_01G000300	1	0.0236652766639546	0.0236571827153663	0.000570324347801305	1
TraesCAD_scaffold_052314_01G000100	1	0.0250223220686839	0.0248861152183971	0.00201026218659568	1
TraesCAD_scaffold_066539_01G000200	1	-0.0158738555810913	-0.0156696800881436	0.00265262670876429	1
TraesCAD_scaffold_034998_01G000200	1	0.02020579151576	0.020195326319198	0.00128741749951363	1
TraesCAD_scaffold_063168_01G000100	1	0.0221846041672504	0.0223156602545861	0.000900114623677211	1
TraesCAD_scaffold_047011_01G000100	1	0.0262546719914506	0.0261333724623405	0.000840705315727353	1
TraesCAD_scaffold_061570_01G000200	1	0.0193542371401623	0.0194167500716758	0.00116677874615342	1
TraesCAD_scaffold_093281_01G000200	1	-0.00372322689386469	-0.00358274235450677	0.0014032631496712	1
TraesCAD_scaffold_022008_01G000100	1	-0.023803890033195	-0.0236145639590917	0.000853136960260767	1
TraesCAD_scaffold_028597_01G000100	1	0.0228550677752427	0.0227411273977172	0.000995934660069837	1
TraesCAD_scaffold_024433_01G000300	1	-0.0232957209678573	-0.0234196356744561	0.00192427484072683	1
TraesCAD_scaffold_087809_01G000100	1	0.0169768286080249	0.0169529673881392	0.00103188291146274	1
TraesCAD_scaffold_012751_01G000200	1	0.0160128951092148	0.0159220837039964	0.00120531014378832	1
TraesCAD_scaffold_021243_01G000100	1	0.00750083045887178	0.00765726968610203	0.000930559226553403	1
TraesCAD_scaffold_002931_01G000400	1	-0.0144216837444074	-0.0142282537384952	0.00105387622327953	1
TraesCAD_scaffold_128025_01G000300	1	0.0160393976921297	0.0157236202925072	0.0052105672370653	1
TraesCAD_scaffold_038101_01G000300	1	0.0236327866333743	0.0235037708384182	0.00118433297388283	1
TraesCAD_scaffold_027436_01G000500	1	0.0248131566071794	0.024608383762345	0.00125935774265926	1
TraesCAD_scaffold_103665_01G000100	1	0.00757182851569264	0.00788662470192239	0.00194324739463796	1
TraesCAD_scaffold_053873_01G000100	1	0.0252009340458122	0.0251159261599138	0.000567005560431957	1
TraesCAD_scaffold_000181_01G000100	1	0.0257294570305484	0.0255049400462273	0.00109220336360696	1
TraesCAD_scaffold_387810_01G000100	1	0.0225092185051947	0.0224909862712687	0.00124368071776786	1
TraesCAD_scaffold_176328_01G000100	1	0.0204337738696602	0.0204022559157556	0.00118835323286064	1
TraesCAD_scaffold_028132_01G000600	1	0.0263020149214763	0.0262504069963493	0.000852004875849009	1
TraesCAD_scaffold_017339_01G000100	1	0.013805370749716	0.0137155016798378	0.00105254650130002	1
TraesCAD_scaffold_059181_01G000100	1	0.024775218415419	0.0247178502606099	0.000559552056403959	1
