feature	loading	boot_mean	boot_sd	stability
TraesCAD_scaffold_848242_01G000100	-0.179281480771669	-0.133220165229026	0.710635140686142	0.57
TraesCAD_scaffold_124306_01G000100	-0.212560709844993	0.0909901103187869	0.824821832526663	0.43
TraesCAD_scaffold_011707_01G000400	-0.0239406532592523	-0.0416386289195269	0.900887597036162	0.55
TraesCAD_scaffold_051037_01G000100	0.13923685522342	-0.0693320574000756	0.792933154063594	0.46
TraesCAD_scaffold_150958_01G000200	-0.0410625244085791	0.149827461006827	0.870234704824266	0.39
TraesCAD_scaffold_000435_01G000100	-1.91710053413913	0.0159120252809223	0.896314376461873	0.47
TraesCAD_scaffold_000439_01G000800	-0.18324523349446	-0.0257899520315707	0.841916235886411	0.56
TraesCAD_scaffold_014112_01G000200	0.752257932406847	-0.187456993188386	0.750200339850507	0.41
TraesCAD_scaffold_155803_01G000100	-1.16048870601755	0.0845734216378193	0.860558193132542	0.46
TraesCAD_scaffold_016249_01G000300	-1.6587419293101	-0.0774995154629436	0.865434795823631	0.55
TraesCAD_scaffold_140121_01G000100	0.279684773565211	-0.143663523604422	0.836997845433666	0.46
TraesCAD_scaffold_000475_01G000600	-2.02617911928026	0.0462538659155718	0.846584362838698	0.45
TraesCAD_scaffold_000476_01G000500	0.0295941063053793	-0.0238765587116215	0.804116023601938	0.43
TraesCAD_scaffold_000479_01G000100	-0.00211512510720808	-0.066494036360156	0.865009061088862	0.54
TraesCAD_scaffold_039608_01G000300	0.0159241438868443	-0.0675109990843057	0.877637768931444	0.45
TraesCAD_scaffold_011517_01G000300	-2.0388987347428	-0.245866949171641	0.938484387772509	0.6
TraesCAD_scaffold_000492_01G000300	0.0382401791175337	-0.195323302857139	0.798027937377848	0.4
TraesCAD_scaffold_000495_01G000600	0.875807976467444	0.131607364540926	1.09252897755032	0.54
TraesCAD_scaffold_054165_01G000300	-0.890730265326988	-0.0209911025106555	0.892171524748242	0.51
TraesCAD_scaffold_000500_01G000300	-0.316660971835657	-0.0504664889382708	0.854231806768082	0.48
TraesCAD_scaffold_033563_01G000100	-1.06050681481449	0.159884065617786	0.726947146268503	0.45
TraesCAD_scaffold_000521_01G000300	-0.776468827495385	-0.1216424686496	0.822655929492805	0.51
TraesCAD_scaffold_000524_01G000900	-0.322327826824632	0.0310219881409197	0.839247818269023	0.49
TraesCAD_scaffold_000542_01G000200	-0.0777548937092971	0.101701160502947	0.818303347057632	0.49
TraesCAD_scaffold_000546_01G000200	-0.00415211700048615	0.140768240863262	0.820159727763462	0.4
TraesCAD_scaffold_059614_01G000100	0.0119774304198176	0.0777860527318169	0.79848210240766	0.53
TraesCAD_scaffold_000549_01G000400	-0.245249262623368	-0.0597422658217289	0.859343593047366	0.52
TraesCAD_scaffold_000557_01G000100	1.13134523634237	-0.0747472977365613	0.692639697448923	0.46
TraesCAD_scaffold_000558_01G000200	0.0739843471722061	-0.0244993706719717	0.809314694345567	0.48
TraesCAD_scaffold_000570_01G000300	-0.868920624988055	0.0137644706398925	0.778473338416354	0.51
TraesCAD_scaffold_000570_01G000600	0.0974977004850024	-0.158225302569615	0.943483994296873	0.46
TraesCAD_scaffold_010428_01G000200	-1.05813962126213	0.00296859612946559	0.758665562762018	0.57
TraesCAD_scaffold_000583_01G000900	-1.67680650632967	-0.0613742820574896	0.955567805142345	0.51
TraesCAD_scaffold_000584_01G000100	0.677056191021052	0.0108069226290621	0.832455737869449	0.52
TraesCAD_scaffold_054786_01G000400	0.066842843745502	-0.0138714529219385	0.922910781808418	0.45
TraesCAD_scaffold_000611_01G000300	0.807255535070849	0.150569207556838	0.838338717892395	0.59
TraesCAD_scaffold_000620_01G000200	-0.641717812812249	-0.0417489634255503	0.853601048564267	0.56
TraesCAD_scaffold_013147_01G000900	0.0949382327305769	0.0781956733826702	1.01473026856148	0.57
TraesCAD_scaffold_000625_01G000300	-1.52161275424883	-0.184265116312321	0.797571502216302	0.6
TraesCAD_scaffold_031714_01G000100	0.231624113663921	-0.019313399878532	0.777902468026049	0.51
TraesCAD_scaffold_000627_01G000500	0.647110733216858	-0.032415756817476	0.972496037041259	0.48
TraesCAD_scaffold_033841_01G000200	-0.578010063067211	-0.00647464854008507	0.822945660167606	0.49
