feature	component	loading	boot_mean	boot_sd	stability
TraesCAD_scaffold_000492_01G000300	1	0.0291973119458652	0.0284732656767647	0.00219495380005659	1
TraesCAD_scaffold_000495_01G000600	1	-0.00691179081897662	-0.00686215860066518	0.00169227185878599	1
TraesCAD_scaffold_054165_01G000300	1	-0.00604764486065643	-0.00583267212979163	0.00197821192256725	1
TraesCAD_scaffold_000500_01G000300	1	-0.00697083883229064	-0.00683160150858895	0.00243986970739012	1
TraesCAD_scaffold_033563_01G000100	1	-0.0015559777281278	-0.00151009002726552	0.00429667753020693	0.62
TraesCAD_scaffold_000521_01G000300	1	0.00347628133699458	0.00348067087557752	0.00103993018158878	1
TraesCAD_scaffold_000524_01G000900	1	-0.000650278488527235	-0.000404689095686059	0.00217709016431748	0.57
TraesCAD_scaffold_000542_01G000200	1	0.0015852093196267	0.0014138097263729	0.00584900202437999	0.61
TraesCAD_scaffold_000546_01G000200	1	-0.000236880659454373	5.39128082678853e-05	0.00165553324840938	0.53
TraesCAD_scaffold_059614_01G000100	1	-0.0201051745043264	-0.019709565992301	0.00235526643321845	1
TraesCAD_scaffold_000549_01G000400	1	-0.00301876088634789	-0.00297646965793593	0.00107493162423587	0.995
TraesCAD_scaffold_000557_01G000100	1	0.0129070153105781	0.0122839511079655	0.00440756614080299	1
TraesCAD_scaffold_000558_01G000200	1	-0.00186929971901788	-0.00178811924306068	0.000527772585709562	1
TraesCAD_scaffold_000570_01G000300	1	-0.0104530095494311	-0.0103735162811468	0.00205096115425776	1
TraesCAD_scaffold_000570_01G000600	1	-0.0100048627698758	-0.00964904556358917	0.00289988865785083	1
TraesCAD_scaffold_010428_01G000200	1	0.0568652815716209	0.0560053203250757	0.00312404092991786	1
TraesCAD_scaffold_000583_01G000900	1	-0.00439634934644986	-0.00448999399316452	0.00290559190506805	0.945
TraesCAD_scaffold_000584_01G000100	1	-0.00567229322951668	-0.00561439006103344	0.00143178009221872	1
TraesCAD_scaffold_054786_01G000400	1	0.0164012717908516	0.0159542494804817	0.00224370212008658	1
TraesCAD_scaffold_000611_01G000300	1	-0.00285938542896221	-0.00261081117042652	0.00364570096816951	0.785
TraesCAD_scaffold_000620_01G000200	1	0.0221223555768589	0.0216018608667825	0.00256686908467615	1
TraesCAD_scaffold_013147_01G000900	1	-0.00756487019448042	-0.0075953703285012	0.00239259714784637	1
