pathway	pval	padj	log2err	ES	NES	size	leadingEdge
protein.degradation.ubiquitin.proteasom	1	1	0	0.00126490784242861	0.00438694302311467	46	traescad_scaffold_054741_01g000200;traescad_scaffold_081034_01g000300;traescad_scaffold_037752_01g000100;traescad_scaffold_101213_01g000200;traescad_scaffold_055510_01g000300;traescad_scaffold_056821_01g000400;traescad_scaffold_086081_01g000100;traescad_scaffold_099696_01g000200;traescad_scaffold_036516_01g000400;traescad_scaffold_043967_01g000200;traescad_scaffold_079313_01g000400;traescad_scaffold_014560_01g000100;traescad_scaffold_125877_01g000200;traescad_scaffold_135599_01g000100;traescad_scaffold_046985_01g000200;traescad_scaffold_031664_01g000600;traescad_scaffold_038633_01g000100;traescad_scaffold_074182_01g000100;traescad_scaffold_089276_01g000300;traescad_scaffold_046053_01g000100;traescad_scaffold_114912_01g000100;traescad_scaffold_039331_01g000300;traescad_scaffold_000224_01g001400;traescad_scaffold_087452_01g000100;traescad_scaffold_081810_01g000400;traescad_scaffold_009086_01g000100;traescad_scaffold_065596_01g000100;traescad_scaffold_074902_01g000100;traescad_scaffold_031225_01g000300;traescad_scaffold_055447_01g000300;traescad_scaffold_077608_01g000100;traescad_scaffold_100614_01g000300;traescad_scaffold_118335_01g000100;traescad_scaffold_041713_01g000400;traescad_scaffold_063890_01g000100;traescad_scaffold_049039_01g000100;traescad_scaffold_008238_01g000100;traescad_scaffold_076622_01g000400;traescad_scaffold_033556_01g000200
protein.folding	0.914085914085914	1	0.0139869590598254	0.196881922924587	0.682824273184284	46	traescad_scaffold_089817_01g000100;traescad_scaffold_032741_01g000300;traescad_scaffold_047530_01g000100;traescad_scaffold_112978_01g000100;traescad_scaffold_051276_01g000200;traescad_scaffold_071560_01g000300;traescad_scaffold_073541_01g000200;traescad_scaffold_139552_01g000100;traescad_scaffold_000250_01g001200;traescad_scaffold_043779_01g000200;traescad_scaffold_063455_01g000100;traescad_scaffold_032427_01g000100;traescad_scaffold_035189_01g000200;traescad_scaffold_041500_01g000200;traescad_scaffold_043934_01g000100;traescad_scaffold_072463_01g000200;traescad_scaffold_116904_01g000100;traescad_scaffold_022878_01g000200;traescad_scaffold_006186_01g000200
protein.postranslational modification	0.968031968031968	1	0.00829069833204511	0.168969031059724	0.60722986250653	66	traescad_scaffold_066552_01g000200;traescad_scaffold_031639_01g000300;traescad_scaffold_034393_01g000200;traescad_scaffold_101631_01g000100;traescad_scaffold_064259_01g000200;traescad_scaffold_028464_01g000100;traescad_scaffold_074681_01g000200;traescad_scaffold_023544_01g000200;traescad_scaffold_108891_01g000100;traescad_scaffold_058839_01g000100;traescad_scaffold_028587_01g000200;traescad_scaffold_011389_01g000300;traescad_scaffold_001969_01g000100;traescad_scaffold_023592_01g000100;traescad_scaffold_126221_01g000100;traescad_scaffold_070869_01g000100
protein.synthesis.elongation	0.932067932067932	1	0.0123167455730572	0.179781795983954	0.57482629189694	23	traescad_scaffold_040251_01g000200;traescad_scaffold_011180_01g000100;traescad_scaffold_002680_01g000200;traescad_scaffold_059213_01g000200;traescad_scaffold_060097_01g000100;traescad_scaffold_055726_01g000600;traescad_scaffold_072619_01g000300;traescad_scaffold_077415_01g000100;traescad_scaffold_008300_01g000200;traescad_scaffold_074725_01g000200;traescad_scaffold_106179_01g000100;traescad_scaffold_038885_01g000400;traescad_scaffold_099410_01g000100;traescad_scaffold_137192_01g000200;traescad_scaffold_037722_01g000100;traescad_scaffold_026906_01g000100;traescad_scaffold_025637_01g000100;traescad_scaffold_064170_01g000100;traescad_scaffold_129452_01g000100;traescad_scaffold_152968_01g000100;traescad_scaffold_068682_01g000300
protein.synthesis.initiation	0.909090909090909	1	0.0144273071264209	0.196667939862751	0.673081608246695	38	traescad_scaffold_059289_01g000200;traescad_scaffold_011918_01g000100;traescad_scaffold_057453_01g000300;traescad_scaffold_132847_01g000100;traescad_scaffold_109414_01g000100;traescad_scaffold_042094_01g000200;traescad_scaffold_045383_01g000200
protein.synthesis.release	0.751248751248751	1	0.0262543396498271	0.285579444113262	0.72922671484667	6	traescad_scaffold_111727_01g000100;traescad_scaffold_082131_01g000100;traescad_scaffold_023669_01g000400;traescad_scaffold_036125_01g000300;traescad_scaffold_061570_01g000100
protein.synthesis.ribosomal protein.eukaryotic.60S subunit.L7	0.416583416583417	0.982697302697303	0.0540088272801684	0.446457399103139	1.09555158610498	5	traescad_scaffold_083163_01g000100;traescad_scaffold_026055_01g000200;traescad_scaffold_019111_01g000100;traescad_scaffold_111959_01g000100;traescad_scaffold_004581_01g000100
protein.targeting.chloroplast	0.531468531468531	1	0.042845050912155	0.295240212523232	0.974986987888928	29	traescad_scaffold_020926_01g000200;traescad_scaffold_042521_01g000200;traescad_scaffold_008337_01g000100;traescad_scaffold_015969_01g000100;traescad_scaffold_075321_01g000100;traescad_scaffold_036658_01g000400;traescad_scaffold_021801_01g000100;traescad_scaffold_005502_01g000300
protein.targeting.mitochondria	0.787212787212787	1	0.0237208606775806	0.238588753284157	0.762853032967178	23	traescad_scaffold_013769_01g000300;traescad_scaffold_146440_01g000200
protein.targeting.nucleus	0.848151848151848	1	0.0193046440642709	0.229561854734271	0.664995833374533	12	traescad_scaffold_019533_01g000100;traescad_scaffold_053561_01g000200;traescad_scaffold_019880_01g000100
protein.targeting.peroxisomes	0.837162837162837	1	0.0201218228563507	0.234436848582439	0.598634168021477	6	traescad_scaffold_095222_01g000100;traescad_scaffold_093855_01g000100;traescad_scaffold_069238_01g000100;traescad_scaffold_014288_01g001100;traescad_scaffold_045393_01g000400;traescad_scaffold_062022_01g000400
protein.targeting.secretory pathway.golgi	0.833166833166833	1	0.0204160330522345	0.238027666289305	0.607803316060549	6	traescad_scaffold_031195_01g000100;traescad_scaffold_022178_01g000500;traescad_scaffold_088641_01g000100;traescad_scaffold_008896_01g000200;traescad_scaffold_019550_01g000200
protein.targeting.secretory pathway.unspecified	0.867132867132867	1	0.0178589946943486	0.213261238767583	0.704263592829877	29	traescad_scaffold_097324_01g000100;traescad_scaffold_054741_01g000600;traescad_scaffold_131235_01g000100;traescad_scaffold_035272_01g000100;traescad_scaffold_089911_01g000200;traescad_scaffold_034971_01g000200;traescad_scaffold_029641_01g000200;traescad_scaffold_017656_01g000200
protein.targeting.secretory pathway.vacuole	0.962037962037962	1	0.00906269502060309	0.135551511643856	0.372844409045897	9	traescad_scaffold_056084_01g000100;traescad_scaffold_063992_01g000100;traescad_scaffold_023201_01g000100;traescad_scaffold_024667_01g000300;traescad_scaffold_054367_01g000100;traescad_scaffold_052057_01g000100;traescad_scaffold_059262_01g000200;traescad_scaffold_107286_01g000200;traescad_scaffold_060977_01g000200
redox.ascorbate and glutathione	0.543456543456543	1	0.0418238690062304	0.330354865064225	0.974906315583084	14	traescad_scaffold_168301_01g000100;traescad_scaffold_088614_01g000200;traescad_scaffold_160572_01g000100;traescad_scaffold_091692_01g000200;traescad_scaffold_069741_01g000100;traescad_scaffold_010085_01g000300;traescad_scaffold_059799_01g000200
redox.ascorbate and glutathione.ascorbate	0.198801198801199	0.669066782274329	0.0916795246008379	0.420575493176842	1.26785997903614	16	traescad_scaffold_000524_01g000900;traescad_scaffold_026736_01g000100;traescad_scaffold_000165_01g000100;traescad_scaffold_022623_01g000100;traescad_scaffold_034865_01g000200;traescad_scaffold_050682_01g000100;traescad_scaffold_003051_01g000100
redox.ascorbate and glutathione.glutathione	0.310689310689311	0.844686563436563	0.0679922591544058	0.38838105917474	1.15895980675139	15	traescad_scaffold_079282_01g000300;traescad_scaffold_037977_01g000200;traescad_scaffold_018220_01g000400;traescad_scaffold_040961_01g000300;traescad_scaffold_017399_01g000100
redox.dismutases and catalases	0.512487512487512	1	0.0445070537769277	0.34086515991121	0.993692418231213	13	traescad_scaffold_053630_01g000100;traescad_scaffold_103608_01g000100;traescad_scaffold_000754_01g000300;traescad_scaffold_021884_01g000200;traescad_scaffold_069714_01g000200;traescad_scaffold_019163_01g000200
redox.glutaredoxins	0.917082917082917	1	0.0137183520206939	0.174115957637767	0.478918756003824	9	traescad_scaffold_063047_01g000400;traescad_scaffold_042821_01g000200;traescad_scaffold_080759_01g000200;traescad_scaffold_000647_01g000500;traescad_scaffold_022983_01g000100;traescad_scaffold_055981_01g000100;traescad_scaffold_149873_01g000200;traescad_scaffold_012640_01g000100;traescad_scaffold_000984_01g000100
redox.heme	0.0609390609390609	0.378692735835593	0.179782316298324	0.622488289787195	1.58952298545691	6	traescad_scaffold_015256_01g000200;traescad_scaffold_036815_01g000400;traescad_scaffold_055378_01g000400;traescad_scaffold_030470_01g000100;traescad_scaffold_013138_01g000600
redox.peroxiredoxin	0.631368631368631	1	0.0348652196832942	0.349386286850533	0.892157399366051	6	traescad_scaffold_097989_01g000200;traescad_scaffold_009577_01g000100;traescad_scaffold_011907_01g000100;traescad_scaffold_111261_01g000100;traescad_scaffold_068453_01g000200;traescad_scaffold_423432_01g000100
redox.thioredoxin	0.455544455544456	1	0.0498907356726307	0.317454311468176	1.03623985036546	27	traescad_scaffold_037896_01g000100;traescad_scaffold_049352_01g000100;traescad_scaffold_049101_01g000200;traescad_scaffold_000888_01g000800;traescad_scaffold_069080_01g000100;traescad_scaffold_121067_01g000100;traescad_scaffold_044330_01g000100;traescad_scaffold_055851_01g000200;traescad_scaffold_024492_01g000100;traescad_scaffold_003176_01g000200;traescad_scaffold_039382_01g000300;traescad_scaffold_150958_01g000200
redox.thioredoxin.PDIL	0.969030969030969	1	0.00815591848796014	0.12815463975232	0.343674793987694	8	traescad_scaffold_005029_01g000100;traescad_scaffold_000050_01g000700;traescad_scaffold_105559_01g000200;traescad_scaffold_044799_01g000100;traescad_scaffold_013001_01g000100;traescad_scaffold_111072_01g000100;traescad_scaffold_100697_01g000100
secondary metabolism.N misc.alkaloid-like	0.0759240759240759	0.412837162837163	0.159646701919906	0.582989413242419	1.52007207867754	7	traescad_scaffold_022367_01g000200;traescad_scaffold_094530_01g000100;traescad_scaffold_128290_01g000100;traescad_scaffold_111102_01g000100;traescad_scaffold_009934_01g000100;traescad_scaffold_028756_01g000100;traescad_scaffold_075270_01g000200
secondary metabolism.flavonoids.chalcones	0.45954045954046	1	0.0494904866135495	0.409833123990669	1.06858868196353	7	traescad_scaffold_043631_01g000600;traescad_scaffold_069972_01g000200;traescad_scaffold_010733_01g000100;traescad_scaffold_035052_01g000300;traescad_scaffold_017811_01g000200;traescad_scaffold_121178_01g000100;traescad_scaffold_062215_01g000200
secondary metabolism.flavonoids.dihydroflavonols	0.203796203796204	0.669066782274329	0.0902635484340068	0.503962501099272	1.31401927585769	7	traescad_scaffold_098736_01g000100;traescad_scaffold_125319_01g000100;traescad_scaffold_138902_01g000100;traescad_scaffold_012741_01g000100;traescad_scaffold_013603_01g000800;traescad_scaffold_118555_01g000100
secondary metabolism.isoprenoids.tocopherol biosynthesis	0.223776223776224	0.70794659885569	0.0850427463764322	0.533702416216958	1.30964013536143	5	traescad_scaffold_136887_01g000400;traescad_scaffold_000355_01g000700;traescad_scaffold_097265_01g000300;traescad_scaffold_115222_01g000200
secondary metabolism.phenylpropanoids	0.0157707171400236	0.16141792837436	0.352487857583619	0.495730682911839	1.56440852075007	21	traescad_scaffold_631170_01g000100;traescad_scaffold_054786_01g000400;traescad_scaffold_784555_01g000100;traescad_scaffold_061233_01g000100;traescad_scaffold_036517_01g000100;traescad_scaffold_105771_01g000200;traescad_scaffold_010880_01g000300;traescad_scaffold_012241_01g000500;traescad_scaffold_039756_01g000100;traescad_scaffold_110979_01g000100;traescad_scaffold_009592_01g000400
secondary metabolism.phenylpropanoids.lignin biosynthesis.4CL	0.000187049651419578	0.00464951990671521	0.518848077743792	0.807504262505382	2.10546650585081	7	traescad_scaffold_113450_01g000100;traescad_scaffold_101586_01g000100;traescad_scaffold_078671_01g000200;traescad_scaffold_049540_01g000100
secondary metabolism.phenylpropanoids.lignin biosynthesis.CAD	0.00312634456219275	0.0453319961517949	0.431707695803346	0.669408698079854	1.87942866638579	10	traescad_scaffold_106046_01g000100;traescad_scaffold_035955_01g000100;traescad_scaffold_013209_01g000100;traescad_scaffold_062520_01g000100;traescad_scaffold_065302_01g000100;traescad_scaffold_108848_01g000100;traescad_scaffold_043508_01g000100;traescad_scaffold_003772_01g000100;traescad_scaffold_028695_01g000200
secondary metabolism.phenylpropanoids.lignin biosynthesis.COMT	0.0217784528094605	0.210525043824785	0.352487857583619	0.673207301037352	1.71903391040834	6	traescad_scaffold_008402_01g000100;traescad_scaffold_088125_01g000100;traescad_scaffold_069169_01g000100;traescad_scaffold_069169_01g000200;traescad_scaffold_001941_01g000400
secondary metabolism.phenylpropanoids.lignin biosynthesis.PAL	9.87055077897646e-05	0.00305874061076081	0.538434096309916	0.853302893502823	2.17890775622994	6	traescad_scaffold_054259_01g000200;traescad_scaffold_105035_01g000100;traescad_scaffold_046504_01g000200;traescad_scaffold_072111_01g000200;traescad_scaffold_134062_01g000100
signalling.14-3-3 proteins	0.993006993006993	1	0.00382852089890286	0.0444745998581367	0.11356582911411	6	traescad_scaffold_016145_01g000100;traescad_scaffold_050864_01g000200;traescad_scaffold_000611_01g000300;traescad_scaffold_003519_01g000100;traescad_scaffold_100909_01g000100;traescad_scaffold_072929_01g000100
signalling.G-proteins	1	1	0	0.0424074175451596	0.14938361604058	54	traescad_scaffold_003001_01g000300;traescad_scaffold_077991_01g000100;traescad_scaffold_099826_01g000100;traescad_scaffold_067637_01g000100;traescad_scaffold_036722_01g000300;traescad_scaffold_090175_01g000100;traescad_scaffold_004421_01g000200;traescad_scaffold_014815_01g000100;traescad_scaffold_017580_01g000100;traescad_scaffold_036722_01g000400;traescad_scaffold_130273_01g000100;traescad_scaffold_019452_01g000200;traescad_scaffold_049708_01g000100;traescad_scaffold_073336_01g000300;traescad_scaffold_074820_01g000500;traescad_scaffold_043785_01g000300;traescad_scaffold_000016_01g000300;traescad_scaffold_046887_01g000100;traescad_scaffold_029989_01g000100;traescad_scaffold_056498_01g000100;traescad_scaffold_073647_01g000100;traescad_scaffold_077960_01g000100;traescad_scaffold_044065_01g000300;traescad_scaffold_015541_01g000100;traescad_scaffold_006026_01g000600;traescad_scaffold_103119_01g000200;traescad_scaffold_097418_01g000100;traescad_scaffold_067624_01g000200;traescad_scaffold_073688_01g000100;traescad_scaffold_079330_01g000100;traescad_scaffold_053932_01g000100;traescad_scaffold_056700_01g000200;traescad_scaffold_085133_01g000100;traescad_scaffold_032571_01g000100;traescad_scaffold_042142_01g000200;traescad_scaffold_008288_01g000100;traescad_scaffold_087443_01g000100;traescad_scaffold_089547_01g000600;traescad_scaffold_054699_01g000100;traescad_scaffold_104817_01g000100;traescad_scaffold_049637_01g000100;traescad_scaffold_008172_01g000500;traescad_scaffold_064856_01g000100;traescad_scaffold_034030_01g000200;traescad_scaffold_014996_01g000200;traescad_scaffold_017537_01g000200;traescad_scaffold_044142_01g000500;traescad_scaffold_101131_01g000100;traescad_scaffold_080683_01g000200;traescad_scaffold_060522_01g000200;traescad_scaffold_040513_01g000200;traescad_scaffold_038267_01g000100
signalling.MAP kinases	0.102897102897103	0.47116041852884	0.135002033828631	0.584341322071306	1.49211475625052	6	traescad_scaffold_458666_01g000100;traescad_scaffold_013596_01g000100
signalling.calcium	0.161838161838162	0.625774225774226	0.103958471559957	0.381491135415379	1.26945672061187	31	traescad_scaffold_046197_01g000100;traescad_scaffold_045294_01g000200;traescad_scaffold_052272_01g000100;traescad_scaffold_133847_01g000100;traescad_scaffold_009052_01g000200;traescad_scaffold_069460_01g000100;traescad_scaffold_085952_01g000100;traescad_scaffold_084516_01g000100;traescad_scaffold_104134_01g000100;traescad_scaffold_048681_01g000100;traescad_scaffold_085952_01g000200;traescad_scaffold_103051_01g000100;traescad_scaffold_047450_01g000700;traescad_scaffold_077669_01g000100;traescad_scaffold_082461_01g000100
signalling.light	0.201798201798202	0.669066782274329	0.0908241419007155	0.4614401439351	1.29553714617159	10	traescad_scaffold_023652_01g000100;traescad_scaffold_028165_01g000400;traescad_scaffold_057564_01g000400;traescad_scaffold_076285_01g000200;traescad_scaffold_032699_01g000400;traescad_scaffold_031340_01g000400;traescad_scaffold_050363_01g000100;traescad_scaffold_107860_01g000100
signalling.phosphinositides.inositol-1,3,4-trisphosphate 5/6-kinase	0.310689310689311	0.844686563436563	0.0679922591544058	0.495549612282581	1.21601784362962	5	traescad_scaffold_086804_01g000100;traescad_scaffold_071204_01g000100;traescad_scaffold_057884_01g000100
signalling.receptor kinases.DUF 26	0.116883116883117	0.521478521478521	0.12563992130984	0.552041126794631	1.43937828725764	7	traescad_scaffold_017217_01g000700;traescad_scaffold_038577_01g000100;traescad_scaffold_006470_01g000200;traescad_scaffold_075659_01g000200;traescad_scaffold_005906_01g000600;traescad_scaffold_036706_01g000100
signalling.receptor kinases.leucine rich repeat III	0.611388611388611	1	0.0363783055518278	0.370123892571987	0.908238542752684	5	traescad_scaffold_048333_01g000100;traescad_scaffold_110371_01g000100;traescad_scaffold_115941_01g000400;traescad_scaffold_050398_01g000200
stress	0.480519480519481	1	0.0474483193656297	0.403364195069834	1.02998991321269	6	traescad_scaffold_060496_01g000100;traescad_scaffold_023973_01g000100;traescad_scaffold_052724_01g000300;traescad_scaffold_114233_01g000100
stress.abiotic	0.00172116280837714	0.031549727766716	0.45505986738723	0.661122745427094	1.92730949628949	13	traescad_scaffold_049256_01g000100;traescad_scaffold_128978_01g000200;traescad_scaffold_000030_01g000100;traescad_scaffold_034247_01g000400;traescad_scaffold_005235_01g000100;traescad_scaffold_012287_01g000100;traescad_scaffold_000030_01g000400;traescad_scaffold_069763_01g000200;traescad_scaffold_009838_01g000100;traescad_scaffold_079186_01g000100
stress.abiotic.heat	0.754245754245754	1	0.0260437699289678	0.240722027878062	0.832300466428516	44	traescad_scaffold_011395_01g000900;traescad_scaffold_078283_01g000100;traescad_scaffold_075511_01g000100;traescad_scaffold_088818_01g000200;traescad_scaffold_057434_01g000200;traescad_scaffold_073750_01g000200;traescad_scaffold_096483_01g000100;traescad_scaffold_025542_01g000100;traescad_scaffold_022091_01g000300;traescad_scaffold_132648_01g000100;traescad_scaffold_107132_01g000200;traescad_scaffold_007218_01g000200;traescad_scaffold_124083_01g000100;traescad_scaffold_009678_01g000800;traescad_scaffold_035222_01g000200;traescad_scaffold_028329_01g000700;traescad_scaffold_017514_01g000300;traescad_scaffold_049083_01g000100;traescad_scaffold_013794_01g000100;traescad_scaffold_093393_01g000100
stress.abiotic.unspecified	0.0135259269392925	0.150345128946903	0.380730400722792	0.554041575418647	1.63502550769528	14	traescad_scaffold_080239_01g000400;traescad_scaffold_035254_01g000400;traescad_scaffold_111573_01g000200;traescad_scaffold_042854_01g000300;traescad_scaffold_034625_01g000900;traescad_scaffold_082284_01g000200;traescad_scaffold_161577_01g000200;traescad_scaffold_374997_01g000100;traescad_scaffold_018010_01g000300;traescad_scaffold_022239_01g000100
stress.biotic	2.1676448891934e-08	3.77170210719652e-06	0.73376198835648	0.601712582678254	2.10786342663329	51	traescad_scaffold_111708_01g000100;traescad_scaffold_110001_01g000100;traescad_scaffold_094995_01g000100;traescad_scaffold_092477_01g000100;traescad_scaffold_056989_01g000100;traescad_scaffold_095755_01g000300;traescad_scaffold_030935_01g000600;traescad_scaffold_110001_01g000200;traescad_scaffold_018387_01g000400;traescad_scaffold_149528_01g000100;traescad_scaffold_019321_01g000100;traescad_scaffold_002446_01g000100;traescad_scaffold_116497_01g000100;traescad_scaffold_042728_01g000100;traescad_scaffold_114293_01g000100;traescad_scaffold_098437_01g000200;traescad_scaffold_124065_01g000100;traescad_scaffold_140042_01g000100;traescad_scaffold_131328_01g000100;traescad_scaffold_044525_01g000400;traescad_scaffold_007449_01g000500;traescad_scaffold_072677_01g000300;traescad_scaffold_011395_01g000800;traescad_scaffold_047916_01g000200;traescad_scaffold_006911_01g000100;traescad_scaffold_063102_01g000100;traescad_scaffold_004916_01g000600;traescad_scaffold_096412_01g000400;traescad_scaffold_061524_01g000200;traescad_scaffold_055207_01g000100;traescad_scaffold_040954_01g000200;traescad_scaffold_012376_01g000200;traescad_scaffold_014474_01g000200;traescad_scaffold_007449_01g000400;traescad_scaffold_008954_01g000100;traescad_scaffold_064095_01g000300;traescad_scaffold_088547_01g000200;traescad_scaffold_077847_01g000100
stress.biotic.PR-proteins	0.047952047952048	0.347652347652348	0.204294756516886	0.500860790450836	1.49460822354131	15	traescad_scaffold_100081_01g000100;traescad_scaffold_018667_01g000600;traescad_scaffold_002817_01g000100;traescad_scaffold_007210_01g000200;traescad_scaffold_090307_01g000200;traescad_scaffold_006023_01g000200;traescad_scaffold_006849_01g000300;traescad_scaffold_007210_01g000100;traescad_scaffold_089544_01g000100;traescad_scaffold_461837_01g000100;traescad_scaffold_080248_01g000100;traescad_scaffold_032995_01g000300;traescad_scaffold_075589_01g000200;traescad_scaffold_005979_01g000200;traescad_scaffold_143357_01g000100
tetrapyrrole synthesis.magnesium chelatase	0.335664335664336	0.898547606239914	0.0642140881844605	0.482690582959641	1.18446336609421	5	traescad_scaffold_069828_01g000100;traescad_scaffold_077228_01g000100;traescad_scaffold_011409_01g000500;traescad_scaffold_084049_01g000500;traescad_scaffold_095850_01g000100
transport.ABC transporters and multidrug resistance systems	0.66033966033966	1	0.0327241935806629	0.268494909228159	0.893448458765992	31	traescad_scaffold_131130_01g000100;traescad_scaffold_079338_01g000200;traescad_scaffold_017602_01g000100;traescad_scaffold_091535_01g000100;traescad_scaffold_002869_01g000100;traescad_scaffold_009970_01g000100;traescad_scaffold_051392_01g000500;traescad_scaffold_030585_01g000100;traescad_scaffold_098712_01g000100;traescad_scaffold_098622_01g000100;traescad_scaffold_094300_01g000100;traescad_scaffold_070969_01g000100
transport.Major Intrinsic Proteins.PIP	0.962037962037962	1	0.00906269502060309	0.146789428591816	0.418497785766509	11	traescad_scaffold_047896_01g000400;traescad_scaffold_060353_01g000300;traescad_scaffold_118402_01g000100;traescad_scaffold_030172_01g000100;traescad_scaffold_090142_01g000100;traescad_scaffold_021388_01g000100;traescad_scaffold_051782_01g000400;traescad_scaffold_057742_01g000200;traescad_scaffold_081541_01g000100;traescad_scaffold_011461_01g000200
transport.amino acids	0.456543456543457	1	0.0497903187820785	0.410366670093637	1.06997983678622	7	traescad_scaffold_135843_01g000100;traescad_scaffold_008032_01g000400;traescad_scaffold_036549_01g000400;traescad_scaffold_032489_01g000100;traescad_scaffold_003528_01g000100
transport.calcium	0.0929070929070929	0.436914436914437	0.142901149386948	0.550406969390356	1.47603709222082	8	traescad_scaffold_021254_01g000200;traescad_scaffold_049685_01g000300
transport.metabolite transporters at the envelope membrane	0.421578421578422	0.982697302697303	0.053457214108991	0.400936678394148	1.07519970104496	8	traescad_scaffold_075409_01g000100;traescad_scaffold_086112_01g000200;traescad_scaffold_029627_01g000300;traescad_scaffold_013833_01g000300;traescad_scaffold_084935_01g000200
transport.metabolite transporters at the mitochondrial membrane	0.270729270729271	0.798421917065985	0.0749278818393739	0.384766949486996	1.18764109932586	18	traescad_scaffold_129910_01g000100;traescad_scaffold_090945_01g000100;traescad_scaffold_035153_01g000200;traescad_scaffold_021248_01g000100;traescad_scaffold_027934_01g000100;traescad_scaffold_002334_01g000200
transport.metal	0.596403596403596	1	0.037536290520292	0.347870056451963	0.907027722647048	7	traescad_scaffold_043264_01g000100;traescad_scaffold_048195_01g000100;traescad_scaffold_072501_01g000100;traescad_scaffold_004055_01g000100;traescad_scaffold_080165_01g000100
transport.misc	0.277722277722278	0.805394605394605	0.0736212741014394	0.415929978281425	1.20486786819559	12	traescad_scaffold_266898_01g000100;traescad_scaffold_013085_01g000400;traescad_scaffold_071857_01g000100;traescad_scaffold_053222_01g000100;traescad_scaffold_124078_01g000100
transport.potassium	0.237762237762238	0.738761238761239	0.0817515582532145	0.50092576309323	1.27911324197992	6	traescad_scaffold_001114_01g000100;traescad_scaffold_059462_01g000100
transport.sugars	0.488511488511489	1	0.0466948041282054	0.34473870169278	1.01735428488654	14	traescad_scaffold_097725_01g000100;traescad_scaffold_068600_01g000100;traescad_scaffold_056628_01g000100;traescad_scaffold_082685_01g000100
transport.unspecified cations	0.711288711288711	1	0.0290688186426821	0.302663088400026	0.789156199877486	7	traescad_scaffold_027432_01g000200;traescad_scaffold_068958_01g000300;traescad_scaffold_066660_01g000600;traescad_scaffold_148268_01g000200;traescad_scaffold_069065_01g000200;traescad_scaffold_003246_01g000100
