pathway	pval	padj	log2err	ES	NES	size	leadingEdge
protein.targeting.chloroplast	0.903096903096903	1	0.014944717875289	0.206083110387725	0.665228963011097	30	traesnor1a03g00010740;traesnor4b03g02288440;traesnor2b03g00977780;traesnor1d03g00489470;traesnor1a03g00010780;traesnor1b03g00285760;traesnor7d03g04460630;traesnor4b03g02288450;traesnor5a03g02670990;traesnor4a03g02131300;traesnor6b03g03646910;traesnor1a03g00083040;traesnor3d03g01894310;traesnor3a03g01535720;traesnor7b03g04208810;traesnor6d03g03821030;traesnor1d03g00489430;traesnor7a03g04066550;traesnor3d03g01844600;traesnor3a03g01350260;traesnor1b03g00285810;traesnor1a03g00083070
protein.targeting.mitochondria	0.999000999000999	1	0.0014426950408889	0.0535420473951589	0.165619299752735	22	traesnor1d03g00551160;traesnor5b03g02861150;traesnor6d03g03795920;traesnor2d03g01150500;traesnor3d03g01856230;traesnor4d03g02514050;traesnor4d03g02542970;traesnor3b03g01602970;traesnor3a03g01361360;traesnor4b03g02372710;traesnor3b03g01761670;traesnor4a03g02049300;traesnor2b03g00970880;traesnor3d03g01832420;traesnor5d03g03091970;traesnor3b03g01685600;traesnor1d03g00492810;traesnor7d03g04363170;traesnor6a03g03394150;traesnor2d03g01215650;traesnor7b03g04169880;traesnor7d03g04415780
protein.targeting.nucleus	0.978021978021978	1	0.00683906706351732	0.116164526868925	0.337950978019666	14	traesnor4a03g02175050;traesnor5a03g02616110;traesnor1d03g00450370;traesnor7a03g03951200;traesnor2d03g01207720;traesnor4d03g02490930;traesnor4b03g02369410;traesnor3d03g01885030;traesnor1d03g00507800;traesnor2a03g00825470;traesnor3d03g01879210;traesnor5d03g03206310;traesnor4b03g02389180;traesnor3d03g01885050
protein.targeting.secretory pathway.golgi	0.986013986013986	1	0.0054335217582325	0.0642344265476421	0.16286230070296	6	traesnor5b03g02932080;traesnor4d03g02486710;traesnor2b03g00834180;traesnor6d03g03835940;traesnor5b03g02858300;traesnor4b03g02255270
protein.targeting.secretory pathway.unspecified	0.386613386613387	0.974570883661793	0.0574877409561325	0.338982055044385	1.06878457999319	25	traesnor5d03g03201670;traesnor4d03g02547250;traesnor7b03g04173380;traesnor5a03g02622580;traesnor5a03g02803250;traesnor5d03g03223690
protein.targeting.secretory pathway.vacuole	0.337662337662338	0.914956011730205	0.0639271933359996	0.438632141418658	1.17060333977292	8	traesnor4a03g02060740;traesnor3b03g01721780;traesnor3b03g01772570
redox.ascorbate and glutathione	0.31968031968032	0.910276164513453	0.0665892104103933	0.411986946504834	1.16950941289284	12	traesnor1b03g00289380;traesnor5d03g03126520;traesnor5b03g02991460;traesnor5d03g03213400
redox.ascorbate and glutathione.ascorbate	0.639360639360639	1	0.0342688261591917	0.294417990618656	0.888051205530831	18	traesnor7d03g04421970;traesnor7b03g04166450;traesnor6a03g03447300;traesnor6b03g03676090;traesnor6d03g03839990;traesnor7a03g03948070;traesnor1b03g00204450;traesnor7a03g03910710;traesnor7d03g04445220;traesnor6a03g03399140;traesnor7b03g04126760;traesnor5a03g02641430;traesnor7d03g04386560
redox.ascorbate and glutathione.glutathione	0.812187812187812	1	0.0219398252709772	0.241422348098829	0.68532683129794	12	traesnor2b03g01020350;traesnor6d03g03831420;traesnor5d03g03099410;traesnor6b03g03662320;traesnor4d03g02554250;traesnor1d03g00436600;traesnor3a03g01350440;traesnor7a03g03895080;traesnor4d03g02501110;traesnor4b03g02385680
redox.dismutases and catalases	0.510489510489511	0.974570883661793	0.0446854397644147	0.349068165023715	0.990901552099722	12	traesnor2a03g00625180;traesnor6a03g03277480;traesnor7b03g04186140;traesnor4d03g02568970;traesnor4a03g02051650;traesnor2d03g01135910;traesnor5a03g02790130;traesnor7d03g04438210;traesnor4b03g02370700
redox.glutaredoxins	0.260739260739261	0.876083916083916	0.0768736734126542	0.474076200331293	1.2651949800573	8	traesnor1d03g00570400;traesnor2a03g00752160
redox.heme	0.164835164835165	0.724543748933993	0.102821842840815	0.553305242520354	1.40287023067044	6	traesnor1d03g00549630;traesnor4d03g02539220;traesnor1a03g00147490
redox.peroxiredoxin	0.408591408591409	0.974570883661793	0.0549073703290958	0.43595144406269	1.1053271429483	6	traesnor6a03g03331890;traesnor7a03g04013890;traesnor6d03g03738820
redox.thioredoxin	0.935064935064935	1	0.0120226641890431	0.184616912201288	0.569387848454393	21	traesnor6a03g03416450;traesnor5b03g02918230;traesnor3d03g02023050;traesnorun03g04674100;traesnor5d03g03104990;traesnor2d03g01220360;traesnor2d03g01246500;traesnor4d03g02461770;traesnor2b03g01049830;traesnor1d03g00453990;traesnor6d03g03778890
redox.thioredoxin.PDIL	0.719280719280719	1	0.0285038599247822	0.294060559006211	0.761130139014221	7	traesnor5d03g03159840;traesnor4b03g02280620;traesnor4a03g02138740;traesnor4d03g02462090;traesnor5b03g02929520;traesnor1d03g00450460;traesnor2d03g01220660
secondary metabolism.N misc.alkaloid-like	0.0589410589410589	0.396083916083916	0.183023938384487	0.667421967269547	1.64928565769971	5	traesnor2b03g01065540;traesnor2d03g01297730;traesnor3a03g01361830;traesnor2d03g01153540
secondary metabolism.flavonoids.chalcones	0.038961038961039	0.335664335664336	0.227987202850442	0.700871887688052	1.73194472003645	5	traesnor2b03g00981310;traesnor2a03g00587840;traesnor5a03g02666320;traesnor2d03g01224920
secondary metabolism.flavonoids.dihydroflavonols	0.0238811681096607	0.236002131907235	0.352487857583619	0.643951604321555	1.71855144092475	8	traesnor4d03g02575500;traesnor2d03g01255350;traesnor7a03g03920810;traesnor3b03g01565530;traesnor3d03g01830040
secondary metabolism.isoprenoids.mevalonate pathway.acetyl-CoA C-acyltransferase	0.196803196803197	0.751430387794024	0.0922597260527354	0.551951059143834	1.36394216888346	5	traesnor2d03g01106210;traesnor2b03g00844000;traesnor5a03g02675420
secondary metabolism.phenylpropanoids	0.2997002997003	0.910276164513453	0.0697792517076235	0.388766134669968	1.16700130377393	17	traesnor5d03g03171720;traesnor3b03g01611300;traesnor6d03g03685050;traesnor5a03g02790270;traesnor4d03g02452720;traesnor4d03g02440970;traesnor7d03g04482920;traesnor7b03g04233350;traesnor6a03g03269750;traesnor7a03g03881060;traesnor5b03g02929980;traesnor5b03g02941760;traesnor6a03g03374220
secondary metabolism.phenylpropanoids.lignin biosynthesis.4CL	0.03996003996004	0.335664335664336	0.224966093540314	0.699058288851893	1.72746308368645	5	traesnor2a03g00633710;traesnor6d03g03732050;traesnor3d03g01976000
secondary metabolism.phenylpropanoids.lignin biosynthesis.CAD	0.00094803053059884	0.0162361637358634	0.477270815362862	0.721927808195676	1.98711356607468	10	traesnor5d03g03151770;traesnor5a03g02691530;traesnor5b03g02921120;traesnor5d03g03149120;traesnor5d03g03149040;traesnor5b03g02917990;traesnor6b03g03540290;traesnor5a03g02689130;traesnor5b03g02918060
secondary metabolism.phenylpropanoids.lignin biosynthesis.COMT	0.00305234911522392	0.0394457424121245	0.431707695803346	0.782456821269164	1.98386947563243	6	traesnor2d03g01316150;traesnor5d03g03241170;traesnor5d03g03241150;traesnor3d03g01977310;traesnor3b03g01820230;traesnor7d03g04462590
secondary metabolism.phenylpropanoids.lignin biosynthesis.PAL	0.000321264234309508	0.00771034162342818	0.49849310876659	0.879317035312379	2.17290566692726	5	traesnor2d03g01170600;traesnor2d03g01249600;traesnor6d03g03776890;traesnor6d03g03776730;traesnor6a03g03378130
signalling.14-3-3 proteins	0.605394605394605	1	0.0368389606870506	0.34370947494406	0.889638655822428	7	traesnor4a03g02093880;traesnor2d03g01229080;traesnor3a03g01342390;traesnor3d03g01837620;traesnor3b03g01579190;traesnor4d03g02443340;traesnor4b03g02322220
signalling.G-proteins	0.986013986013986	1	0.0054335217582325	0.146767161423102	0.501996120579679	48	traesnor5a03g02677690;traesnor5d03g03055520;traesnor5a03g02786010;traesnor7d03g04466060;traesnor3d03g01950200;traesnor2d03g01133970;traesnor4d03g02457400;traesnor5b03g02827600;traesnor5d03g03220190;traesnor3d03g01961460;traesnor7a03g04001280;traesnor3d03g01885200;traesnor1b03g00317210;traesnor4d03g02435760;traesnor7b03g04221670;traesnor3d03g01838030;traesnor5b03g02999450;traesnor6b03g03484880;traesnor1a03g00114380;traesnor1a03g00166190
signalling.MAP kinases	0.244755244755245	0.842585985443128	0.0802023444698144	0.458239186019196	1.2613079766543	10	traesnor6d03g03818890;traesnor6b03g03630910;traesnor4d03g02523540;traesnor4b03g02294590;traesnor7d03g04492370;traesnor7d03g04487980
signalling.calcium	0.971028971028971	1	0.0078803141868031	0.155210463339707	0.493923428349115	27	traesnor4a03g02079240;traesnor2d03g01165140;traesnor2d03g01278030;traesnor4d03g02466020;traesnor7d03g04322410;traesnor4a03g02040970;traesnor2d03g01305740;traesnor6a03g03300830;traesnor5b03g02887420;traesnor3d03g01891540;traesnor3b03g01746400
signalling.light	0.397602397602398	0.974570883661793	0.0561766586307176	0.384006097353428	1.09008003596495	12	traesnor3d03g01846620;traesnor4a03g02046960;traesnor5d03g03172130;traesnor5a03g02710400;traesnor5b03g02941160;traesnor4a03g02129340
signalling.light.COP9 signalosome	0.791208791208791	1	0.0234376252595191	0.264605918803374	0.684891372183454	7	traesnor2d03g01293520;traesnor3a03g01404110;traesnor3a03g01442180
signalling.phosphinositides	0.905094905094905	1	0.0147735037814303	0.174900675077151	0.43220209863162	5	traesnor3a03g01385250;traesnor3b03g01626790;traesnor3d03g01878690;traesnor2b03g00893730;traesnor4b03g02255310
signalling.receptor kinases.DUF 26	0.124875124875125	0.645899554990464	0.120985142145252	0.564635093167702	1.46147034613358	7	traesnor2b03g00925260;traesnor2d03g01163530;traesnor2d03g01172650;traesnor7b03g04304450;traesnor7d03g04320870;traesnor6d03g03683590;traesnor1d03g00430460
stress	0.484515484515485	0.974570883661793	0.0470699590082662	0.41953727255893	1.03673064483125	5	traesnor6a03g03385800;traesnor6b03g03592010;traesnor3d03g01990650
stress.abiotic	0.00859388556192205	0.0933743570951549	0.380730400722792	0.61541910622073	1.76544174923672	13	traesnor5b03g02819140;traesnor7b03g04314550;traesnor4d03g02435270;traesnor5b03g03039930;traesnor4a03g02168880;traesnor2b03g00983590;traesnor4d03g02435310
stress.abiotic.heat	0.20979020979021	0.783216783216783	0.0886261133285098	0.351121407857606	1.18443094056434	42	traesnor5d03g03165720;traesnor5a03g02707980;traesnor5b03g02935950;traesnor7a03g04067730;traesnor2a03g00596230;traesnor4b03g02353790;traesnor4d03g02526820;traesnor1d03g00529320;traesnor5a03g02633110;traesnor5d03g03102410;traesnor5d03g03223210;traesnor5b03g03026530;traesnor2b03g01080160;traesnor1d03g00569440;traesnor7b03g04153510;traesnor7d03g04405870;traesnor7a03g03857130;traesnor5d03g03207040;traesnor1a03g00055860;traesnor5d03g03171600;traesnor4a03g02169550;traesnor6d03g03784550
stress.abiotic.unspecified	0.000293923077053813	0.00771034162342818	0.49849310876659	0.709944995641366	2.01532442249114	12	traesnor4d03g02439540;traesnor4d03g02519390;traesnor4d03g02439560;traesnor2b03g00859450;traesnor3b03g01727480;traesnor3b03g01686480;traesnor4b03g02251620;traesnor2d03g01117370
stress.biotic	5.18439348035663e-10	8.70978104699914e-08	0.801215574617779	0.683849142032753	2.30681486339462	42	traesnor3d03g01932610;traesnor7d03g04390710;traesnor1d03g00501630;traesnor1a03g00152430;traesnor7d03g04374950;traesnor3d03g01932690;traesnor5b03g02908120;traesnor3a03g01356380;traesnor1d03g00485470;traesnor6d03g03703810;traesnor2b03g00840700;traesnor7d03g04390680;traesnor3b03g01692010;traesnor5d03g03215230;traesnor5a03g02680640;traesnor5b03g02993780;traesnor1a03g00098970;traesnor7d03g04466700;traesnor1a03g00098990;traesnor1d03g00501610;traesnor2a03g00596220;traesnor2d03g01238030;traesnor3d03g02024780;traesnor6b03g03514870;traesnor3b03g01810810;traesnor5b03g03008080;traesnor1a03g00083110;traesnor2a03g00746690;traesnor1a03g00140270;traesnor6a03g03444530;traesnor1b03g00403960;traesnor3d03g01850380;traesnor2d03g01238020
stress.biotic.PR-proteins	0.0569430569430569	0.396083916083916	0.186432558434075	0.552821197275708	1.54986054527837	11	traesnor5a03g02758980;traesnor2d03g01203310;traesnor3d03g01832770;traesnor5a03g02677680;traesnor5b03g02989680;traesnor5a03g02752320;traesnor5d03g03136800;traesnor6d03g03705590;traesnor2b03g00958300
tetrapyrrole synthesis.glu-tRNA synthetase	0.317682317682318	0.910276164513453	0.0668966276500666	0.495537446643384	1.22453686525424	5	traesnor2b03g01067080;traesnor2a03g00804700;traesnor2d03g01298600;traesnor6d03g03712380;traesnor2d03g01202200
transport.ABC transporters and multidrug resistance systems	0.546453546453546	0.9766403808957	0.0415717899246479	0.296373626788141	0.971240213860719	33	traesnor3d03g01936640;traesnor3d03g01915960;traesnor2b03g01042730;traesnor3d03g01830570;traesnor5b03g03010500;traesnor5d03g03228970;traesnor1d03g00417330;traesnor5b03g03022320;traesnor3a03g01370600;traesnor1b03g00360200;traesnor7b03g04231120
transport.Major Intrinsic Proteins.PIP	0.832167832167832	1	0.0204893625108019	0.237087378640777	0.643836469820292	9	traesnor2a03g00757510;traesnor2d03g01164650;traesnor6d03g03777240;traesnor5b03g02967380;traesnor6d03g03837590;traesnor5d03g03192750;traesnor2d03g01248920;traesnor2d03g01248950;traesnor7d03g04386900
transport.calcium	0.194805194805195	0.751430387794024	0.0928481214159878	0.533507191807428	1.35267353301409	6	traesnor1d03g00426030;traesnor4d03g02546610;traesnor5d03g03085930
transport.metabolite transporters at the envelope membrane	0.216783216783217	0.791730009121313	0.086794975677172	0.467804702181812	1.28763715627234	10	traesnor1d03g00539210;traesnor7d03g04432010;traesnor5a03g02678650;traesnor5d03g03138050;traesnor5b03g02905730
transport.metabolite transporters at the mitochondrial membrane	0.386613386613387	0.974570883661793	0.0574877409561325	0.370583675828475	1.10306383685492	16	traesnor6b03g03635590;traesnor1d03g00508700;traesnor5d03g03182090;traesnor5a03g02700060;traesnor3d03g01867020;traesnor5a03g02703770;traesnor3d03g01888620;traesnor7b03g04225950;traesnor3b03g01614010;traesnor6a03g03419440
transport.metal	0.245754245754246	0.842585985443128	0.0799858801499946	0.498993737606709	1.29156788028753	7	traesnor4d03g02544960;traesnor2d03g01293920;traesnor6d03g03710990
transport.misc	0.916083916083916	1	0.0138082722594766	0.182974771735471	0.503639902823111	10	traesnor7b03g04147290;traesnor7d03g04405720;traesnor7d03g04507280;traesnor5d03g03191050;traesnor6a03g03416530;traesnor6d03g03773400;traesnor3a03g01515310;traesnor6a03g03382700
transport.sugars	0.839160839160839	1	0.019974159565129	0.226053533594991	0.633751843391968	11	traesnor2b03g00915220;traesnor4b03g02378090;traesnor4d03g02573400;traesnor1d03g00576230
