"gene_id","d_full","d_pca2","d_umap","correlation","amplitude"
"TraesNOR4D03G02439540",10.3428296255861,7.74030310074829,3.33325853466529,0.15888312931584,-0.614479861043386
"TraesNOR2A03G00594530",10.3270569621061,9.29163846574916,8.69704730428924,0.10366057105547,-1.06790577574312
"TraesNOR7D03G04449200",10.3036985114229,10.0207667085104,5.09220304953365,-0.938536400308286,0.411217989222703
"TraesNOR1D03G00430310",10.2516519601763,9.04329956267481,11.1303594368142,-0.168200747566441,0.144185303586789
"TraesNOR4A03G02045540",10.2511313903954,8.65912937420909,5.71497591490346,0.38588663848724,1.07022827761396
"TraesNOR6D03G03828530",10.240064589807,9.1513363011752,11.5951286833669,-0.473860080618563,-1.68010676121173
"TraesNOR4D03G02563300",10.1713618151725,9.12452540037165,1.89158148119789,0.766894291563667,-1.17932387734163
"TraesNOR1B03G00236930",10.0568075428337,9.77566525116916,6.57308813648683,-0.533098555886385,-0.502921889842555
"TraesNOR5D03G03225400",10.0245449982278,9.19710518908967,6.75602273223666,-0.57210212223829,-0.402247035257613
"TraesNOR5D03G03155380",9.94787786559724,9.59874098685232,10.0292541425832,-0.823617997431618,1.64155207040475
"TraesNOR7B03G04092550",9.93939224762752,7.18224358298901,7.14569080227253,-0.391531485907277,0.176939212742741
"TraesNOR2B03G00924940",9.93091071402587,9.29024862672869,4.86046336795402,0.118776140511722,-0.488356334508958
"TraesNOR5D03G03240950",9.84602242451511,9.65872783104573,12.8454671619711,0.315700394932354,-1.93954377135557
"TraesNOR4D03G02560720",9.81042536615253,7.4759640238047,0.955762132478951,0.666312130934684,0.261641622708376
"TraesNOR7B03G04151230",9.79226596447964,9.13042910937076,14.0662688328227,-0.167201396279185,-1.0232087767569
"TraesNOR2D03G01238140",9.74520234129593,6.28740084453957,7.1762988675013,-0.37118974232157,1.2156925106874
"TraesNOR5B03G02963650",9.68558779469262,9.41439931674026,7.22940652757861,-0.477743128271857,0.382643084212887
"TraesNOR6B03G03658690",9.68343803186991,8.64123965403449,6.98056715275475,-0.199691914496376,2.524464647724
"TraesNOR7D03G04363980",9.64329252398968,6.22540400316247,4.22492706502783,-0.268745402300658,1.82418457073719
"TraesNOR4D03G02524430",9.62426165201114,3.40766257921263,5.34066058345567,0.233778148109838,-2.58740628448707
"TraesNOR4B03G02381910",9.61185917309988,8.08188700429688,6.56814207500539,-0.0250644079013961,0.335565616256999
"TraesNOR1B03G00321210",9.51398070090488,4.3909153031746,4.00784862663263,0.271458099497796,2.84253038766141
"TraesNOR7D03G04361770",9.50723284977162,9.05238945204213,7.14636305061889,-0.397175533645033,-0.191629734192583
"TraesNOR2B03G01065540",9.46979431490666,7.55218519340433,3.91806622265781,0.350522319672838,-1.2007240213085
"TraesNOR1A03G00152430",9.44265315726568,4.5534654032719,1.75197257547957,0.215315294828721,0.397921069991853
"TraesNORUn03G04571730",9.43208441222215,8.53325704473631,7.39580724472541,0.0184643580587781,-1.00968368871415
"TraesNOR6D03G03768050",9.43204867901642,7.66048797653788,8.42220796088347,-0.385480361043176,0.466450346676434
"TraesNOR1B03G00365010",9.41870502347234,5.50361513414825,8.66103924424565,-0.176344909291704,1.26666755485029
"TraesNOR3D03G01936640",9.40550207356541,9.15562956869293,7.57891522915588,0.461620647698552,-1.58160986115055
"TraesNOR1D03G00550860",9.38665241109656,7.69181889246215,7.77245571577428,-0.183979194356868,-0.450247822735946
"TraesNOR2B03G00876620",9.38447638884553,5.32818290848304,0.744424617866214,0.737996469311586,-0.363254292454883
"TraesNOR3A03G01527950",9.34733019738122,8.27930053251038,2.35908384476411,0.715737337045224,-0.936425164422503
"TraesNOR1A03G00113060",9.33588617503065,8.36460985709704,5.36561440309923,-0.0431881436792788,-0.747551385376533
"TraesNOR5D03G03189830",9.32393430565085,9.14444185170695,7.25743392056232,-0.41169675573455,0.108137053753293
"TraesNOR2D03G01316150",9.30786110263253,8.32798007345136,0.97586218472424,0.844048643101527,-0.741344618522639
"TraesNOR6B03G03630990",9.30721732197665,7.54504546443914,1.15393177502528,0.740712359620116,-0.797063436559055
"TraesNOR4D03G02575500",9.2928036929446,8.47283035742458,6.06247776523715,0.192516918036009,0.121142032412772
"TraesNOR1D03G00488730",9.29034087082212,6.02545222356517,12.3423512353212,-0.468149107628817,1.23246309806348
"TraesNOR4D03G02520350",9.27849265572457,3.73205656819387,3.71699509586346,0.374684340784342,3.66509140805404
"TraesNOR2D03G01115280",9.2359499054764,8.78516615030174,7.67553819339694,-0.523296929415057,-1.15133265607374
"TraesNOR6A03G03434050",9.21951679016079,8.47416650061078,5.67313194989405,-0.444155255383614,-1.3747109275967
"TraesNOR2A03G00633710",9.17236826091444,8.42957884720737,6.72957996616495,0.0448826702905467,-0.478210152337024
"TraesNOR4D03G02548940",9.16500167012727,9.11270705051256,5.70153905450251,0.206389632631626,0.637366432269879
"TraesNOR3D03G01943100",9.09416012840654,3.60181977743835,3.16255772839391,0.406045397521421,2.21841297175237
"TraesNOR2A03G00738270",9.05268175659169,6.73741177063882,6.68788934093223,-0.150603374144573,1.6317852468136
"TraesNOR5A03G02767600",9.0448635573562,7.84177425757359,6.59667329808197,-0.173183015691703,0.00690069583326761
"TraesNOR6A03G03269760",9.03881375787591,7.3503172109301,4.24970996057128,-0.0413047950217485,1.27564254123725
"TraesNOR7D03G04374950",9.02099139247293,7.2526831030328,3.01295341791712,0.448365756829696,-0.454462437279227
"TraesNOR2A03G00807110",9.00659724838418,8.39700048587042,9.31396428072979,-0.501089990850835,-0.951411399316541
"TraesNOR4A03G02041510",8.99923905970323,7.90303750545326,5.94231652459648,-0.11061910782366,0.265330525595465
"TraesNOR2A03G00594610",8.99548965990604,7.97753262148204,3.40420649206317,0.537256851803281,-0.993504139680342
"TraesNOR2B03G00855370",8.99080268592785,8.09805085313428,7.56153721326908,-0.382221812899977,-1.91036667792471
"TraesNOR5D03G03140220",8.96183024882167,1.06949787298886,0.246098894503358,0.601655545972224,0.521866538835522
"TraesNOR1B03G00334490",8.94804718557922,5.76773105740125,2.1109982062421,0.374638611474728,2.10748434105732
"TraesNOR3D03G01828040",8.92108245278284,7.41746128442898,6.21756358775583,-0.106223117202007,1.48495564006594
"TraesNOR3D03G01915960",8.91888005654561,8.05772525613046,6.57322703354494,0.0175820302925479,-0.0593170331812778
"TraesNOR2D03G01160980",8.91599427833679,6.85021927689379,9.42628123198662,-0.233924756308653,0.952491007856087
"TraesNOR2D03G01215920",8.91293118793627,8.26991177008398,6.42505559359116,0.154934288432968,0.130713583072958
"TraesNOR6A03G03274030",8.8920053494217,8.4782272670084,7.32722771639538,-0.723852604207102,0.773055606151027
"TraesNOR4B03G02353230",8.87929793809276,7.38512242015926,9.76309452930305,-0.692518913001406,1.01764719456127
"TraesNOR3D03G01932690",8.87272868736382,8.26022631897357,3.26515503591434,0.741955794365581,-1.31204327025915
"TraesNOR3D03G01826790",8.87197708394886,4.86069488517785,6.70721323114401,-0.507054000788732,2.95411009431114
"TraesNOR4B03G02392900",8.84073282795157,3.40667563743289,0.383790723354928,0.794568604167618,0.203021959408068
"TraesNOR1D03G00531460",8.81739614291808,4.72129795757418,6.5362545006158,-0.65823781036744,2.56298756377196
"TraesNOR4B03G02401520",8.80872853583222,7.3623519940417,2.84685164182201,0.125579316866575,1.86189335374585
"TraesNOR6D03G03732050",8.79885971024054,8.44986977836579,6.5571001911381,0.139198440674141,0.297102542768628
"TraesNOR2B03G00848270",8.79541113688078,8.48541485589386,7.9772562609357,-0.52078417278103,-2.54209203896339
"TraesNOR3A03G01368630",8.78353418682406,6.78538049238813,5.90238040370874,-0.141895282984176,0.727712830535047
"TraesNOR2B03G00953180",8.76653708428353,7.01261364014569,7.44656138017406,-0.351774602946068,0.15856158910231
"TraesNOR5B03G02908120",8.76272730997474,5.61520572853941,2.91029039491135,0.535290137085595,-0.240275765934456
"TraesNOR1B03G00289380",8.72876747578531,3.2265105015339,4.50039264910752,0.215570680686564,2.03233240849671
"TraesNOR5A03G02738340",8.72316452684248,1.95310720550433,7.27444654341496,0.25163456857586,2.57969148781749
"TraesNOR5D03G03060780",8.70830964337262,7.51961013668235,17.1401985811205,0.691791957168793,-0.741610469713009
"TraesNOR4D03G02519390",8.6948518954671,5.94885565466055,12.448530464414,-0.0390230764563364,-0.129632233326898
"TraesNOR7D03G04330090",8.678716042133,8.53702532552976,3.4738289321208,-0.511185043462028,-1.43496787891241
"TraesNOR3D03G01846620",8.63650851357215,7.85322992953532,7.84629788300122,-0.584656346090466,-1.15225734833059
"TraesNOR7B03G04165890",8.61282399535828,7.7718196985362,4.32301092369754,0.410936764269045,0.36083241195769
"TraesNOR6D03G03770680",8.60247527715474,2.70520242536428,10.7492049785491,-0.849998533086139,1.00279348349126
"TraesNOR5A03G02775550",8.59006124975037,5.68303896055238,9.24642654812162,0.0705766184507413,-2.24628513904242
"TraesNOR3A03G01344960",8.56542638876064,5.30645654055941,0.879176905132473,0.640497097410502,-0.438181423315023
"TraesNOR5B03G02869920",8.54650781606575,2.73375615052197,6.75833566798266,-0.358595293335334,3.29432502319863
"TraesNOR3D03G02007900",8.51846690769636,7.47758299704233,3.42152117883395,0.428463372430756,-0.957893568376509
"TraesNOR4D03G02551490",8.51418556591367,5.57525808279863,5.34517062251812,-0.0658415252854759,0.777055260068673
"TraesNOR4A03G02237140",8.51083219055081,6.98615595931102,6.14643455599827,-0.398620529387823,0.687842951612793
"TraesNOR2D03G01236240",8.46233507221022,7.77515195838838,12.4771376341351,-0.0816948030490537,-0.639190517669282
"TraesNOR3A03G01356380",8.43998715617924,7.32802061709087,2.76492338117914,0.486767052156427,-0.969698127776254
"TraesNOR4B03G02258550",8.41248061133991,8.26068480589287,5.44684911210322,-0.927590310582165,0.879532784270617
"TraesNOR1D03G00485470",8.37498112724924,6.63825345700875,7.12748917540394,-0.431096919183025,0.00439835566392407
"TraesNOR2B03G01044100",8.37036388648839,5.03461176217114,6.50294353949613,-0.109619652517561,2.46890954275677
"TraesNOR6B03G03667000",8.35732540896028,6.52691882258784,4.1836358081715,-0.604496540878756,2.99037950995788
"TraesNOR6D03G03703810",8.33250415249235,6.97739664528645,7.58024307897697,-0.600578553798463,0.148572214540429
"TraesNOR7D03G04386250",8.27818263749997,1.30193431975438,1.66759731461251,0.305291755279684,2.21667834293427
"TraesNOR2B03G01031820",8.27397041525114,7.11169457628858,9.71182494426782,-0.139823829479286,-2.70470640331326
"TraesNOR2D03G01249600",8.27135571272304,6.66968070703218,5.45822731246941,0.195656698502886,0.288618839312815
"TraesNOR5D03G03241170",8.24259586337163,5.42644709247502,1.0693678054797,0.715055774994277,-0.431069057130646
"TraesNOR5D03G03151770",8.23328162713039,6.16241113208886,5.91336181087208,-0.550722111073611,0.356591496398847
"TraesNOR2B03G00840700",8.20592899544271,7.00255826769705,11.6191281333385,0.212943023353105,-1.04637306006816
"TraesNOR2A03G00599810",8.19049650488646,8.05167424246813,6.41943848944774,-0.289834302265302,-1.44040765262305
"TraesNOR6B03G03635590",8.19040248271511,5.51344352830487,5.53678165821606,-0.355056814192915,2.05077364623512
"TraesNOR6D03G03809720",8.18099055559122,7.27814828428636,4.42977318936853,0.646168408080284,-1.19366663105973
"TraesNOR4D03G02567680",8.16533943482955,3.4718201188622,9.36851435227106,-0.336439825533211,1.70802426179225
"TraesNOR7D03G04390680",8.16366542669566,6.95833639408297,1.28622158574101,0.781161952229113,-0.627312044863342
"TraesNOR3D03G01985070",8.15304025934568,7.62163613829075,5.15120905661392,-0.0543726382630574,0.560560914219757
"TraesNOR3A03G01445320",8.14027501867537,7.75723938132687,6.69696405235665,-0.684826621239993,-0.754546661123017
"TraesNOR2D03G01172030",8.1390853555551,4.95133737604667,11.5232642536433,-0.0336163568583508,1.20429530408699
"TraesNOR2D03G01292420",8.09969422809587,4.75072848354232,1.50379106599184,0.458951400127819,1.86340133579882
"TraesNOR2A03G00742100",8.09328577210447,4.07356218003464,2.04206560848173,0.388316948616295,0.0447113760337074
"TraesNOR6D03G03689260",8.09196777345438,7.78801536629347,6.38567278003249,-0.449740423022867,0.282392553334356
"TraesNOR7A03G04070790",8.03133831458033,6.43017443673155,7.21416057664491,-0.217334528183414,-0.50035099513158
"TraesNOR2A03G00594550",8.0293886217076,7.61349831690881,5.89117487807074,0.654541568176019,-1.98851987380444
"TraesNOR4D03G02544960",8.00842727512006,4.22515735831313,5.80687461523802,-0.00889827039720655,1.57407147028772
"TraesNOR6A03G03435520",7.99384275455414,6.75897739487443,8.21714185513244,-0.233030931871308,-1.55439722480974
"TraesNOR7A03G04010400",7.99274643280591,4.79298930823021,4.81254857747158,-0.168450653374154,0.756136478667911
"TraesNOR2A03G00743380",7.97539415038708,7.27790351095803,6.41303409453694,0.478126841373593,-2.09987273446668
"TraesNOR7A03G04010750",7.96898417019353,2.11794724773911,5.66541390452595,0.035201944446703,1.68994492725133
"TraesNOR3D03G01911760",7.95525569492652,2.76121542142404,3.22878320690206,-0.410670204900895,3.15646081208235
"TraesNOR1B03G00392950",7.95375867184673,6.68996149477648,9.80552991086628,-0.0786976100069287,-2.59459099038096
"TraesNOR6A03G03416340",7.95047842065711,6.41517786190319,0.977299475567482,0.861858351503412,-0.731877433289912
"TraesNOR4A03G02238290",7.94847482524764,5.60797850774612,4.3329607082451,-0.244084188885702,1.29278360957009
"TraesNOR6D03G03828630",7.94093907383722,2.88651973515388,0.191907319179639,0.644363190263661,-0.092314419250411
"TraesNOR5A03G02691530",7.93963128833722,7.65953862238763,7.05370764768579,-0.687121790174549,-2.94141564428098
"TraesNOR7D03G04403680",7.83672439488845,7.27093498988989,6.84927063205685,-0.0277021930677087,0.851038665003942
"TraesNOR6D03G03709000",7.8151080776819,1.50881734847615,2.43176418232472,-0.13238874095485,1.44772655730948
"TraesNOR1D03G00549630",7.7837830124006,7.0847167797257,3.30672976831314,-0.386036267873518,-1.78238634771233
"TraesNOR3B03G01692010",7.77435740580259,5.98582337127195,0.894076812688254,0.762225646559397,-0.321240849955784
"TraesNOR5D03G03263250",7.77188931706692,7.53901435292411,8.66200246843709,-0.478458943209759,-2.13029465240167
"TraesNOR1D03G00414850",7.77160818084536,6.95141752631857,12.3753412002145,0.395548521218269,-1.26565467833518
"TraesNOR5D03G03215230",7.73832395126564,5.33411067006592,2.61786842640952,0.330616278814179,-0.341376585647207
"TraesNOR1B03G00343110",7.72972003090985,6.9023522065723,9.55879702245642,-0.256579650093901,0.017217756190447
"TraesNOR5A03G02765020",7.71337714592208,7.186277864888,5.29248167329082,-0.453812969193167,-0.250967994922106
"TraesNOR4A03G02064760",7.70939814369068,5.23569423974373,4.92979557202364,0.0595017967267205,0.773220291283924
"TraesNOR2B03G00876790",7.67771849228956,2.28220930375569,0.294695410304032,0.744598195445434,0.540871319156103
"TraesNOR5B03G03024270",7.67161654058063,3.25859235668148,0.646827786037094,0.559503969674808,0.357137238598957
"TraesNOR4D03G02526400",7.65084593557073,2.97192148234454,3.96797106097137,-0.0223080696521933,1.49921534146709
"TraesNOR5D03G03201670",7.64822592597761,1.77382555250236,3.06119206909549,-0.346068030370191,2.07071231446976
"TraesNOR3D03G02022770",7.63036674766691,2.92067536886241,0.181691444115639,0.842963649469963,0.306564316881376
"TraesNOR5D03G03065710",7.58972246551912,7.38611794103718,12.1706409959381,0.0859750327461646,-1.60254148308752
"TraesNOR4B03G02388340",7.58491949349683,7.06501941601191,7.21270115056033,-0.19669216623249,0.297958258527595
"TraesNOR5D03G03240990",7.5657621595225,7.02930838814591,3.02599375496021,0.735703471162998,-0.986612695122211
"TraesNOR2D03G01162260",7.56318333563449,4.10355841166835,3.49251261185988,-0.0672204783061206,2.80140135071029
"TraesNOR3D03G01863090",7.50632745845763,6.95159353405873,6.07956600889845,-0.27993544266388,-0.928590595540219
"TraesNOR2A03G00625180",7.50396967927735,6.43441679744328,14.7418816764976,-0.522345035096293,0.680344292081247
"TraesNOR2B03G01008070",7.49223926765176,6.87244152409402,6.15553192863422,-0.35260107152356,-0.484995848380682
"TraesNOR1D03G00577680",7.4860486203736,3.26960103005765,0.416358983984038,0.644456985517683,0.200986166448052
"TraesNOR5A03G02680640",7.48586838166255,5.70079972679008,0.85080525364476,0.696572208896893,-0.350712875256751
"TraesNOR5D03G03235570",7.48358311591077,7.24744137135497,6.96813128079466,-0.407117443298095,1.00241440677417
"TraesNOR6D03G03813920",7.47902061969355,7.09764813932564,6.69995592954206,-0.150559569217051,-2.10577082361235
"TraesNOR5D03G03128080",7.4658627649548,6.92247622285928,5.85220192376489,-0.352400594194469,-1.58469658854797
"TraesNOR5D03G03251850",7.43470046305266,5.35306071557973,4.83077596101424,-0.694237348082541,1.98217108304562
"TraesNOR4A03G02041460",7.42522976675702,5.09852623574993,7.61961421690763,-0.00432404369495783,0.0607942781224566
"TraesNOR4D03G02535650",7.41655859282893,2.86718291652869,13.7599386514034,-0.727964085881532,1.17722462511658
"TraesNOR3D03G02009000",7.41340197168063,4.94839117029626,2.91148535079248,0.812829880910829,1.86042178178603
"TraesNOR6D03G03793580",7.39517747435415,5.53839143602837,0.925476570795186,0.805623889328798,-0.483795263459505
"TraesNOR2D03G01101050",7.38700418921429,3.14177809073762,0.432164595227003,0.778605170516045,0.0191260561084241
"TraesNOR5D03G03241150",7.38153611717498,6.59441154016648,0.996770127437076,0.783428132168402,-0.749529165720502
"TraesNOR5B03G03038200",7.37635890440943,1.20087114387931,5.54383108161678,0.163109805129039,3.07731040237198
"TraesNOR4D03G02474890",7.37348647124946,6.89612064878948,6.98301350116339,-0.610204855342336,0.110347710698391
"TraesNOR5A03G02790670",7.36778013934031,7.16519959486651,5.72814552686449,-0.75097954061583,-0.888863725289274
"TraesNOR5B03G02988160",7.36704731991354,5.36150311324622,5.033429602055,-0.411672337951464,0.514285173356067
"TraesNOR2B03G00928850",7.35306130812783,1.45106529696487,1.17922550903203,-0.0799003056595817,0.800353521523833
"TraesNOR3D03G01959080",7.34991508548796,5.72144733880409,7.15290115780534,-0.220126245120527,1.57215910181463
"TraesNOR7A03G04074940",7.34031533081492,2.18031975941394,2.26528733314034,0.0207374512241957,1.86858921168501
"TraesNOR7B03G04096500",7.29962458898275,6.35432736758954,5.28405390103203,0.0605158424097264,0.340200777865172
"TraesNOR5B03G02819140",7.29949347221643,4.65274423791572,4.98381061285071,0.0386080589333548,-0.243063679231762
"TraesNOR5D03G03151960",7.28711102692663,7.10880986407548,4.22860560665002,0.317060194544094,-1.69996158496199
"TraesNOR5D03G03238520",7.28411537253875,2.82040853425916,3.10370888015191,-0.358385164381283,0.718229271653651
"TraesNOR2B03G00845290",7.2765092886438,4.78956262950768,4.10120772973707,0.423083912810444,1.97606542021287
"TraesNOR1B03G00333330",7.27137121170383,7.02014614983967,5.46647507085457,0.11870874666104,-3.00492752496897
"TraesNOR6B03G03469790",7.26069332212989,6.29553716357436,6.09610299609677,-0.249610574289115,-0.484136913239698
"TraesNOR2D03G01312300",7.25922636786112,1.16449827402702,3.61093981328648,0.00413815665630951,2.97644461406079
"TraesNOR7A03G04022530",7.25823045837371,4.17999040095691,13.2860198656691,0.119521520338351,1.02931154237134
"TraesNOR3D03G01977830",7.25105837549627,6.26675791635324,8.67088488531017,-0.50592013057718,-0.159052271508224
"TraesNOR6D03G03818150",7.24068314586053,5.51822141910189,3.24669224967455,0.0814329066556986,-0.620326141029496
"TraesNOR2D03G01215480",7.23789954248222,2.84507128069813,6.30705227963707,-0.281302902565066,2.13286655940599
"TraesNOR5B03G02993780",7.23037794601364,5.70228711666381,2.63914591545583,0.553518717552724,-0.743809321579459
"TraesNOR1D03G00552350",7.21991229696654,5.7891282074775,9.71058314066147,-0.0142408291639296,0.231704514098098
"TraesNOR7D03G04322290",7.21212728578408,6.69057464625858,8.57472636375044,-0.87015055678357,0.598800140632609
"TraesNOR1D03G00573080",7.20447425874393,4.04370162315985,3.3020786249896,0.248373717037194,-0.0727953932028621
"TraesNOR6A03G03284010",7.19956042101779,6.55942250586353,5.11019041834248,0.123765688859183,0.688462694816729
"TraesNOR3D03G01921620",7.17045170800827,5.61278736646325,4.63475096282111,-0.678379289980082,1.85237253397512
"TraesNOR5D03G03246780",7.16790214840206,4.5925089414635,9.50065675160415,-0.320130269755789,2.01773070448075
"TraesNOR2D03G01255350",7.16750457058711,5.40031550949864,3.18151010093466,0.557513181423624,-0.513020291707307
"TraesNOR1A03G00098970",7.15341139245113,3.4463028841504,0.956568237170664,0.577084376707344,0.518332032725563
"TraesNOR7B03G04266130",7.13382120016133,3.44490437249319,6.15060478142087,-0.536668684747153,1.15424070527535
"TraesNOR5D03G03165720",7.13168411716448,5.81869995380925,4.87299884005217,0.0131242462380507,1.93761696920314
"TraesNOR5B03G02921120",7.128645208115,6.83949749336972,6.34786277335234,-0.265502816932226,-2.81757150146193
"TraesNOR6D03G03783810",7.1153032640804,5.0711520084456,3.85342769001166,0.689487058214042,2.79781189759336
"TraesNOR3D03G01909760",7.11214568290425,5.35512891087949,4.39476957189418,0.335205177753976,1.93144555991197
"TraesNOR5D03G03174160",7.09465492859875,7.008373101734,10.6070714614823,-0.378086140643504,-3.52642186014262
"TraesNOR5D03G03143090",7.08621335481565,6.3592422591231,9.50626159313917,-0.337139770743794,0.16349775220662
"TraesNORUn03G04621940",7.07837119199857,4.868237917927,8.11782710441857,-0.115325152466519,1.63002147162173
"TraesNOR1A03G00091970",7.06735888955847,5.47332272298511,6.45824740506254,-0.470717389705461,-0.144284194836193
"TraesNOR4A03G02186500",7.06660977332633,3.23639304249618,8.48595403263956,-0.572211813220812,3.28974952536433
"TraesNOR4D03G02547250",7.05289044474475,0.367531908390829,2.23769000169657,-0.310365310189088,2.40949506971515
"TraesNOR5D03G03149120",7.04401927741323,6.49130192515419,3.63502269847624,-0.715710931803138,-1.12235121126382
"TraesNOR7D03G04466700",7.03606379017932,6.38812191607412,4.16490188848198,0.361023113538185,-0.35359271959521
"TraesNOR2B03G01091350",7.01169283527947,3.95789556413026,0.393849289887223,0.926595698087299,0.759031692398093
"TraesNOR2D03G01105410",7.0077707998923,6.00374902413257,6.0310912369993,0.135836387585475,-0.0621185155861692
"TraesNOR5A03G02801100",6.98477243235687,2.92672739607922,2.81398218811261,0.227839583823097,2.46770645645016
"TraesNOR1B03G00315880",6.9688202300167,6.80352643036778,4.92356437564472,-0.039967745911998,-2.92337280640584
"TraesNOR1A03G00003900",6.96758767647674,4.4428144044224,8.19983232214121,-0.528262923751894,3.04809845475798
"TraesNOR3B03G01614040",6.96089330406493,6.5463672699252,5.4539281874804,-0.0915578731866424,-0.721757689559449
"TraesNOR7A03G04051400",6.95272895557704,3.53288326259906,9.53615157433499,-0.093333528381051,1.29645259505213
"TraesNOR7D03G04452130",6.94556393437851,6.43234276904198,10.3871465763269,0.242999706559507,-2.59939512266723
"TraesNOR1B03G00319390",6.93810981647263,4.63686789463302,6.217789361078,0.284023538877745,2.04554415796717
"TraesNOR2D03G01315270",6.92971395163312,6.39448998198949,5.89552341988618,0.122083545464161,0.416500005275976
"TraesNOR5B03G02982870",6.92608104770846,6.72188400829563,6.18201875840988,-0.324604603254538,0.331733642747951
"TraesNOR6D03G03682190",6.92179862431815,6.48629112938299,6.80746426781546,0.159394246567292,-1.69202710083289
"TraesNOR2D03G01148670",6.88183010764739,6.37592523915652,7.23828892959483,-0.452380421358308,-0.805038093828545
"TraesNOR7B03G04285580",6.87331993733282,6.5259339693189,5.82483946689035,-0.333416690055145,-0.164885276024877
"TraesNOR3A03G01485370",6.85275075149259,5.92499997516054,6.09810721264587,-0.0851579770058119,-1.27247779196387
"TraesNOR2B03G00915220",6.84703045078381,6.6842871004369,7.60651372800661,-0.305999307735412,0.167984746929807
"TraesNOR7D03G04539230",6.84008126605886,4.70734853412729,4.43368694440574,0.225516245890836,-0.25183451881779
"TraesNOR5A03G02707980",6.83636265990777,5.44881401975999,12.495658131395,-0.533063195863414,1.94221861805767
"TraesNOR6B03G03613590",6.83134798872831,5.3225472188166,7.82590975482991,-0.434477101732925,-0.410591045593861
"TraesNOR7D03G04322150",6.83031370932321,5.25303947446189,5.65068503638685,-0.405012944831144,-0.128178113364084
"TraesNOR7A03G04000610",6.82945223109248,6.43610485271341,5.42947359012632,-0.59336669181797,1.11902706457092
"TraesNOR4B03G02252950",6.80847226385624,6.72721539455092,4.84597393789085,0.643890686719744,-2.56109664379344
"TraesNOR3D03G01995240",6.80482734431063,5.17735527380553,7.54765816853072,-0.326431956366666,1.36945564851796
"TraesNOR3B03G01645030",6.78241540324641,5.74661292370388,7.16979020782093,-0.684901573531855,1.22467877486018
"TraesNOR2B03G00847780",6.78140765171733,6.58266583821336,4.16712870369105,0.122098266027318,-0.231880883760291
"TraesNOR6D03G03738640",6.77926925339239,6.44477305882965,6.17282061294295,-0.353390098387579,-0.831096654047081
"TraesNOR1A03G00120030",6.76945453919772,5.74732606980775,9.02811414244902,-0.200555744231422,0.354535874108556
"TraesNOR1D03G00522660",6.76872701402812,3.22428240874247,0.234571273617158,0.794368505380732,0.0679001519679139
