feature_id	t0	t6	t24	t48
ENSG00000268	0.998958733508448	1.44472530456946e-08	0.329608444209161	0.775442732127834
ENSG00000270	0.998958733508448	0.86252039076644	0.122610447318284	0.951815242593299
ENSG00000283	0.998958733508448	0.92122677650148	0.000881167013906716	2.98718478711435e-05
ENSG00000284	0.998958733508448	0.983027942935103	0.658480837063746	0.684651051232939
ENSG00000286	0.998958733508448	0.91110418338106	0.543450730661755	0.339765095743216
ENSG00000288	0.998958733508448	0.286239124124305	0.116817684865251	0.699991014992803
ENSG00000290	0.998958733508448	0.345013082449909	0.758982412539493	0.404990189348604
ENSG00000291	0.998958733508448	0.506460877046504	0.300277352105669	0.7267355513085
ENSG00000292	0.417324994957747	0.9446625419228	0.768583668072716	0.00406418014065245
ENSG00000299	0.998958733508448	0.939752883435601	0.918439579578949	0.622848210114912
ENSG00000302	0.998958733508448	0.555595877441171	0.96526052655118	0.0316850257923808
ENSG00000303	0.998958733508448	0.238724608454131	0.733561034438631	0.00657946185911542
ENSG00000306	0.998958733508448	0.702480521865857	0.574284298944051	0.344226322357422
ENSG00000308	0.998958733508448	0.979653315691842	0.952399007915548	0.833826042374804
ENSG00000314	0.998958733508448	0.544586077246233	0.00788325539742017	0.589309326125826
ENSG00000318	0.998958733508448	0.960259900615388	0.00203582382801693	0.000643318340942136
ENSG00000320	0.998958733508448	0.782681687700647	0.165588566753705	0.496272455213478
ENSG00000322	0.998958733508448	0.00341066626015855	6.6807734982903e-07	2.98316593740809e-07
ENSG00000323	0.998958733508448	0.963849806961968	0.907874301860375	0.574073049973251
ENSG00000326	0.998958733508448	0.363115110078112	0.351672037365822	0.613792656704155
ENSG00000330	0.998958733508448	0.700543152979715	0.949309574804673	0.823505456886998
ENSG00000332	0.998958733508448	0.791418301466218	0.756761907344664	0.391759996748989
ENSG00000333	0.998958733508448	0.868857177912341	0.596081810921596	0.406775689749315
ENSG00000337	0.998958733508448	0.681893793148251	0.680890091778692	0.908102758181089
ENSG00000338	0.998958733508448	0.96963314871066	0.84049908021094	0.265511590627671
ENSG00000343	0.998958733508448	0.994029304591727	0.556085518931167	0.589309326125826
ENSG00000347	0.998958733508448	0.868857177912341	0.979487240201288	0.231533072181465
ENSG00000349	0.998958733508448	0.855212803879092	0.734770085949704	0.734488297821371
ENSG00000352	0.998958733508448	0.757023094439621	0.973787687567693	0.316811131312233
ENSG00000358	0.998958733508448	0.855212803879092	0.952399007915548	0.849772814604736
ENSG00000359	0.951138790985812	0.882782094641725	0.00213831582356288	0.000837417825876102
ENSG00000361	0.998958733508448	0.913502679907436	0.0342481523177832	0.83594295285473
ENSG00000363	0.998958733508448	0.791418301466218	0.000336985029241533	3.22573478067229e-08
ENSG00000364	0.297607813758101	0.815997332115388	0.413472176453439	0.342174533059464
ENSG00000365	0.998958733508448	0.963703109244201	0.261679925150758	0.65265619331393
ENSG00000366	0.998958733508448	0.927427437579151	0.172201643842539	0.0175716751947772
ENSG00000367	0.743870526852411	0.934059143600812	0.84240926019802	0.030481716517062
ENSG00000368	0.998958733508448	0.442567786297108	0.419383466759823	0.994058426284826
ENSG00000370	0.998958733508448	0.989520329826775	0.755085158086814	0.591080617996388
ENSG00000371	0.998958733508448	0.71746262574768	0.984485636083634	0.00431923425582098
ENSG00000381	0.998958733508448	0.176968482884091	0.00418690135082212	0.530796032998849
ENSG00000384	0.998958733508448	0.994029304591727	0.611516561840495	0.823505456886998
ENSG00000386	0.998958733508448	0.688220669971576	0.657026951357271	0.779831091064759
ENSG00000388	0.998958733508448	0.950584767430676	0.551156741049817	3.68292635465185e-05
ENSG00000390	0.998958733508448	0.843831561513403	0.386037285066163	0.838544300433927
ENSG00000391	0.998958733508448	0.537081126049523	0.101784187210334	0.800233220037431
ENSG00000393	0.998958733508448	0.92122677650148	0.850117494165359	0.997296149954583
ENSG00000397	0.998958733508448	0.663094182624123	0.742868213605279	0.877556885803438
ENSG00000401	0.998958733508448	0.989520329826775	0.937184832085569	0.494198890993994
ENSG00000410	0.933222626062712	0.756014935694308	0.235783878530262	0.316100496810996
ENSG00000411	0.998958733508448	0.983027942935103	0.0259253277976557	0.220113595158044
ENSG00000415	0.998958733508448	0.746321264500423	0.914687050125512	0.734488297821371
ENSG00000417	0.998958733508448	0.975359228373749	0.89908905277951	0.728998462440116
ENSG00000419	0.998958733508448	0.536380497889685	0.415377077032713	0.409167593012086
ENSG00000420	0.809093731263564	0.532853820707071	0.227963235904625	0.000612680399737953
ENSG00000424	0.0166566831741288	0.985431745505728	0.907874301860375	0.332389915782603
ENSG00000425	0.998958733508448	0.881431075019549	0.953981150340943	0.765241776917039
ENSG00000430	0.998958733508448	0.5853616773882	4.82584489695263e-07	2.19654948476163e-06
ENSG00000432	0.998958733508448	0.606763969889523	0.363631103428636	0.00492032177128619
ENSG00000433	0.998958733508448	0.688220669971576	0.452718162536663	0.596710948594203
ENSG00000436	0.998958733508448	0.952889274907284	0.979487240201288	0.203272973846729
ENSG00000437	0.998958733508448	0.963703109244201	0.825407467342967	5.11844946156401e-06
ENSG00000440	0.998958733508448	0.934918974577562	0.805986052295744	0.912614337043757
ENSG00000441	0.998958733508448	0.855212803879092	0.966739653786734	0.51266688947417
ENSG00000443	0.998958733508448	0.983027942935103	0.952399007915548	0.841594334348083
ENSG00000444	0.998958733508448	0.720757504958105	0.462047611277468	0.809399405216552
ENSG00000446	0.998958733508448	0.913683645986814	0.768519058114789	0.782187131965182
ENSG00000447	0.998958733508448	2.396471120721e-05	0.00516205683445768	9.86723278042465e-06
ENSG00000448	0.828234454894704	0.0325841606261734	2.81873074281149e-07	5.09763269611587e-08
ENSG00000453	0.998958733508448	1.99626165246269e-08	0.756055043026967	0.694854579865815
ENSG00000454	0.760521494667795	0.842080716533683	0.931936777165033	0.980709869304375
ENSG00000455	0.998958733508448	0.84999527496673	0.685356476133924	0.815517578395241
ENSG00000457	0.998958733508448	0.957365238253538	0.640199021588132	0.575104361420307
ENSG00000458	0.998958733508448	0.670394231835017	0.989636670800845	0.99312353866458
ENSG00000461	0.998958733508448	0.989520329826775	0.560224442431325	0.735096024856478
ENSG00000462	0.998958733508448	0.925370549259049	0.245328321185147	0.828926117051315
ENSG00000463	0.998958733508448	0.684295914725784	0.621414731952717	0.118145165235288
ENSG00000464	0.998958733508448	0.663094182624123	0.0435477058758807	0.163904709083805
ENSG00000465	0.998958733508448	0.720757504958105	0.687286860018647	0.970628543897313
ENSG00000468	0.851097524410463	0.890324472045185	0.439853947318389	0.838544300433927
ENSG00000470	0.998958733508448	2.6831166360402e-06	3.29974661826204e-08	0.0661437743627264
ENSG00000471	0.998958733508448	0.934918974577562	0.785982137461912	0.91628841908428
ENSG00000477	0.998958733508448	0.155358462732812	0.439853947318389	0.782187131965182
ENSG00000478	0.998958733508448	0.939879868197714	0.844029434164405	0.917901613883135
ENSG00000479	0.998958733508448	0.983027942935103	0.36960192787771	0.65963620285816
ENSG00000483	0.998958733508448	0.603734093600211	0.0111532241113674	0.931387899339768
ENSG00000485	0.998958733508448	0.808712394300221	1.82635529915866e-08	3.02103001429373e-08
ENSG00000492	0.998958733508448	0.963849806961968	0.363631103428636	0.858639043810611
ENSG00000494	0.653646690792224	0.942244388818565	0.707946267877424	0.912209089002133
ENSG00000503	0.998958733508448	0.855212803879092	0.0293417288642075	0.00799001935981076
ENSG00000504	0.969909460548117	0.855212803879092	0.826243685990751	1.95195522948604e-07
ENSG00000505	0.998958733508448	0.250173553461293	3.09344250372776e-06	0.000664670064139193
ENSG00000508	0.998958733508448	0.882782094641725	0.551156741049817	0.81611973030846
ENSG00000512	0.998958733508448	0.590837357546167	0.907874301860375	0.708347917897012
ENSG00000514	0.998958733508448	0.994029304591727	0.904813437482066	0.934693369071416
ENSG00000517	0.998958733508448	0.45953110691414	0.894155597237143	0.694116910732352
ENSG00000519	0.998958733508448	0.288146400582347	0.000861271394941353	1.40659080093843e-05
ENSG00000523	0.998958733508448	0.915174710010372	0.952399007915548	0.125572117652347
ENSG00000532	0.998958733508448	0.984043201251351	0.947724941337104	0.608664815680178
ENSG00000533	0.998958733508448	0.96963314871066	0.658480837063746	0.537937054203748
ENSG00000535	0.998958733508448	0.871952421754662	0.979487240201288	0.537937054203748
ENSG00000540	0.998958733508448	0.939067108870743	0.957103455154382	0.238025323811683
ENSG00000544	0.998958733508448	0.00474597167273592	1.6700429147981e-08	0.000212187460508941
ENSG00000547	0.998958733508448	0.594422564966388	0.515136533807641	0.7267355513085
ENSG00000552	0.998958733508448	0.939067108870743	0.483718442256623	0.595809158884932
ENSG00000553	0.998958733508448	0.93576306425035	0.551156741049817	0.533780114971386
ENSG00000555	0.998958733508448	0.363267963506224	0.441386882388927	0.0984861554752927
ENSG00000558	0.998958733508448	0.670394231835017	0.363631103428636	0.971581835610533
ENSG00000559	0.998958733508448	0.279367585380739	0.000786749310172358	1.92579034029747e-05
ENSG00000560	0.998958733508448	0.782238450282581	0.758982412539493	0.288920426908048
ENSG00000566	0.998958733508448	0.817582262195133	0.608211559060306	0.862403483630732
ENSG00000567	0.998958733508448	0.963703109244201	0.0242497623620262	9.96294485333547e-07
ENSG00000568	0.998958733508448	0.586712034933215	0.973787687567693	0.779741252115593
ENSG00000572	0.998958733508448	0.460095706027288	0.266733734094073	0.971581835610533
ENSG00000573	0.998958733508448	0.939067108870743	0.345607535036986	0.892951457166496
ENSG00000590	0.998958733508448	0.989520329826775	0.000583089370401412	0.000131908280249364
ENSG00000592	0.998958733508448	0.361629001168283	0.480674749342576	0.99312353866458
ENSG00000595	4.46669295376351e-12	0.842080716533683	0.480674749342576	0.0716715019401778
ENSG00000597	0.998958733508448	0.878658103118266	0.389665847950594	0.569890154585801
ENSG00000598	0.998958733508448	0.802792174618829	0.799196031189439	0.188820793158803
ENSG00000599	0.998958733508448	0.719344840045492	0.425907883904433	0.120953377875912
ENSG00000601	0.998958733508448	0.000305459885415732	5.0553119396877e-06	1.3817410645106e-05
ENSG00000604	0.998958733508448	0.939879868197714	0.897853330752815	0.768706320908039
ENSG00000606	0.998958733508448	0.842080716533683	0.840638940981575	0.700424460824797
ENSG00000607	0.998958733508448	0.963703109244201	0.615558900274477	0.940904397964553
ENSG00000614	0.998958733508448	0.305182396263676	0.916146714199235	0.655251029003324
ENSG00000619	0.998958733508448	0.893229203818374	0.127923594931912	0.908102758181089
ENSG00000631	0.998958733508448	0.000355081184873781	0.000620185874280431	2.83129036529782e-09
ENSG00000634	0.998958733508448	0.587608340224897	0.802533675257546	0.0263817164837718
ENSG00000638	0.998958733508448	0.877424906470541	0.217049705633136	0.62400496518917
ENSG00000641	0.998958733508448	0.942244388818565	0.00495231322577035	0.649899035060705
ENSG00000643	0.998958733508448	0.971603748165927	0.926240246014156	0.815620550377218
ENSG00000644	0.998958733508448	0.484931291178446	1.53432223909661e-05	0.735096024856478
ENSG00000646	0.998958733508448	0.913502679907436	0.721016334102753	0.965358342135423
ENSG00000648	0.998958733508448	0.957365238253538	0.698432370849121	0.937297987128228
ENSG00000649	0.989778117091677	0.962397963039196	0.108569269778511	0.950493400534262
ENSG00000651	0.998958733508448	0.782238450282581	0.743320792875517	0.503880950539162
ENSG00000655	0.998958733508448	0.963703109244201	0.756055043026967	0.857391727416753
ENSG00000659	0.998958733508448	0.855212803879092	0.169843585039748	0.637293513938759
ENSG00000660	0.998958733508448	0.351767688248807	0.0151019422011087	0.535830761803482
ENSG00000661	0.998958733508448	0.963703109244201	0.903117654701586	0.446431693899121
ENSG00000663	0.998958733508448	0.74822589981874	0.82443784708912	0.699991014992803
ENSG00000664	0.998958733508448	0.296762931454883	0.208425508755856	0.327733972362476
ENSG00000666	0.998958733508448	0.782681687700647	0.793722692556206	0.917901613883135
ENSG00000667	0.998958733508448	0.697992135398496	0.00418690135082212	9.95497865734921e-05
ENSG00000668	0.933222626062712	0.978546677848048	0.12839118919674	0.326788728069766
ENSG00000671	0.998958733508448	0.913683645986814	0.944814088491187	0.990016330345679
ENSG00000673	0.998958733508448	0.925370549259049	0.600845245798649	5.60027365022309e-05
ENSG00000675	0.998958733508448	0.806036982781903	0.930926654956986	0.898983303994296
ENSG00000676	0.998958733508448	0.756014935694308	0.00348796247429401	0.694854579865815
ENSG00000678	0.998958733508448	0.743789356876294	0.000373389172696275	3.04691298725233e-05
ENSG00000682	0.998958733508448	0.612673103878299	0.0240584550097295	0.00560945418538083
ENSG00000683	0.998958733508448	0.411277812220076	0.333905845177778	0.951815242593299
ENSG00000688	0.998958733508448	0.633848053198199	0.983738044826033	0.190175511996077
ENSG00000693	0.998958733508448	0.0928007641547771	0.027319531919658	0.14093402221617
ENSG00000694	0.998958733508448	0.96963314871066	0.952399007915548	0.655251029003324
ENSG00000699	0.998958733508448	0.136513191581055	0.879358472965537	0.358704404729719
ENSG00000700	0.998958733508448	0.963703109244201	0.658480837063746	0.964382360880035
ENSG00000705	0.998958733508448	0.641367902001406	0.743320792875517	0.0558409171678066
ENSG00000709	0.998958733508448	0.535092557968339	0.854691239861515	0.912614337043757
ENSG00000710	0.998958733508448	0.881661158645215	0.658480837063746	0.655251029003324
ENSG00000711	0.998958733508448	0.726262057906608	0.0931123326673098	0.031463036631195
ENSG00000714	0.998958733508448	0.350571926212005	0.00976128388826665	6.46878893723907e-06
ENSG00000717	0.742481672068446	0.752701428499627	0.338666977668365	0.981317854713728
ENSG00000722	0.998958733508448	4.94435129638775e-06	0.728463180750629	9.96294485333547e-07
ENSG00000726	0.998958733508448	0.207977090769598	0.0573204879996346	0.746379853106883
ENSG00000729	1.29246135979276e-05	0.855212803879092	0.981442332655771	0.0492018783228957
ENSG00000734	0.998958733508448	0.719344840045492	0.827161807333961	0.19800598270121
ENSG00000736	0.998958733508448	0.189878703814582	3.97063475452572e-08	5.0747122789841e-09
ENSG00000738	0.998958733508448	0.043480987654558	2.9796703362575e-09	1.54984003320928e-07
ENSG00000740	0.998958733508448	0.442567786297108	0.937117757496465	0.108357190538919
ENSG00000743	0.998958733508448	0.59426036806049	0.927114205433549	0.950479127074073
ENSG00000749	0.998958733508448	0.747700636510638	0.197053024813886	0.950493400534262
ENSG00000750	0.998958733508448	0.746321264500423	0.973787687567693	0.898561496077003
ENSG00000752	0.998958733508448	0.92458922397994	0.0679474789007455	0.969738754895777
ENSG00000753	0.998958733508448	0.955806141126319	0.96376601857407	0.574052422447238
ENSG00000760	0.998958733508448	0.0698762933595812	0.0356474318148304	0.00159646232441245
ENSG00000763	0.998958733508448	0.913683645986814	0.651201159020403	0.38665641765203
ENSG00000769	0.998958733508448	0.891454131668627	0.393193188751004	0.858639043810611
ENSG00000777	0.998958733508448	0.484931291178446	0.918439579578949	0.981911672194835
ENSG00000779	0.998958733508448	0.225997445773499	1.09127530173679e-05	0.0693489571340647
ENSG00000784	0.998958733508448	0.971361553295389	0.872383830279019	0.934693369071416
ENSG00000788	0.998958733508448	0.855212803879092	0.361122268293944	0.476876186166272
ENSG00000790	0.998958733508448	0.644112017514474	0.587392402217972	0.969738754895777
ENSG00000791	0.998958733508448	0.891454131668627	0.91009833044746	0.54628705669528
ENSG00000793	0.998958733508448	0.864308473768817	0.532892966798022	0.105366942654987
ENSG00000796	0.998958733508448	0.971361553295389	0.698096277668179	0.711332625079922
ENSG00000797	0.998958733508448	0.950584767430676	0.423137043854947	0.409761644187796
ENSG00000799	0.998958733508448	0.720757504958105	0.786050910878647	0.655251029003324
ENSG00000801	0.998958733508448	0.925370549259049	0.989636670800845	0.815517578395241
ENSG00000802	0.998958733508448	0.618666949719761	0.000564629330666546	1.58518370516302e-05
ENSG00000803	0.742481672068446	0.963849806961968	0.433662362545055	0.188820793158803
ENSG00000816	0.998958733508448	0.842080716533683	0.925805384407217	0.816567603521129
ENSG00000817	0.998958733508448	0.643118609021663	0.000117417134548994	3.66988061030102e-08
ENSG00000820	0.998958733508448	0.756014935694308	0.383401104037214	0.314821976959527
ENSG00000828	0.998958733508448	0.683183405886068	0.973787687567693	0.552975773938921
ENSG00000829	0.998958733508448	0.881431075019549	0.14601312696255	0.00388349217327586
ENSG00000831	0.998958733508448	0.948536135647709	0.576782470289652	0.823505456886998
ENSG00000832	0.998958733508448	0.785221900211993	0.466264640246821	0.342727333886559
ENSG00000836	0.998958733508448	0.989520329826775	0.560224442431325	0.834569477849731
ENSG00000837	0.998958733508448	0.913683645986814	0.550308544313765	0.977827887785148
ENSG00000838	0.998958733508448	0.574144565701386	0.698096277668179	0.807992858073189
ENSG00000839	0.998958733508448	0.939752883435601	0.302989572261689	0.00764766322667096
ENSG00000842	0.998958733508448	0.0352473487168571	0.886776339994733	0.232653889882916
ENSG00000844	0.998958733508448	0.713567192641592	1.53432223909661e-05	1.22045553772939e-05
ENSG00000845	0.828234454894704	0.721900682325979	3.17993809049505e-06	0.000101126199599155
ENSG00000848	0.998958733508448	0.983027942935103	0.0170447225569402	6.01276423123301e-15
ENSG00000849	0.998958733508448	0.631529492163788	0.0621085386452794	0.531216807030643
ENSG00000850	0.998958733508448	0.67330559031746	0.178812082435517	0.593211650491975
ENSG00000851	0.996018255087451	0.0407939695505926	0.854710419796285	0.237958165780535
ENSG00000854	0.998958733508448	0.489775186770785	0.570926912184139	0.838544300433927
ENSG00000855	0.998958733508448	0.0364993923132281	7.06821700772507e-06	2.24319792138041e-06
ENSG00000856	0.998958733508448	0.860733287404564	0.596081810921596	0.504097963895117
ENSG00000860	0.998958733508448	0.939067108870743	0.918439579578949	0.644212478962823
ENSG00000862	0.998958733508448	0.91685903227243	0.921641296242288	0.779741252115593
ENSG00000863	0.998958733508448	0.925370549259049	0.673019753613221	0.253905971036233
ENSG00000866	0.998958733508448	0.756014935694308	0.999341878943013	0.612994888225182
ENSG00000870	0.82121577757248	0.0117608366957937	6.21567869413082e-05	0.0167134881505052
ENSG00000873	0.998958733508448	0.684397798451102	0.193204558452307	0.838544300433927
ENSG00000875	0.998958733508448	0.000655028633983077	1.35009795655059e-07	5.11844946156401e-06
ENSG00000880	0.998958733508448	0.81023134682198	0.799196031189439	0.323754000064087
ENSG00000886	0.998958733508448	0.136513191581055	0.926240246014156	0.994058426284826
ENSG00000888	0.998958733508448	0.842080716533683	0.0771820064524491	0.913553864155922
ENSG00000889	0.998958733508448	0.335661345789894	0.799196031189439	0.934693369071416
ENSG00000894	0.998958733508448	0.344601242671947	0.777399412115796	0.0583909469839315
ENSG00000896	0.933222626062712	0.00443883256706265	0.000184859644484636	0.00385080488708751
ENSG00000897	0.998958733508448	0.979544432076651	0.973323762562709	0.711332625079922
ENSG00000899	0.998958733508448	0.934280702533614	0.954173763829846	0.790353897286879
ENSG00000901	0.998958733508448	0.502685815693976	0.00844674624630341	0.00764766322667096
ENSG00000903	0.998958733508448	0.65468816911085	0.0327514755969716	0.851086743911208
ENSG00000908	0.998958733508448	0.166657150130709	0.973787687567693	0.364531380072237
