"gene_id","amplitude","regulated","rna_responds","lrt_fdr","lrt_p","archetype","t_half_M1_h","identifiable"
"TraesCAD_scaffold_131651_01G000100",1.22008309663368,FALSE,TRUE,0.825988661539158,0.574376389534901,"concordant",58.7059815816097,TRUE
"TraesCAD_scaffold_050432_01G000400",-0.929081316513976,TRUE,TRUE,0.0129404566472522,0.00254634792091092,"anticorrelated",12,FALSE
"TraesCAD_scaffold_015914_01G000400",1.36897710615745,FALSE,FALSE,0.905803314875117,0.705900679142317,"unchanged",12,TRUE
"TraesCAD_scaffold_063516_01G000100",-0.0972310947162421,FALSE,TRUE,0.537903083997191,0.278976975822199,"kinetics_limited",12,FALSE
"TraesCAD_scaffold_075659_01G000100",3.64752694721009,TRUE,TRUE,0.000139728727142531,1.60763159185492e-05,"amplified",12,TRUE
"TraesCAD_scaffold_094111_01G000100",6.47171570290298,FALSE,TRUE,0.447612735794069,0.210008986076859,"kinetic_lag",432,TRUE
"TraesCAD_scaffold_015930_01G000100",1.53842201187477,FALSE,TRUE,0.806509738037395,0.54390220331892,"concordant",12,TRUE
"TraesCAD_scaffold_075863_01G000500",-2.05313114182719,FALSE,FALSE,0.239289307461576,0.0873963456284395,"protein_only",12,FALSE
"TraesCAD_scaffold_075863_01G000400",-5.13962334362931,FALSE,FALSE,0.409428255997257,0.184140614075396,"protein_only",12,FALSE
"TraesCAD_scaffold_015942_01G000200",-2.9503047277869,FALSE,TRUE,0.675515841528555,0.397803773344593,"kinetics_limited",432,FALSE
"TraesCAD_scaffold_089911_01G000200",1.86532753991884,TRUE,TRUE,7.60560993053274e-12,3.14855894973667e-13,"amplified",12,TRUE
"TraesCAD_scaffold_015943_01G000300",1.29289960425447,FALSE,TRUE,0.992705736812224,0.987683171258188,"kinetics_limited",432,FALSE
"TraesCAD_scaffold_015945_01G000100",1.33054623335087,FALSE,TRUE,0.556721951067537,0.29252481208213,"concordant",12,TRUE
"TraesCAD_scaffold_055130_01G000100",0.891542528497533,FALSE,TRUE,0.676457987129604,0.399816768212073,"concordant",12,TRUE
"TraesCAD_scaffold_142695_01G000100",-3.28573093433354,FALSE,FALSE,0.21441999245439,0.0754312625784888,"protein_only",12,FALSE
"TraesCAD_scaffold_015968_01G000700",-0.0396690495671644,FALSE,TRUE,0.389663456528861,0.171856947404575,"kinetics_limited",12,FALSE
"TraesCAD_scaffold_015969_01G000100",2.38873531459838,FALSE,TRUE,0.988288318416137,0.974701232242054,"kinetics_limited",432,FALSE
"TraesCAD_scaffold_051313_01G000400",6.72273701458666,TRUE,TRUE,0.0220100069374047,0.00468994592268355,"amplified",35.6436364808398,TRUE
"TraesCAD_scaffold_015990_01G000300",-1.37327727996612,TRUE,TRUE,4.58812927544077e-10,2.25295236822719e-11,"anticorrelated",12,FALSE
"TraesCAD_scaffold_016013_01G000100",0.672353267594915,FALSE,TRUE,0.56164315211769,0.296879994406765,"kinetic_lag",12,TRUE
"TraesCAD_scaffold_053222_01G000100",0.274652421573802,FALSE,TRUE,0.888512556699243,0.67179829331794,"kinetics_limited",12,FALSE
"TraesCAD_scaffold_016018_01G000100",-1.57075677485099,FALSE,TRUE,0.721419426111371,0.448107478656275,"kinetics_limited",432,FALSE
"TraesCAD_scaffold_030008_01G000300",1.91711263783227,FALSE,TRUE,0.348459785582387,0.147002569043179,"concordant",12,TRUE
"TraesCAD_scaffold_078283_01G000100",0.462982612486903,FALSE,TRUE,0.890855197031279,0.678834622315466,"kinetics_limited",25.9466793113818,FALSE
"TraesCAD_scaffold_016040_01G000300",8.99248657283318,FALSE,TRUE,0.911366831552933,0.713407730884487,"kinetic_lag",432,TRUE
"TraesCAD_scaffold_114912_01G000100",-0.236733136646828,FALSE,TRUE,0.922227560313443,0.742425455450041,"kinetics_limited",12,FALSE
"TraesCAD_scaffold_016066_01G000100",-4.81342405953589,FALSE,FALSE,0.011687665866811,0.00226003431367187,"protein_only",12,FALSE
"TraesCAD_scaffold_016075_01G000100",-0.952207688088895,TRUE,TRUE,0.0312219244901762,0.00705011198165268,"anticorrelated",19.7643071395929,FALSE
