"gene_id","amplitude","regulated","rna_responds","lrt_fdr","lrt_p","archetype","t_half_M1_h","identifiable"
"TraesNOR1A03G00003900",-6.67515564710943,FALSE,FALSE,0.191873268619907,0.0712421742218048,"protein_only",12,FALSE
"TraesNOR1A03G00005050",2.53904524791961,FALSE,TRUE,0.13811678504294,0.0466368365080057,"concordant",23.6963644609556,TRUE
"TraesNOR1A03G00009760",-1.06834101150144,FALSE,TRUE,0.264422045470602,0.107378209974978,"kinetics_limited",101.177218024281,FALSE
"TraesNOR1A03G00010740",2.30429955387538,FALSE,TRUE,0.963316139618565,0.898895889925135,"kinetics_limited",432,FALSE
"TraesNOR1A03G00010780",1.96999478795781,FALSE,TRUE,0.98491158337347,0.964497345512929,"kinetics_limited",432,FALSE
"TraesNOR1A03G00011550",2.16599265188046,FALSE,TRUE,0.874036389512629,0.704551320663393,"kinetics_limited",432,FALSE
"TraesNOR1A03G00011890",77.9224174174177,FALSE,FALSE,0.488282515676653,0.249015564788772,"protein_only",432,TRUE
"TraesNOR1A03G00013400",-14.5491392744369,FALSE,FALSE,0.0486184188540425,0.0126752807440758,"unchanged",432,FALSE
"TraesNOR1A03G00015580",-10.8315097200212,FALSE,FALSE,0.000642764871647412,8.27284114700293e-05,"protein_only",20.6814805507265,FALSE
"TraesNOR1A03G00015590",-69.2303748039516,FALSE,FALSE,0.414445428633305,0.19448970395837,"protein_only",432,FALSE
"TraesNOR1A03G00018120",6.21793272346019,TRUE,TRUE,5.21990613357446e-22,1.04215997627092e-23,"amplified",24.7960071284479,TRUE
"TraesNOR1A03G00019190",2.12765592788704,FALSE,TRUE,0.99333517520892,0.991662890414358,"kinetics_limited",432,FALSE
"TraesNOR1A03G00021290",4.50248517832272,FALSE,TRUE,0.22176676034509,0.0857578381253063,"concordant",24.7960071284479,TRUE
"TraesNOR1A03G00023360",0.220172466355586,FALSE,TRUE,0.607103790206354,0.34173859406072,"kinetics_limited",12,FALSE
"TraesNOR1A03G00023440",2.11680682962018,FALSE,TRUE,0.917731037086836,0.803706730136291,"kinetics_limited",432,FALSE
"TraesNOR1A03G00023510",1.33848293074878,FALSE,TRUE,0.595626233648041,0.332794072174722,"concordant",12,TRUE
"TraesNOR1A03G00023610",0.822238533446042,FALSE,TRUE,0.94976990431019,0.868213775678786,"concordant",12,TRUE
"TraesNOR1A03G00023780",0.0415586946654327,FALSE,TRUE,0.930426575211324,0.83354946810131,"kinetics_limited",16.4847159298127,FALSE
"TraesNOR1A03G00025530",1.65355601054906,FALSE,TRUE,0.497937677942882,0.255869894209455,"concordant",51.2368307928365,TRUE
"TraesNOR1A03G00026570",-5.22679941002519,FALSE,FALSE,0.000338442850797553,4.04766890758074e-05,"protein_only",20.6814805507265,FALSE
"TraesNOR1A03G00027820",-5.79557534558007,FALSE,FALSE,0.604338718863089,0.339713565555914,"unchanged",24.7960071284479,FALSE
"TraesNOR1A03G00028650",36.1015484468231,TRUE,TRUE,0.0236327820171922,0.00525885515714997,"amplified",432,TRUE
"TraesNOR1A03G00029570",18.200809016594,FALSE,TRUE,0.667161636295937,0.398656038789932,"concordant",394.533316740934,TRUE
"TraesNOR1A03G00033230",11.4721307318286,FALSE,TRUE,0.687152855741451,0.421428888460157,"concordant",250.659037068693,TRUE
"TraesNOR1A03G00034440",5.60863493502479,FALSE,TRUE,0.836004333627993,0.636246980773092,"kinetic_lag",432,TRUE
"TraesNOR1A03G00034990",-14.0579464721896,FALSE,FALSE,0.787167989114774,0.558753474731208,"unchanged",432,FALSE
"TraesNOR1A03G00035000",0.620220059785711,FALSE,FALSE,0.907562060560122,0.769466263401817,"unchanged",13.1395747330612,TRUE
"TraesNOR1A03G00036300",0.249503353171478,FALSE,TRUE,0.749268880631341,0.503240292961348,"kinetics_limited",12,FALSE
"TraesNOR1A03G00037320",0.923512415248965,FALSE,FALSE,0.957728451875036,0.887370032944887,"unchanged",12,TRUE
"TraesNOR1A03G00037620",0.675724638528929,FALSE,TRUE,0.627919517689201,0.358811152965258,"concordant",12,TRUE
"TraesNOR1A03G00038460",2.77977956371388,FALSE,FALSE,0.0078444165093897,0.00142625754716176,"protein_only",29.7291080300555,TRUE
"TraesNOR1A03G00038470",0.306461440863199,FALSE,TRUE,0.423919970029066,0.201483187926201,"kinetics_limited",12,FALSE
"TraesNOR1A03G00040500",17.2215094305031,FALSE,FALSE,4.29896821368298e-12,1.84158165385528e-13,"protein_only",12,TRUE
"TraesNOR1A03G00041560",0.241190169961833,FALSE,TRUE,0.632105692511118,0.362305976498425,"kinetics_limited",12,FALSE
"TraesNOR1A03G00042390",1.63343042828875,FALSE,TRUE,0.204740910778044,0.0772776868200763,"concordant",18.8878081407205,TRUE
"TraesNOR1A03G00044040",-0.388912828593332,TRUE,TRUE,0.00538322643507386,0.000926595284812093,"anticorrelated",12.5568665198263,FALSE
"TraesNOR1A03G00044350",31.8045502467398,FALSE,FALSE,0.83423138083014,0.632714378058308,"unchanged",432,TRUE
"TraesNOR1A03G00046700",8.47170417515177,FALSE,TRUE,0.669432470482387,0.401996858607179,"concordant",432,TRUE
"TraesNOR1A03G00049530",-1.38883416205948,FALSE,TRUE,0.857778106053759,0.675300121444083,"kinetics_limited",432,FALSE
"TraesNOR1A03G00049880",92.9695308476145,FALSE,FALSE,0.00192110894603956,0.000286360298411402,"protein_only",432,TRUE
"TraesNOR1A03G00052390",-19.6473924152025,FALSE,TRUE,0.447312225941762,0.218670562865889,"kinetics_limited",432,FALSE
"TraesNOR1A03G00055860",-0.946332456595749,FALSE,TRUE,0.485264244334725,0.246186293192269,"kinetics_limited",12,FALSE
"TraesNOR1A03G00056240",-1.82912695058228,FALSE,TRUE,0.170294087567398,0.0610008671883216,"kinetics_limited",21.6412158923213,FALSE
"TraesNOR1A03G00056280",0.660199444920511,FALSE,TRUE,0.488124861739222,0.248745931675211,"concordant",12,TRUE
"TraesNOR1A03G00066190",18.8647261652053,FALSE,FALSE,2.58820673744078e-14,9.18088453094907e-16,"protein_only",12,TRUE
"TraesNOR1A03G00070550",6.57946562774539,FALSE,TRUE,0.454359523408087,0.224116482272425,"kinetic_lag",432,TRUE
"TraesNOR1A03G00071920",-0.132431896727605,FALSE,FALSE,0.964965936395978,0.904550352473531,"unchanged",31.1087034405752,FALSE
"TraesNOR1A03G00072290",5.91867951884711,FALSE,FALSE,0.902455261615642,0.759714625344527,"unchanged",432,TRUE
"TraesNOR1A03G00073190",-566.453637493697,FALSE,FALSE,0.0756417901879756,0.0218172094979081,"protein_only",432,FALSE
"TraesNOR1A03G00073270",2.12687635390511,FALSE,TRUE,0.882015892053543,0.720110668216616,"kinetics_limited",432,FALSE
"TraesNOR1A03G00074400",0.71432948833039,FALSE,FALSE,0.919597690295839,0.806825429473797,"unchanged",12,TRUE
"TraesNOR1A03G00075350",7.49446374980302,FALSE,FALSE,0.917250837241962,0.803105646796267,"protein_only",432,TRUE
"TraesNOR1A03G00075900",-4.0999862228351,TRUE,TRUE,1.91907269164484e-20,4.24063358882558e-22,"anticorrelated",12,FALSE
"TraesNOR1A03G00079470",1.17746179120047,FALSE,FALSE,0.95426577810498,0.87546809997497,"unchanged",12,TRUE
"TraesNOR1A03G00081070",-1.7383465147761,TRUE,TRUE,0.0132488958596741,0.00264515656822337,"anticorrelated",12,FALSE
"TraesNOR1A03G00081560",8.43404361119275,FALSE,FALSE,0.916353155611521,0.8003134268748,"protein_only",432,FALSE
"TraesNOR1A03G00082100",36.8717401100315,FALSE,TRUE,0.0990080692229171,0.030437448689193,"concordant",432,TRUE
"TraesNOR1A03G00082680",2.33666099668076,FALSE,TRUE,0.105927695626972,0.0333244136465546,"concordant",12,TRUE
"TraesNOR1A03G00083040",0.0572304352619575,FALSE,TRUE,0.912018672214986,0.779053781908584,"kinetics_limited",12,FALSE
"TraesNOR1A03G00083070",1.20149632111409,FALSE,FALSE,0.947780019766355,0.865292370258583,"unchanged",12,TRUE
"TraesNOR1A03G00083110",3.7244324099769,TRUE,TRUE,1.24014411741594e-09,6.92307629028474e-11,"amplified",27.1507490621466,TRUE
"TraesNOR1A03G00085070",266.838986101639,TRUE,TRUE,2.85973868795791e-17,7.70505287121824e-19,"amplified",432,TRUE
"TraesNOR1A03G00085200",17.6162760709519,FALSE,TRUE,0.533256471638094,0.281771107130344,"concordant",432,TRUE
"TraesNOR1A03G00085870",-0.582009067446534,FALSE,TRUE,0.713056940520635,0.45064694378963,"kinetics_limited",432,FALSE
"TraesNOR1A03G00086180",-130.558693900457,FALSE,FALSE,0.00528397349805005,0.000908487011585656,"protein_only",432,FALSE
"TraesNOR1A03G00087010",-0.323798997540423,FALSE,TRUE,0.257334505528451,0.103452561439428,"kinetics_limited",12,FALSE
"TraesNOR1A03G00088830",11.8275645413786,FALSE,FALSE,3.63179162013135e-64,1.12635522237064e-66,"protein_only",12,TRUE
"TraesNOR1A03G00090890",5.96530584501366,FALSE,TRUE,0.756185535565037,0.512779718459175,"kinetic_lag",432,TRUE
"TraesNOR1A03G00091430",1.92320607218987,FALSE,TRUE,0.0576909246432905,0.0156220627498889,"concordant",12,TRUE
"TraesNOR1A03G00091510",0.82411402148455,FALSE,TRUE,0.6853767375075,0.419276794645022,"concordant",12,TRUE
"TraesNOR1A03G00091890",2.91156494964916,FALSE,TRUE,0.14027607190716,0.0475699682496648,"concordant",12,TRUE
"TraesNOR1A03G00091970",2.05696344534169,FALSE,TRUE,0.102603347228865,0.0320455961977767,"concordant",12,TRUE
"TraesNOR1A03G00092230",46.1424584876912,TRUE,TRUE,5.19987965800671e-13,2.05616485798288e-14,"amplified",432,TRUE
"TraesNOR1A03G00092530",10.6291827064059,FALSE,FALSE,1.50787251456943e-06,1.14358230455326e-07,"protein_only",12,TRUE
"TraesNOR1A03G00094220",-0.114865131639909,FALSE,TRUE,0.73582543505704,0.481972619194511,"kinetics_limited",28.4106943238894,FALSE
"TraesNOR1A03G00094960",1.37560303296901,FALSE,TRUE,0.742951559416761,0.494100949866041,"concordant",12,TRUE
"TraesNOR1A03G00095410",-1.1717070365611,TRUE,TRUE,0.0335951581745933,0.00811389166224914,"anticorrelated",12,FALSE
"TraesNOR1A03G00095730",0.902046443448639,FALSE,TRUE,0.902455261615642,0.75953471540741,"concordant",12,TRUE
"TraesNOR1A03G00096290",2.16533394436723,FALSE,TRUE,0.988511731650429,0.976463385301354,"kinetics_limited",432,FALSE
"TraesNOR1A03G00096460",1.50522041023443,FALSE,TRUE,0.982264447309544,0.955746317468033,"kinetics_limited",432,FALSE
"TraesNOR1A03G00098650",-23.6042202978055,FALSE,FALSE,2.81746460242242e-05,2.63778911217296e-06,"protein_only",12,FALSE
"TraesNOR1A03G00098970",2.13582345897257,TRUE,TRUE,0.00215681386303265,0.000326093198907824,"amplified",12,TRUE
"TraesNOR1A03G00098990",0.930664529127849,FALSE,TRUE,0.912158050841144,0.783840867313311,"concordant",14.387368680475,TRUE
"TraesNOR1A03G00100720",-121.705386338479,TRUE,TRUE,2.88168906902304e-08,1.81536915571329e-09,"anticorrelated",432,FALSE
"TraesNOR1A03G00102280",2.88429308426443,FALSE,TRUE,0.971536604936854,0.922197083616161,"kinetics_limited",432,FALSE
"TraesNOR1A03G00102310",301.627193171168,FALSE,FALSE,0.147901077478524,0.0507751290612497,"unchanged",432,TRUE
"TraesNOR1A03G00102710",1.3017635925136,FALSE,TRUE,0.877533252777192,0.712028338074302,"concordant",12,TRUE
"TraesNOR1A03G00106010",0.832395025850345,FALSE,TRUE,0.888221254334244,0.730058827816403,"concordant",12,TRUE
"TraesNOR1A03G00106280",2.85837721579984,FALSE,FALSE,0.477905081373486,0.24101683518766,"protein_only",51.2368307928365,TRUE
"TraesNOR1A03G00111030",4.30749648137876,FALSE,FALSE,0.304352296742978,0.127760541309403,"unchanged",92.402276402176,TRUE
"TraesNOR1A03G00112660",-1.18292477980981,TRUE,TRUE,0.0109861765278012,0.00211886909190971,"anticorrelated",12,FALSE
"TraesNOR1A03G00113060",-27.5274145387666,TRUE,TRUE,8.11790767877065e-31,1.10148001068801e-32,"anticorrelated",166.641467713453,FALSE
"TraesNOR1A03G00114030",0.192029203035911,FALSE,TRUE,0.841045385386325,0.643459223903823,"kinetics_limited",12,FALSE
"TraesNOR1A03G00114380",-5.1807739546234,TRUE,TRUE,0.0228500914720825,0.00502267953660429,"anticorrelated",64.2809693557729,FALSE
"TraesNOR1A03G00114650",1.49784002899094,FALSE,FALSE,0.874036389512629,0.70519511746046,"protein_only",12,TRUE
"TraesNOR1A03G00115750",1.66066729252885,FALSE,TRUE,0.562750396607207,0.304773135902411,"concordant",37.297698797593,TRUE
"TraesNOR1A03G00116290",-0.376693349141561,FALSE,FALSE,0.772204673778924,0.535708572873574,"unchanged",12,FALSE
"TraesNOR1A03G00116660",-4.25859570326326,FALSE,TRUE,0.396993448486016,0.183837439122522,"kinetics_limited",432,FALSE
"TraesNOR1A03G00116820",-14.2549778023138,FALSE,TRUE,0.0586227759751414,0.0159425769903321,"kinetics_limited",432,FALSE
"TraesNOR1A03G00117120",-2.1326615025518,FALSE,TRUE,0.730863265121688,0.475380206339126,"kinetics_limited",432,FALSE
"TraesNOR1A03G00117480",0.323688505046683,FALSE,TRUE,0.869878390381871,0.695700375792905,"kinetics_limited",12,FALSE
"TraesNOR1A03G00117510",3.58703615927532,FALSE,TRUE,0.916913075885963,0.802454455829642,"kinetics_limited",432,FALSE
"TraesNOR1A03G00118010",0.327784284490765,FALSE,TRUE,0.551709239057095,0.29579913844387,"kinetics_limited",12,FALSE
"TraesNOR1A03G00119210",2.95045529430724,TRUE,TRUE,4.62398717123765e-07,3.29836650322825e-08,"amplified",15.0550223410211,TRUE
"TraesNOR1A03G00120020",-17.9032572566247,FALSE,FALSE,2.92999440659827e-24,5.1682397945424e-26,"protein_only",23.6963644609556,FALSE
"TraesNOR1A03G00120030",-23.5320586335928,TRUE,TRUE,6.5006415949604e-07,4.6874174710705e-08,"anticorrelated",432,FALSE
"TraesNOR1A03G00120550",2.79978055634426,FALSE,FALSE,0.411064219046706,0.192048678069606,"protein_only",40.839658393515,TRUE
"TraesNOR1A03G00121010",-3.83433349068902,FALSE,FALSE,0.0095652840420628,0.00179847364233396,"protein_only",12,FALSE
"TraesNOR1A03G00122170",0.557975303326624,FALSE,TRUE,0.857076622238034,0.671301052525394,"kinetics_limited",24.7960071284479,FALSE
"TraesNOR1A03G00122970",1.41725735168087,FALSE,TRUE,0.986084275299505,0.969199509736607,"kinetics_limited",432,FALSE
"TraesNOR1A03G00123000",0.0471993857834278,FALSE,TRUE,0.811118447750563,0.595092716560551,"kinetics_limited",12,FALSE
"TraesNOR1A03G00123270",1.37026986356244,FALSE,FALSE,0.901025533782455,0.756964463957685,"protein_only",12,TRUE
"TraesNOR1A03G00123750",-0.312348887083616,FALSE,TRUE,0.289954147324982,0.120612831975075,"kinetics_limited",19.7643071395929,FALSE
"TraesNOR1A03G00126170",0.0756368143858006,FALSE,FALSE,0.986063956445219,0.967522787636591,"unchanged",27.1507490621466,FALSE
"TraesNOR1A03G00126410",1.715264659579,TRUE,TRUE,0.0323058160337944,0.00774613189257679,"amplified",12,TRUE
"TraesNOR1A03G00127780",-0.926800923346303,FALSE,TRUE,0.210421898478845,0.0798616160538048,"kinetics_limited",12,FALSE
"TraesNOR1A03G00128050",0.118827212640151,FALSE,TRUE,0.916913075885963,0.802412771239254,"kinetics_limited",12,FALSE
"TraesNOR1A03G00132360",8.71389041921742,FALSE,FALSE,0.910358825315399,0.773778532469088,"unchanged",432,TRUE
"TraesNOR1A03G00135620",1.90154071725257,FALSE,TRUE,0.967367375941372,0.909426589128834,"kinetics_limited",432,FALSE
"TraesNOR1A03G00136350",-0.359079848270742,FALSE,TRUE,0.275590846872212,0.11298209752563,"kinetics_limited",12,FALSE
"TraesNOR1A03G00136430",0.28423878841552,FALSE,TRUE,0.881206038306104,0.719102126687918,"kinetics_limited",12,FALSE
"TraesNOR1A03G00137210",0.128734188322112,FALSE,TRUE,0.944613205764169,0.856542077256209,"kinetics_limited",12,FALSE
"TraesNOR1A03G00140270",-37.9263276844919,TRUE,TRUE,3.89801602526217e-22,7.40464373862556e-24,"anticorrelated",432,FALSE
"TraesNOR1A03G00141960",8.96414176265607,FALSE,TRUE,0.536926509679728,0.284855176777169,"kinetic_lag",432,TRUE
"TraesNOR1A03G00142890",1.79037788272041,FALSE,TRUE,0.947780019766355,0.863951578940803,"kinetics_limited",432,FALSE
"TraesNOR1A03G00145750",-3.87640353409859,TRUE,TRUE,1.19653750948913e-28,1.73949046737128e-30,"anticorrelated",12,FALSE
"TraesNOR1A03G00147490",-9.49934679450313,FALSE,TRUE,0.187247982665643,0.0692516284020251,"kinetics_limited",432,FALSE
"TraesNOR1A03G00148160",-0.0389599089754635,FALSE,TRUE,0.971579497123498,0.922906109008798,"kinetics_limited",12,FALSE
"TraesNOR1A03G00148790",5.58101849613504,FALSE,TRUE,0.729747784381782,0.471598975213968,"kinetic_lag",432,TRUE
"TraesNOR1A03G00152070",-15.229115529477,TRUE,TRUE,4.74190803899099e-05,4.65091193589735e-06,"anticorrelated",432,FALSE
"TraesNOR1A03G00152290",9.35283002953124,FALSE,FALSE,0.912158050841144,0.782423457655483,"unchanged",432,TRUE
"TraesNOR1A03G00152430",2.38767654131582,TRUE,TRUE,1.73839221031754e-09,9.83932012817834e-11,"amplified",12,TRUE
"TraesNOR1A03G00153200",-36.1965975218514,FALSE,TRUE,0.226119758262823,0.0876603055874483,"kinetics_limited",432,FALSE
"TraesNOR1A03G00153210",0.338417543617626,FALSE,TRUE,0.435208525770336,0.210475920100211,"kinetics_limited",12,FALSE
"TraesNOR1A03G00153260",0.585456064465409,FALSE,TRUE,0.841718737538202,0.644819432341428,"kinetic_lag",25.9466793113818,TRUE
"TraesNOR1A03G00155080",9.95227866580997,FALSE,FALSE,0.0243128808107546,0.00542433142337246,"protein_only",101.177218024281,TRUE
"TraesNOR1A03G00156230",8.43601337028151,FALSE,TRUE,0.868596806641705,0.694001945527643,"kinetic_lag",432,TRUE
"TraesNOR1A03G00156570",-3.2500111579605,TRUE,TRUE,0.00038340145038738,4.64160318962755e-05,"anticorrelated",12,FALSE
"TraesNOR1A03G00156620",-1.27907654232274,TRUE,TRUE,0.00645521072385873,0.00114364462136206,"anticorrelated",35.6436364808398,FALSE
"TraesNOR1A03G00157640",-0.362519592949972,FALSE,TRUE,0.340342340581304,0.149093562650465,"kinetics_limited",12,FALSE
"TraesNOR1A03G00159460",-4.72955814792394,FALSE,TRUE,0.547231083909672,0.291701004216243,"kinetics_limited",432,FALSE
"TraesNOR1A03G00159680",-0.150129973854793,FALSE,TRUE,0.37044889789901,0.168457669019399,"kinetics_limited",12,FALSE
"TraesNOR1A03G00161660",-0.682584579861111,FALSE,FALSE,0.218687759217177,0.0840161152875452,"unchanged",12,FALSE
"TraesNOR1A03G00163550",-0.180315035972731,FALSE,TRUE,0.426200306268741,0.203062677419764,"kinetics_limited",12,FALSE
"TraesNOR1A03G00165270",-1.25896364464236,FALSE,TRUE,0.186264808252738,0.0684927858373107,"kinetics_limited",25.9466793113818,FALSE
"TraesNOR1A03G00166190",-13.2618384250917,FALSE,FALSE,0.436572670662778,0.21147414304832,"protein_only",12,FALSE
"TraesNOR1A03G00169470",-0.871555987182681,FALSE,TRUE,0.817934517195361,0.603739996410144,"kinetics_limited",432,FALSE
"TraesNOR1A03G00169820",-0.243042597247861,FALSE,TRUE,0.75082661990601,0.505645723219279,"kinetics_limited",12,FALSE
"TraesNOR1A03G00169990",0.48052851493851,FALSE,TRUE,0.617978277492813,0.349669276438284,"kinetic_lag",12,TRUE
"TraesNOR1A03G00170570",-0.0786223665736324,FALSE,TRUE,0.832758548406698,0.629055968592042,"kinetics_limited",23.6963644609556,FALSE
"TraesNOR1A03G00172620",-6.40529803435853,FALSE,FALSE,0.166898837399049,0.0596229031452697,"protein_only",20.6814805507265,FALSE
"TraesNOR1A03G00173090",-1.20078828776564,FALSE,TRUE,0.85245221170803,0.663091825079342,"kinetics_limited",432,FALSE
"TraesNOR1A03G00174600",2.01507637138338,FALSE,TRUE,0.313768508219958,0.13283008760465,"concordant",39.0285187748384,TRUE
"TraesNOR1A03G00174670",2.79785510162192,FALSE,TRUE,0.0868036873301675,0.0259115484567664,"concordant",18.0501797427549,TRUE
"TraesNOR1A03G00175470",0.370798251052502,FALSE,TRUE,0.262462161080172,0.106175330524194,"kinetics_limited",12,FALSE
"TraesNOR1A03G00175750",-2.83245311768627,FALSE,TRUE,0.0990080692229171,0.0303925533241918,"kinetics_limited",48.9646018410129,FALSE
"TraesNOR1A03G00177180",-1.5282221540539,FALSE,TRUE,0.0542368435399075,0.0145080139726832,"kinetics_limited",12,FALSE
"TraesNOR1A03G00178500",-25.3985597096204,TRUE,TRUE,0.000880465722149264,0.000117418185082127,"anticorrelated",432,FALSE
"TraesNOR1A03G00179770",0.19616176392233,FALSE,TRUE,0.8737880045998,0.701596105011553,"kinetics_limited",12,FALSE
"TraesNOR1A03G00180380",1.13581170053186,FALSE,TRUE,0.918752960766103,0.805296124659232,"concordant",12,TRUE
"TraesNOR1A03G00181580",-10.7730590131829,FALSE,TRUE,0.213382407761297,0.081481555202511,"kinetics_limited",432,FALSE
"TraesNOR1B03G00184930",0.595156566715482,FALSE,TRUE,0.864287582499757,0.684527827504169,"kinetic_lag",12,TRUE
"TraesNOR1B03G00186850",0.38807595513536,FALSE,TRUE,0.771159802198705,0.533660770928422,"kinetics_limited",12,FALSE
"TraesNOR1B03G00187850",11.7451018143862,FALSE,FALSE,0.749070417664921,0.502348274528803,"protein_only",432,TRUE
"TraesNOR1B03G00189060",14.5949069703886,FALSE,TRUE,0.386543085934113,0.176975144209416,"concordant",432,TRUE
"TraesNOR1B03G00194090",1.84568799839281,FALSE,TRUE,0.464478433950249,0.231383906813751,"concordant",12,TRUE
"TraesNOR1B03G00195290",31.2438859344994,FALSE,FALSE,0.0751187429848277,0.0215789837378396,"protein_only",80.6459524794712,TRUE
"TraesNOR1B03G00197460",-0.898009584236164,FALSE,FALSE,0.78289063390779,0.550014819699921,"protein_only",12,FALSE
"TraesNOR1B03G00198480",0.61540708568989,FALSE,TRUE,0.962766734441636,0.897846031304503,"concordant",12,TRUE
"TraesNOR1B03G00204160",-8.14778992998843,FALSE,FALSE,0.677452630668106,0.411015067647058,"unchanged",432,FALSE
"TraesNOR1B03G00204450",-0.0628499047890638,FALSE,TRUE,0.785951533545861,0.556611931611182,"kinetics_limited",15.7536588324337,FALSE
"TraesNOR1B03G00212680",-0.333380721503901,FALSE,TRUE,0.0758872616190069,0.0219174296980656,"kinetics_limited",15.0550223410211,FALSE
"TraesNOR1B03G00214150",-1.06518312248008,FALSE,TRUE,0.700317182834384,0.43438941365963,"kinetics_limited",51.2368307928365,FALSE
"TraesNOR1B03G00225440",6.09371270598373,FALSE,TRUE,0.957252902940445,0.886502527946162,"kinetic_lag",432,TRUE
"TraesNOR1B03G00226070",-20.9860160177902,TRUE,TRUE,0.000225184994408916,2.55346427077372e-05,"anticorrelated",432,FALSE
"TraesNOR1B03G00229270",-0.244622387110807,FALSE,TRUE,0.639570864413333,0.371295743151373,"kinetics_limited",12,FALSE
"TraesNOR1B03G00229970",3.85420262382097,TRUE,TRUE,1.14599801871682e-12,4.68706303448825e-14,"amplified",12,TRUE
"TraesNOR1B03G00230850",0.571031848332979,FALSE,TRUE,0.78289063390779,0.552281443393125,"concordant",12,TRUE
"TraesNOR1B03G00232920",-0.0621146167427895,FALSE,TRUE,0.876106691403725,0.70916392100088,"kinetics_limited",12,FALSE
"TraesNOR1B03G00234640",-5.03286202334476,TRUE,TRUE,5.70121513171184e-05,5.69126922432952e-06,"anticorrelated",12,FALSE
"TraesNOR1B03G00234780",-7.14695086122576,TRUE,TRUE,4.77271484277989e-17,1.32292735514155e-18,"anticorrelated",12,FALSE
"TraesNOR1B03G00236370",0.897971210907026,FALSE,TRUE,0.990011860488641,0.983217984411059,"kinetics_limited",329.066412770546,FALSE
"TraesNOR1B03G00236930",1.85536063418672,TRUE,TRUE,0.00143111244592992,0.000204999437399149,"amplified",12,TRUE
"TraesNOR1B03G00237580",-2.61861252181934,FALSE,FALSE,0.487706290748292,0.248059954821384,"protein_only",12,FALSE
"TraesNOR1B03G00238290",3.0731809565026,TRUE,TRUE,0.0178070321435319,0.00375884047379458,"amplified",12,TRUE
"TraesNOR1B03G00239450",3.89266557743781,FALSE,FALSE,0.0295963018795591,0.00694730016982866,"protein_only",12,TRUE
"TraesNOR1B03G00242170",-1.1403958012627,FALSE,TRUE,0.522031401105923,0.273411290131461,"kinetics_limited",44.7179786278566,FALSE
"TraesNOR1B03G00242240",5.66210891670708,FALSE,FALSE,0.0477855925517501,0.0124211047900556,"protein_only",40.839658393515,TRUE
"TraesNOR1B03G00242470",3.73398589786001,FALSE,TRUE,0.741172423906826,0.491977947683258,"kinetics_limited",432,FALSE
"TraesNOR1B03G00242860",1.02100416510649,FALSE,TRUE,0.974619481558493,0.937112820194378,"concordant",12,TRUE
"TraesNOR1B03G00244310",7.24004987650465,FALSE,FALSE,0.312847685950451,0.132258345233172,"protein_only",12,TRUE
"TraesNOR1B03G00248780",7.62388712599425,FALSE,TRUE,0.954772900199958,0.879825459520891,"kinetic_lag",432,TRUE
"TraesNOR1B03G00249330",3.12207004942381,FALSE,TRUE,0.107533221638104,0.0340379435811251,"concordant",67.2639626637902,TRUE
"TraesNOR1B03G00249890",-150.896217535115,FALSE,FALSE,0.0100192087029698,0.00189353139860351,"protein_only",432,FALSE
"TraesNOR1B03G00250480",2.14182736310549,TRUE,TRUE,8.54035010283014e-05,8.77376537022674e-06,"amplified",15.0550223410211,TRUE
"TraesNOR1B03G00254860",1.66632567039868,FALSE,TRUE,0.57620070796974,0.315553999500886,"concordant",13.7493238375276,TRUE
"TraesNOR1B03G00256420",2.52228135604453,FALSE,TRUE,0.82920359881009,0.620417874886668,"concordant",73.6516553552258,TRUE
"TraesNOR1B03G00259460",2.14011702924414,FALSE,TRUE,0.285146499831466,0.118004996538124,"concordant",12,TRUE
"TraesNOR1B03G00259750",8.16306500108429,FALSE,TRUE,0.95426577810498,0.875286246293795,"kinetic_lag",432,TRUE
"TraesNOR1B03G00262310",-0.233641888944194,FALSE,TRUE,0.926781631903867,0.822947597548287,"kinetics_limited",12,FALSE
"TraesNOR1B03G00262570",9.90327415394152,FALSE,TRUE,0.912158050841144,0.781450772193709,"concordant",432,TRUE
"TraesNOR1B03G00268560",-0.0688785858773116,FALSE,TRUE,0.362757131305126,0.162709827842617,"kinetics_limited",13.7493238375276,FALSE
"TraesNOR1B03G00270510",1.91284008270834,FALSE,FALSE,0.700783041541691,0.435309541081113,"unchanged",13.7493238375276,TRUE
"TraesNOR1B03G00278220",317.918680113374,FALSE,FALSE,0.505591337469719,0.26150438838512,"unchanged",432,TRUE
"TraesNOR1B03G00282450",13.7081485132199,FALSE,FALSE,4.17182999943579e-17,1.14828427974391e-18,"protein_only",12,TRUE
"TraesNOR1B03G00282750",2.26278846160725,FALSE,TRUE,0.437144889040212,0.211920792302688,"concordant",80.6459524794712,TRUE
"TraesNOR1B03G00282880",2.1972081085766,FALSE,TRUE,0.0523526239342103,0.0138782171399004,"concordant",12,TRUE
"TraesNOR1B03G00285520",11.5019015409705,FALSE,TRUE,0.521615988734246,0.272991504086541,"concordant",432,TRUE
"TraesNOR1B03G00285610",90.3811403928936,TRUE,TRUE,0.0440381130798886,0.0112677474831271,"amplified",432,TRUE
"TraesNOR1B03G00285760",0.385020777721373,FALSE,TRUE,0.402662832260743,0.187087189170188,"kinetic_lag",12,TRUE
"TraesNOR1B03G00285810",21.3636597201835,FALSE,FALSE,0.78289063390779,0.552378737628291,"protein_only",432,TRUE
