group_id	prot_Ctrl_t0_r1	prot_Ctrl_t0_r2	prot_Ctrl_t0_r3	prot_Ctrl_t6_r1	prot_Ctrl_t6_r2	prot_Ctrl_t6_r3	prot_Ctrl_t24_r1	prot_Ctrl_t24_r2	prot_Ctrl_t24_r3	prot_Ctrl_t48_r1	prot_Ctrl_t48_r2	prot_Ctrl_t48_r3	prot_Trt_t0_r1	prot_Trt_t0_r2	prot_Trt_t0_r3	prot_Trt_t6_r1	prot_Trt_t6_r2	prot_Trt_t6_r3	prot_Trt_t24_r1	prot_Trt_t24_r2	prot_Trt_t24_r3	prot_Trt_t48_r1	prot_Trt_t48_r2	prot_Trt_t48_r3
PG00095	8.53956769672369	8.55675266783912	8.21911810279206	8.36295164175154	8.06246634766002	7.98369635558862	8.70960060852301	8.71809113372565	8.41625479038828	9.21145231836871	7.59846418542224	8.18401207453522	8.28396158825643	7.85028368951515	8.36417014233614	7.71346032266414	8.3272939423717	8.54262229367809	7.80788781641563	8.18546474679344	8.24373092644014	8.32710847555187	8.07704038941943	8.6575676205815
PG00106	9.83152420698575	9.93674738052513	10.1171486207831	10.4151871564934	10.0540595187858	10.5848049328736	10.2201428804307	10.2754272037888	9.7829561417586	9.74449636886187	10.0388063705387	9.64474740528871	9.96253582230821	9.80959202883064	9.74210982375782	12.0769906652611	12.1387904242293	11.2720032567851	11.5695477845241	12.8887488050624	12.464598320623	10.8110707690712	11.2736098745459	10.9776077084667
PG00110	8.81026974193141	8.47309787286282	8.40514592262603	8.00893284445599	8.7778136396572	8.10105065658262	9.06251655330442	8.6245553849688	8.48890957666935	8.86530856196787	8.42444290647216	8.33263051298375	8.35244730509111	8.43982901941214	8.17529341207966	8.61475356232526	8.65470975079108	8.76947965841582	9.36659601719342	9.34142300136507	9.38182110856892	9.07916999105002	9.87048517538465	9.01545798335244
PG00119	8.76286882471496	8.73439943383018	8.6074656674934	8.68714560506775	8.49817337652228	8.7372443039495	8.64399687384921	8.9291843383924	8.7429579870029	8.59086877313138	8.59486274120493	8.72278903789172	9.0474692372967	8.77641109380088	9.14525765828473	7.90497572559774	8.19905341275817	8.08557126306642	8.69857603859405	8.39229222586148	8.3433442354101	8.81280128101253	8.54377713542793	8.78201005385168
PG00120	11.1104162014474	10.8202899782218	11.3763413839515	11.2907936142739	10.7132220701362	10.969698339722	11.0694607441076	11.0301071226536	10.708926944633	10.7486388985813	11.2737667702868	10.8024395511222	11.15674578304	11.126880042407	11.3629731166147	10.899883251766	11.0208007385418	10.9877234842678	10.9101680387332	11.0690096103475	10.5985436134621	11.2699855461693	11.2505735292084	11.4414495278063
PG00137	10.0031964634251	9.99160213418351	10.1193677078617	9.78614493705911	9.97979755973308	9.80961884112941	9.92709640344035	10.1959783158679	10.4367274976685	9.93095873938022	10.8826738857205	9.71755505231239	9.89974373892931	9.95607386088816	10.399967467653	10.2375034755524	10.860491772404	10.4233981870809	9.66379664444157	11.196406681117	10.3791830490966	11.4442206705352	10.9300865755552	11.2466040249965
PG00148	8.11830504951773	8.33780863246823	8.14833906084408	7.90319892161897	8.43776678354228	8.32178143908735	8.42438301919123	8.42603180264083	8.86826405551319	8.77921311328645	8.77641350372728	8.12819534341976	8.61627129872333	8.40603084734091	8.26626273892108	9.82635659726585	9.19939353814581	8.94416975238164	10.3063430671953	10.4861962636794	10.3061207108276	9.92954767186614	10.7106805290154	10.5908637325959
PG00151	8.15267645241311	8.43261550181656	8.51914076569194	9.59728385823102	8.58026564191823	8.51797708940757	8.12614667590621	7.72779881085603	7.69522581333242	7.48953896261179	8.01739567475017	7.87755513023597	8.44251518325825	8.49782925208337	8.83334324397091	8.33556031335344	8.63051024595482	8.76491342804902	7.80178953625796	7.42439814847203	8.48442249580193	8.05820208652199	7.69810051811478	7.21423729232247
PG00152	10.0828607740783	9.83176276326514	9.30604330620078	9.18279457802936	9.37506152416106	9.40719609057918	9.52024104503356	9.1915621693681	9.51526525275886	9.77454838486418	9.47130679179808	9.37530603109651	10.123509175766	9.6034491154136	9.77282581048277	9.48102733632781	9.25752589744149	9.90251318601179	8.92590545346828	9.47910150138632	9.27154061236439	8.93024958568303	8.98952543732141	9.59381949708163
PG00157	7.23695052359877	8.13225428083452	6.78144604112892	7.02310936083143	7.66235569092672	7.47920479020082	7.6283415655368	7.38656438395498	7.58335886187347	7.29848110932263	7.96640373123115	6.88665761885609	7.73688382247511	6.92148601781213	7.91637356007042	7.44591561293721	7.27747366180867	7.99756810061159	7.05779277967479	7.52073548981529	7.96907777707927	7.94895512163174	8.0289958892421	7.83952720071902
PG00198	6.00572055859814	6.43878061857511	6.94976594444241	7.02920315669929	5.96189168613021	6.72380290800774	6.49034808198565	6.41343339317553	6.17163701549186	6.0083302968387	5.90608351786439	6.66631501275692	7.09126255741271	6.53299163148442	6.56520699479812	7.29034784582157	6.8739387544604	6.72082451771866	8.10718449150518	8.19898831307941	8.44304642778129	8.0930370555151	7.89619530340863	7.79079965562741
PG00222	8.79951789833876	8.68126867541601	8.67005919526049	8.75394296253515	8.60758849281711	8.65242290791549	8.50641150736949	8.61084882369551	9.1823508377566	9.34493016638219	8.93562817044196	8.95278137708912	8.58801926243883	8.72302896818781	9.22146784361228	10.3779607882649	10.5507111806513	10.1866189279184	10.6888439195044	11.2101848250326	10.4402661684969	9.92720590683465	9.74871365300771	9.46741775873336
PG00236	8.19795147216339	9.31256059590844	9.39488875989615	8.44009477361019	8.71031572816785	9.23157913022789	8.54023918271251	8.69990568133848	9.24799432323437	9.0131278282022	9.52699009365151	9.27655588530827	9.20259897914418	8.482745658882	9.88920623209619	9.08345423827272	9.53022994690762	9.83901876363385	10.4629463770448	10.8730874424071	11.2269514591929	10.9219881334867	10.8114439642333	10.245238837222
PG00276	8.36969908617128	9.38641390590625	8.96958301373628	9.2056797160837	9.21221293668013	9.35842553909017	9.86078941614997	9.15533770813097	9.14991659287772	9.44732198611379	9.6978615413993	9.14341635132563	9.03354572232373	9.40886223858561	9.18956392855854	9.0747524037732	9.59035170043965	9.2784969745822	9.13729952703779	9.64820754446978	8.54357816889218	9.3849657005037	9.29918534549064	9.4518956491118
PG00284	9.36919188296466	9.45283005978957	9.23682676719922	9.40301810982269	9.79951074301187	10.0031746177055	9.96184733346996	9.62291195552907	9.77709245659694	9.64891762554537	9.3588737590192	9.06237035170399	9.57779939929126	9.54271073170894	9.5985139536229	9.66378902918878	9.36463708975333	9.73427174704749	9.53202989928719	8.82192944584085	9.58844736236102	9.01668426247664	9.04649393577594	9.30160890386436
PG00295	7.08368039163764	7.90887182831501	8.18596782395769	7.5133453124591	7.94907885498222	7.6270679823262	8.16070914447224	8.47499889648561	7.53779201478554	7.95249567354125	8.59657602449688	7.6197934396888	7.70894374147123	7.58787871559667	7.92345502562737	7.59743867075268	6.95519930886484	6.93147903785346	7.29190627180337	7.1578204552737	7.0052885449233	7.58398047295873	7.72719093967742	7.90907251208606
PG00331b	9.82458966868175	9.78493272047563	9.5747802393416	10.1870055973561	10.1287663387694	9.97892288920785	10.1881920831746	9.80086549193333	10.2216494268161	10.3843192856123	10.1828573684017	10.1676869438763	9.57058933985309	10.0795435024671	10.0479300274824	9.30947655033191	9.42129368471843	9.60882843036184	7.7269345126352	8.17506656081537	7.84159723875335	7.81794539242748	7.55319746463355	7.87636869466152
PG00344	9.12356988241967	8.95394928719127	8.9893972296078	9.21592790377259	9.8181823401361	9.53042769526764	8.81886847276281	10.1613334036219	9.36368833585676	9.95561704859125	8.97248485539443	9.33091287940132	9.83390988749624	9.04484723213384	9.65449015294736	9.79879356180407	9.18833721672365	9.10541316942574	8.86630611231694	9.36957496632314	8.81164698632109	9.61802450205256	9.08134528568811	9.2240228105868
PG00352	11.2332889799136	11.8742364172077	11.6059887629357	11.3379099545582	11.4773608792525	11.6089452924406	10.6569050979731	11.415100839087	10.5987697706167	11.4598882293862	10.8708689285649	10.3663258598243	11.5256845298651	11.3396116987191	11.3003541994377	11.0742668089551	10.9016389821513	11.6622636145054	10.2586337944302	10.6563262427473	11.1068472554884	9.77494409655377	10.9399202640603	10.5321262062856
PG00352b	9.60550200680258	10.2531949870742	9.66754338877151	9.46832549927112	10.118870299965	9.47478738556988	10.0032113687259	10.0321251350834	9.53375429263022	10.0890588499602	9.96936617432679	9.66477694626088	9.84368697914538	9.94976421707643	9.4001068778578	10.1873536573515	9.50408712747641	9.53393365370565	8.86097026986403	9.34371827981147	9.70155168753992	8.86806501160211	8.9355908591432	8.97338823364636
PG00380	9.53188425271448	9.68249789907713	8.99366392805881	9.96803661698641	9.51680703633916	9.71593459376005	9.45251027088427	9.11453137759996	9.35069386324851	9.33421241864771	9.63304927672407	9.74751660335456	9.74137502507814	9.82574573388669	9.11673507305136	9.51760404884428	9.54575871014196	9.24012244493517	8.6831417130968	9.01306735762928	8.71825172536329	9.37069159651655	9.26374589393992	9.32747416854545
PG00398	9.56886672103403	9.46580320180567	10.1984196317314	10.3575843996394	9.82996314908817	10.6082619481086	10.1156386758301	10.3305942102818	9.43074789335379	9.42674249402336	9.78573316034753	10.0780457427727	9.57582759977388	9.35077786235098	9.80855787716663	9.98434905204503	9.27830797088218	9.38095516137713	10.1390854375219	10.0573972460515	9.43561785898834	9.67305278404793	9.60009662859366	10.0287607220241
PG00407	12.6170922121506	12.8518693523057	12.6907015175272	13.0392095561636	12.8711017662159	12.9205398530796	12.5425996648812	12.5506256755987	12.9257644818625	12.7836646656832	12.2299090289926	12.228527013544	11.9077769474806	12.4683130935477	12.797543262667	12.4462619171535	12.5357861546262	11.9382330900503	12.5389682650402	13.1319482021741	12.4156316057464	12.2364282206564	12.1367852961604	11.7100043545265
PG00414	10.0646761971485	10.7346984104286	10.0678609291742	9.80258734943571	9.92623193930584	10.2839455078915	10.1079209682447	10.6179286052273	10.3268896864019	10.5581491597596	9.75859727623829	10.083857937927	9.78048148448093	9.46557745718404	9.6895867599684	9.0437929312464	9.69586830174568	8.9894286994636	8.14478982322166	8.38663637695843	8.72252285821025	9.35203359898994	8.66940372043132	8.21518842769517
PG00420	11.094121269481	10.6877229963437	10.7423428549099	10.639685485997	10.5885430205398	10.6502932652539	10.7452530634566	10.953891214705	10.8600828956311	9.4260012555598	10.4585107683569	10.6058106756787	10.7020566433576	10.5898987044024	10.71965115009	10.3405537072898	10.4364192617262	10.7827965706129	10.2200949010837	10.033071008146	10.5929517294248	9.78586109595932	10.6120244509219	10.4565277386856
PG00426	10.297020902972	9.86911319211979	10.4692190850043	11.0237944035486	11.057911181158	10.6090057325312	10.5158636387452	10.7593066627844	10.1087268627093	10.074217980727	10.3179586882793	10.8092795924233	10.6136202506934	10.380287899345	10.8974961311464	10.5613157478061	10.6348619203704	10.4209120757247	10.4978512436093	10.687006437354	10.9472163422024	10.2210819510754	10.3207054679599	9.87688728513209
PG00449	8.22883249093878	8.44832414611181	8.84865191690423	8.46040081590571	9.03035814591386	7.95520520716482	9.09649617143122	8.18537806690992	8.71372782543351	8.90376023439296	7.83772324293196	8.60575499507784	8.85008401089812	8.54016418734189	8.65106078678874	8.30089712837069	9.08040766548214	8.26240321161252	8.8412472057547	8.62868122441556	7.85480863033163	8.74167643328168	9.26847379232738	8.2560161932754
PG00453	9.88290945442551	9.12491761236566	9.55396741032638	9.40719106016673	9.03511354277029	9.63145035678398	9.22283734387542	9.99311313848093	9.2354843748415	9.97946567511112	9.68548810889815	9.32852428213272	9.76037518250327	9.00120426459461	9.63457578260929	10.1433528308157	9.12736501733202	9.66901799694802	9.34052554214261	10.3196453194408	9.3651840363835	9.54663037648609	9.32486981565791	9.6471272846861
PG00458	9.52041594866327	9.49480874729722	9.89419668709224	10.043584959811	9.87669769783496	9.45660522150783	9.59053271573028	9.17422482885004	9.59107320529158	9.0332631526561	9.52408659733259	9.69427332265116	10.0252442427039	9.31924901069568	9.75882717307645	9.18697914652123	9.09622148457732	9.66235577734286	9.4458642407827	9.75713677625418	8.96104321829806	9.38824564202996	9.22115196938128	9.47484483136349
PG00464	11.8349913260719	11.2844749668286	11.2799739906398	11.0314072847285	11.4257365885049	11.39414468279	10.9856805561886	10.8904731297005	11.0647646511225	11.4331335682138	10.6515670532253	10.1156320518454	11.7313728772538	11.3024406073327	10.6764412298448	11.6552366319511	10.8854464860427	10.6757635289247	11.0048428901969	11.5399632063592	10.204829562564	11.1350851119	10.9698199785502	11.0936010290314
PG00466	11.4584221124236	11.454448456182	11.6646131558667	11.368093483567	10.9269827345609	11.8261987701264	11.833776905255	11.9925877941616	10.8480446155407	11.6579492782734	11.857637485285	11.4750949555168	11.1320087210512	11.4044923305465	11.2321585051309	8.99922763468834	9.36242075892664	10.0281305266086	10.2908868644698	10.5074574645795	9.76346199133788	9.28838851103833	9.69437316164047	9.57985019223811
PG00470	10.2376253475769	11.0227526712029	10.7798326026465	9.65625107479278	10.221632357757	10.1485740683333	10.2573839954576	10.0842508272337	9.96632268934581	9.52783369321755	10.1471714756257	9.79911877464794	10.0100037576617	9.6012706310898	10.1694935706161	9.66141993500136	9.54846070331137	10.2263545219106	9.73431295329249	10.1902947913924	10.7112072392253	10.1362416084435	9.77899427585195	10.2455630912336
PG00483	10.3062699991971	9.59330719495638	10.7181319033002	10.2454450927522	9.75979483966221	10.3099655695497	10.4410774122382	10.0392584674698	9.89386782739421	10.5815963967516	10.3717985811957	10.6625965321767	10.4586180679158	10.5271314754726	10.3264109577561	10.8579067699161	9.8190869691003	10.4013137599983	10.4484258104101	10.3395615391932	9.93691967925799	10.2760830069998	10.2163762765147	10.8494521806348
PG00486	8.57859934560807	8.70929553384194	8.63834049974607	8.91573659487467	8.50033325327647	8.23028557329769	8.43597968563731	8.29435247066882	8.6749144285399	8.8186668777269	8.95497317963262	8.40816141877143	8.41356368980947	9.05353538123932	8.58391177881007	9.66203934185918	9.85952895858815	10.0615074636903	10.2563250689315	10.5322341910053	10.4519744776187	10.8195521957841	10.1622201379754	10.8734639059593
PG00495	11.9922888508782	12.0782746567981	12.1038233799993	12.0575909728163	12.0233349522374	12.2754821160391	12.3001939592976	12.3581055528599	12.3761285125025	12.6173181027811	12.5082415929504	12.4346213539918	12.172366008923	12.2105051173114	12.3559187296138	12.3545339099151	11.1159293111493	11.7795038611855	11.4356047232237	11.3065386190944	10.9215411703633	10.6329059705284	10.9748092035669	9.94932769428462
PG00498	11.7364192604834	11.2727466676091	11.1308213883987	11.3559723005968	11.2952873732449	11.2098795662019	11.4279405376356	11.3418262729656	11.5681655359663	10.9738812749659	11.700444216679	11.1331030957909	11.2943461265964	11.9195331244429	11.7974818350747	11.1543546832092	11.2706733316819	11.4455284934772	12.2077523653371	11.7972117145698	11.0096646841301	11.3848106794051	11.2139005815356	11.4129721209092
PG00500	9.3817317765737	9.37250505150001	9.06441268682246	9.66566766157181	9.03949979912853	9.51437411006785	9.40395585626993	9.75347005731635	9.40975387918401	9.7950405919169	9.54050835565472	9.0637235660524	9.03918386427099	9.95531542294717	9.88198302786666	9.56566175850156	9.7423033897064	9.85713753234329	10.1851166517345	10.4119558645287	10.3114614698818	10.5363762174396	10.8270178311395	11.0713983438619
PG00507	8.23372325556455	6.96895393138836	8.20504944919389	7.92624289121554	7.65508491494021	7.77876030797933	7.94354087149732	7.36809147362079	7.8437781672308	8.35350873804039	7.6348807803385	7.627440353367	7.11196029717288	7.58988862619199	8.36968799138565	7.84052895542089	8.11975505057786	8.08725912144615	7.75316821256196	7.76278173481641	7.74073583197488	8.1625826555642	7.45948142198017	7.95099032950057
PG00520	13.7975278093438	13.4253882227066	13.4340406607624	13.764086622494	13.4188370331863	13.4520124251329	13.6538255969615	13.5150257163035	14.2233481389704	13.2187757605079	13.691472817774	13.2563761324593	13.8608896180041	12.8870133241051	13.7612078406013	13.9407703442098	14.2162729341635	13.238182224909	13.5764581382508	13.853939265534	13.1571770537456	13.4963768746549	13.1277607148567	13.3550299386002
PG00524	7.5575092889185	7.50411307643793	7.44277161140718	7.69470562813403	8.0950629357549	7.31796106588969	7.92689548105909	8.46425536697947	7.85946788847464	7.56199233995827	8.07237423979774	7.54571052745172	7.04730058048966	7.52245969217862	7.28328426805122	7.71514535008011	8.01835266080464	7.91000040266368	7.81641611832071	9.18616178244392	8.52324409052461	8.66325511284425	8.83301926613141	9.48995788094368
PG00526	8.90701156031993	9.99128016433031	9.56864696807137	9.32001075419111	9.57414706639924	8.84906551382554	8.6570081375475	9.88651442010493	8.80150854730631	8.65217369435005	8.9974391480865	8.59148590091445	9.09790343874163	9.29271286233871	9.58688991177562	9.33292307349628	9.15937813429931	9.24658946212656	8.46886230673645	9.17195505786072	8.70145257422235	8.98431583811337	9.03659278640795	9.39051766611934
PG00538	9.50802457145832	9.45838796846591	9.00737773622058	9.34824312881372	10.1867042266118	9.08740946111824	8.28617292981933	9.51817226519071	9.36781687344435	8.93388669759776	8.68753168779513	8.89882301857421	8.74618802580535	9.7670656156894	9.22550158526704	8.93099538741818	8.9502081854707	8.75628802114151	8.79751554062242	8.41407813355342	8.72000693723231	8.5149701782729	8.34973755040864	9.18773236281139
PG00546	10.6817058778632	10.6190223792009	10.3030242735429	10.5210798889029	10.6361855203767	10.7215233445478	11.0037907733918	10.7839651584614	10.740952045362	10.9607700861163	11.5015402822438	11.2802076142996	10.1212726835609	10.5454050930074	10.5225410244445	10.6210087006899	10.3493695113336	10.4582674576798	11.1813143318697	10.6749148425389	10.9831287315367	11.0613263204334	10.9142910724883	11.4028441607054
PG00548	10.7943464791699	10.5778339892864	10.5645976265333	10.8277453234819	10.8428053731547	10.6371577852234	10.4479060496553	11.0407422589964	10.972388477604	11.2410106472097	11.212164136198	11.025031692041	10.5204937379309	10.7465850520853	11.146423141979	11.2935177522299	10.626772785909	10.7386670263428	10.3845277376752	10.8583331594982	10.911095775677	11.0067787329363	10.4297950875643	10.8326266809249
PG00550	8.35418578818572	8.86175692337687	8.24014251201071	8.06208598646914	8.25429425640853	8.00425385984077	8.04392229383506	8.09987528719171	8.46746744876349	8.41570734991517	8.50010332609577	8.57056827523439	8.19686201447557	8.73169635308608	8.69269850279903	8.73955360715605	8.55136177913406	8.87409565937289	7.61415246011475	8.12395327424851	8.42169269763963	7.2618686150662	7.90877143533431	7.66942923105973
PG00555	10.3179091177158	9.40081648422803	8.68309516277499	8.87612465581492	9.21150414875256	9.22059731802144	8.97631202133981	9.75718991778359	9.10149493450844	9.04022965820034	9.47607435154554	10.1567598995282	8.65880824355609	9.22190476985689	9.70683567142242	9.17391426251458	8.89641812580696	9.14887678167371	8.07202419358026	8.42569398729023	8.10071764588555	8.58107050848876	8.85569392366399	7.80725702523791
PG00556	12.0166212070322	11.6754148498191	11.4655982248029	11.5649784748452	11.8737709857486	12.0756094219864	11.1760369639958	11.4503524395873	11.4046686664985	11.6571873238404	11.9526755758153	10.2951138277486	11.6927427752831	12.1732490338227	11.7153292966181	11.9886234423641	10.6487223721038	11.645802174581	11.6295158976368	11.9800080690873	11.4689319572248	11.7336402000411	11.312285465083	12.4624677086483
PG00567	9.20204786266755	9.80053270656716	9.10518889245266	9.38137775682056	10.0081693976344	9.90257452091344	9.38466958539045	9.66070323680908	9.44964249654844	9.4166503933602	9.76468077555806	9.17443981159824	10.5698114889299	9.18469955523511	9.45363194324266	9.70597962733482	9.39475636935318	9.86816919938576	9.79652692370934	9.89873245767739	9.13092623931384	10.4117853423667	9.97665102040267	10.591504162079
PG00581	11.0237161085004	10.7644358397333	10.6514019055118	11.1607749248077	10.8829913120434	10.8261116783924	10.3207580293435	10.0867339347356	11.2380596429439	11.0162627183842	10.6385960189946	10.4351458779846	10.1622194338038	11.3705533255616	11.3421938995065	9.24568624550553	9.72334799454751	10.1475079133692	8.94111318471987	9.62233997898841	9.1588261191433	8.95298246062221	8.48204514594684	9.10188837129967
PG00608	12.1747336593467	12.2469693091526	11.3966600982173	11.7195762391875	11.2332817149108	11.5194717336936	11.7251128746928	11.4068884293148	11.6461655275826	11.3114946304919	11.2749411583102	12.4972109727812	11.729568918521	11.5039010572982	11.4781505904847	11.8204065043424	11.8392678818059	11.4320383320247	11.7426981495468	11.3265739903124	11.2189113352984	11.8719529254053	11.9850117476089	11.7191575736078
PG00634	12.5620973066432	12.6970242525394	11.8659480029606	12.4857847065138	12.0688171867476	12.7239758232824	11.606773838074	12.6740151832283	11.3722565507523	11.8817704780919	12.3434112004932	11.4225377092298	12.5121087533761	12.7172590357774	12.5035044175004	12.1164422283472	11.6248444353409	12.4244255470673	12.143124503873	12.2681196025449	12.1094322232847	12.8201376848459	12.5756914086262	12.5299210199827
PG00637	10.0966876842356	9.82493951518051	9.69664287422224	10.5036581590535	9.99739364310186	10.5669207427859	9.76154610080449	9.76787152250338	10.168600998994	10.3568822793504	10.3326520247549	10.0625843437053	9.66637212971668	9.55348529120248	10.3272194562451	10.0627603807917	10.093068328298	9.85392035812679	10.0552265250866	10.5485779217552	10.3758775175888	10.2375080623711	10.0107901085442	10.3912897081104
PG00647	10.6323191092751	10.24541421213	10.6686104147575	10.7306980308681	10.0513249481472	10.073332042508	11.0284927717747	11.3459402054505	10.758762213845	10.8925787978669	10.1511239301375	10.0776414733466	11.2109668744524	10.9539509213467	11.0871394041739	11.1231405277613	10.9726569382973	10.1283614374177	11.0745945299043	11.4613636267101	10.7187734256257	11.6048909832303	11.3824554773769	11.8638405854435
PG00671	13.0409196938419	13.2500787242806	13.5790513445057	12.8976561479875	12.971789250087	12.8752897943285	13.1506247447951	13.4815001512787	13.925740945263	13.2221749984898	13.0492696866315	13.0605827259944	12.9209081907503	13.3649623402017	13.9243795162936	13.1929304044806	13.1258098864282	12.5438109323208	12.7897996856236	12.8023477076329	12.7854804765522	13.2253707304212	12.9542536861665	12.7047299923997
PG00677	9.28042549154368	9.0372714784725	10.1174390904478	9.62502722035336	9.35569047625444	9.55433120820163	8.7734798623405	9.92561353981643	9.0390226741835	8.93881468104794	9.36144225676856	9.6898411565334	10.2091508908646	8.5637558251773	9.79189219707006	10.2232904490267	9.46146765020425	9.45823090859368	10.7256689391374	9.99631454661724	9.46305518615855	10.3856541372794	10.8287911785451	10.8546794407213
PG00680	8.47151232177268	8.8935976830961	9.0773174208771	8.72019581142142	8.80918479233811	8.54220811915747	8.5681947333892	8.19821975709428	8.55641953980077	8.77728787695848	8.70311867970804	7.90003411261148	8.3175829029835	8.49314183958103	8.50893645934177	8.5675660219535	8.63750736859121	8.23230108049678	8.44571162032031	8.56733174269713	8.15425478661199	8.56277920568946	8.47934770833478	8.58083484582323
PG00690	15.022700231386	14.8848009204879	15.1271947910113	14.7442747441232	14.9086952173277	14.8176697165384	14.6686060088686	14.4870328987768	15.8154427702156	15.1667502571486	15.0488685823989	15.1520661981019	15.1014979630547	15.1364480323433	15.2771203354867	13.1485274156429	13.575135582122	13.0980862415378	13.5597291789635	13.8816030002179	14.0960515385401	13.4448858448084	13.0024574680375	13.300803867598
PG00691	11.0353034841089	10.8925233168384	11.5406349770716	11.45230652008	11.7939964340273	11.424243406851	11.8009393272688	11.3312610191121	11.615295935596	11.5024960535513	12.3327558963332	12.1522443789123	10.5144948887689	10.3885300399601	10.6180801167438	11.3032523403234	10.9893041654858	11.6754177933314	12.0575209279572	11.5266296730163	11.1450124459156	11.0336026607045	12.0090028574591	12.1940569472908
