group_id	prot_Ctrl_t0_r1	prot_Ctrl_t0_r2	prot_Ctrl_t0_r3	prot_Ctrl_t6_r1	prot_Ctrl_t6_r2	prot_Ctrl_t6_r3	prot_Ctrl_t24_r1	prot_Ctrl_t24_r2	prot_Ctrl_t24_r3	prot_Ctrl_t48_r1	prot_Ctrl_t48_r2	prot_Ctrl_t48_r3	prot_Trt_t0_r1	prot_Trt_t0_r2	prot_Trt_t0_r3	prot_Trt_t6_r1	prot_Trt_t6_r2	prot_Trt_t6_r3	prot_Trt_t24_r1	prot_Trt_t24_r2	prot_Trt_t24_r3	prot_Trt_t48_r1	prot_Trt_t48_r2	prot_Trt_t48_r3
PG00021	5.91133702311889	5.92470507160208	6.37484572571084	6.23304508991712	5.44991819558997	5.95347120474693	5.78504290199278	5.73677752795247	5.74639659122386	5.65277136349234	5.7148900135046	5.91212117094665	5.79030823358213	5.60110996645096	5.80396016267732	6.03176736857929	6.35784947660996	6.07636695740844	5.42173794525008	5.76692739676332	5.60391772265507	5.79247701289632	6.19637584569271	6.42336396268152
PG00022	7.7362736355696	7.94801916416642	7.94961675190947	8.00469225934449	7.49545221571484	7.36336499258685	7.10443544909031	8.20900947518512	7.23511126670296	7.02531797325793	8.03045183286314	7.57382435343952	7.7697351624688	7.8587370887119	7.93054392877394	7.57693754711247	7.913413853097	7.91036428670485	9.88650315418717	9.47268050044752	8.87857444903917	9.31094743596435	10.0277985861941	9.3982986095985
PG00023	5.5842565845508	5.330362455108	5.30769751988234	5.07326486604961	5.05410109579021	5.06461666870579	5.06739035254646	5.22207620545622	5.52997414424933	5.17623522119032	5.06013275845548	4.94124296978359	5.05727042141394	5.13429951545442	5.75367245181179	5.3578288316656	5.45260659972199	5.40898865356331	5.57634708327918	5.02438901134732	5.02865288789853	5.91794625251727	5.20626985070002	5.55184405605968
PG00024	7.63963844283681	7.93071717096397	7.53276294035025	7.11430586949411	7.78278671539762	7.58240088616376	6.75619440122808	7.73984126871604	7.52506554739397	7.61290595007891	7.41597080557254	7.66664867485636	8.00771348129143	7.96706665117099	7.76046207884569	7.59539102673287	7.53571213823173	7.36774329548969	7.15904173780557	7.56229074020979	7.68740751932897	7.82988952353625	7.92573195457983	7.30188449174854
PG00025	8.13141711516319	8.69216899557449	8.46458643587525	8.061940063119	8.23879443628336	7.93467768932072	8.14148385788581	7.9322326636074	7.8699631082385	7.95996874981513	8.50138015747024	7.64519428395643	8.21468294753075	7.60657127495678	7.874761104304	8.53247635452197	8.20609161844517	8.06578846959385	8.53556361455988	7.66565312002402	7.57244504340448	7.79231545552626	8.08633820703032	7.57551332341127
PG00026	7.09354436636954	7.09729110583121	7.00110060960694	6.80013507134153	7.85622764778708	7.87495333568337	7.60010008515709	7.07681140492125	7.15299016927235	6.87536645174238	7.33926140263227	7.41464310097865	6.94320094865831	7.25247492781528	7.28411407667233	6.86305300131544	7.13798336487746	6.82034563542216	7.03731633151543	7.70556483744809	6.82369113123383	6.88114881822572	7.03607864760635	7.09003911711427
PG00027	6.20770389678257	6.18302765695524	6.4589126499185	6.82991892654466	6.87328597026807	6.2101334666168	6.7625836620116	6.41180589722433	6.93475124393516	6.63032192146903	6.93081018440593	6.44930548657638	6.54591102889812	6.573610940301	6.7597824761512	6.96980892643736	6.48550966150209	6.77233171163911	6.8438801343821	6.51448650035208	6.34123107651566	6.49594237022322	6.06079639898422	6.34053584402501
PG00028	9.20663499637888	8.76719932413502	8.93459150955463	8.35054831718269	8.55467315686475	8.93889200873753	9.16323077499466	8.1960114261394	8.21972121887114	8.79402168682692	8.59126914537656	8.54869160307662	7.98058258958178	8.6429896935252	8.84263907474844	8.5687131127068	8.22163655321224	8.57221147056659	8.45413560623172	8.55041696483965	8.71999484033516	8.90359710170902	8.93918400959169	8.88211594105994
PG00030	5.75389453745417	5.62225664689174	5.8311270014308	5.6199005569294	5.27509746476191	5.69538646759148	5.71259947277578	6.04201064172798	5.505456824306	5.48671724282603	5.57547000835654	5.13218015609131	5.6193231484834	5.28434452188735	5.17686778931944	5.87875470087111	5.56409007561785	5.68165754444406	5.37647323570366	5.17947521331169	5.25881103950208	5.74960029832622	5.95000015670438	5.49860353197736
PG00031	7.11759850129349	7.15123715715536	7.80429706296423	6.89662391157291	7.49808669486686	7.38841947876043	7.67191779245755	7.29574844656425	7.00896376101008	6.97985461371135	7.62755301495435	7.10241146572308	7.34600655251016	7.2275519156598	7.41132698186634	7.85260989264664	7.36515911600848	7.26049243266962	7.20410605419638	6.80893970358966	6.99449448880485	7.13653400375181	7.17176050696334	7.02546831817112
PG00031b	8.62603530362686	7.63152557687013	8.11421819627749	7.69303296819522	7.96894374871854	7.68286952511621	7.60916976006157	7.27584916885709	7.55135822367056	7.48896891467566	8.35138748693915	7.51210172667017	7.87129101870614	7.33347171833778	8.02335769075581	7.64583316252997	7.68360937425765	7.85420626701543	7.81919357210951	7.58831860246968	7.74193683266085	7.73736377124442	7.81041482488903	7.07985626986707
PG00033	1.78167876323006	3.18402593080429	3.72058638026017	2.7340833889319	1.91342137882681	2.40076775433539	2.17072464987491	3.07394727147596	2.29405241131131	2.31792202157273	3.49740181486359	2.67526071318024	3.33237149775284	4.17250075877277	2.04192695309576	5.41359296431323	2.58236449926462	4.27974806731903	3.72890950486539	1.99236596884615	2.68548509136742	1.48148084143915	3.0962294931102	7.91270169054295
PG00034	8.47728404476945	9.08156498237627	9.3521592965838	9.01779262542428	8.47993106959867	9.10450902878879	9.55294424740841	9.02072845992748	8.80868204570823	8.80278271614122	8.98376453762698	8.70974164334965	8.82950481506965	8.94609651433811	8.6190014654706	9.15540770496949	9.46757857179291	9.19274336225498	8.05198537194632	8.85912292742835	8.74824425764125	9.14583625193965	8.93998657371117	9.11198401651482
PG00035	4.9229848245075	6.00524670167693	5.18135697028293	4.76757698897946	5.20886962791559	4.78763997433802	4.852408839577	5.00583621436191	4.43643324998434	4.23700264553892	4.66882190915316	5.09807323218882	4.77964143803294	5.07918791601378	5.42042643490535	4.34926272660012	4.97906004219291	3.59296079239713	4.35248340361361	2.93550358547755	4.00075089855918	2.75249701338746	2.94687152939856	3.59794159218905
PG00036	6.8150960383689	5.95139382142129	5.5794410386086	6.72142414254058	6.52252818633554	6.29179253393345	7.34629294473643	7.79407528241057	6.77282535745135	7.19159068759605	7.30033596912063	7.89204945278965	6.32712138742944	5.7131637917383	6.38573825973812	6.67188868720092	6.18694546157411	6.69265274791428	6.59844332615913	6.92307581241217	7.07721627524812	7.25649129923965	7.25509447152236	7.27020704832547
PG00037	9.47692706927676	8.5080858805265	8.90935857930871	9.22612550276212	8.78757093427925	7.99225967068025	9.26826350218179	9.86277976949973	9.48943710296004	9.03841730618824	8.98111718967334	8.73282386236029	9.22972945509742	8.65024980751747	8.51421722489875	8.68439627654117	9.23452633820443	8.89844673767177	8.31285194806662	8.33330985169374	8.06791047007949	8.20465207760211	8.48947337660859	8.75108495976426
PG00038	6.77962100755577	7.07067637577803	6.89078104838702	6.73785510686866	6.88032445932662	6.88797473099114	7.18681080611765	6.78829742394552	6.64136585390875	6.46824578159843	6.72976753046752	6.7681831352753	6.74807864504656	6.86832275344056	6.90856860133525	7.19472748941434	7.16771100533684	6.93478644958606	7.28913121063078	6.73885652814907	7.09185955649791	6.97876792267907	7.44172528460068	6.66029363245464
PG00040	6.6282516202262	7.16186344865172	7.51284934300869	7.35920236054046	7.10957152651382	7.4638795801697	7.1876371242133	7.31077646900271	7.23555346947871	7.18539292576026	7.47948881247239	7.01427319487562	7.17154847023017	7.16752621641992	7.45051557559554	7.58553909294668	7.08361699110283	7.26049678165262	7.00694202099318	7.30425268488277	7.16684714105007	7.56489041110602	6.56073903938489	6.92325817206062
PG00041	9.58830704570516	8.69875867386718	9.76311100007643	10.019100548314	10.0791259207332	9.78074183848166	9.69937905806463	9.5997752015531	10.0799234896971	9.86686045081041	9.47812269874215	9.2447539834994	9.77780924554318	9.04123800236987	9.82174946572493	10.0902416730359	9.55779869482154	10.1263692681701	9.54386855318973	9.31350279593938	9.256161344757	9.4969138222344	9.6673018094295	9.85161954942666
PG00042	8.84902181620018	8.57497232430656	8.28624944901755	8.47536358432661	8.13444839473656	8.62796406491571	7.62945056989442	8.4253822702031	8.84194160070177	8.52252187610276	8.57307984934005	8.42027092363583	8.83902978313221	8.15349947295104	8.67842781292573	8.5733375241348	9.11183600945005	8.68269969876298	9.83353320647431	9.49012370197758	9.49297569836123	9.12668427733644	8.91819593322187	9.06800458504514
PG00043	12.4038880961225	12.6674836442177	11.9589101706314	12.3331810162465	12.2117019574948	12.4298844698094	11.9209335427944	12.055243839542	12.5116504694584	12.3063336711695	11.9485522500936	12.5727633937399	12.8491323758214	13.3007832240875	12.7923393775472	12.5633964792936	12.2762528037562	12.0947203413713	12.6972637503887	12.6401314575426	11.5683559682662	12.1736539869475	13.1007733530161	12.6637001876252
PG00044	3.23437673076438	2.41706502077785	3.67729229539656	4.54595047013132	4.80890362565187	5.45691700787903	3.60499155215955	3.59914054843888	2.74089978044032	4.76783360963058	4.21801849642556	4.92121806140419	4.95166008963078	4.74779355224522	5.12291837897846	4.48733245652579	4.91003346766743	4.77024426067487	5.13894146620368	4.95959896307233	4.62225071825138	2.33403561025505	4.74353093235467	2.60080957453425
PG00045	5.73607912222764	6.08196233388497	6.15253764825027	5.84351323998504	5.64534678000237	5.46089298008956	5.59297282970068	4.90793034381171	5.1548613800899	5.21474258600338	5.5830569026644	5.20598214459632	5.74762473691657	5.30419254377701	4.94564305675984	5.75435215958595	5.2469687848165	6.20933370552304	6.05334693816104	5.62678514243639	6.03873542943224	4.8594131020368	5.60557524059775	5.29676176607327
PG00046	9.78555999371619	9.00054963742158	8.79305395772829	8.65797158460683	9.81213005040056	8.84403301565225	9.18369276962503	9.22584201479682	8.80245264915285	8.60991719666443	8.36101527100226	8.74545173350308	9.43807995310095	8.79994954800773	9.25911702890392	9.02384338793525	8.22016962157186	8.94334061947079	10.0009702049648	9.44374374972006	9.40605561414298	10.2547828768387	9.67756556529121	9.55878890230361
PG00048	3.93845097732472	2.92683170035149	3.57940301828576	4.19229882037593	4.13709514606332	3.88038658213855	3.05115862176222	3.66580585958708	4.00763431744647	3.32506738432649	3.86246606142076	3.36239469357493	3.53980123575097	3.14089954052077	4.445958841655	4.8224308674242	3.76558173777646	3.84220451671026	3.95259239150394	3.83563566937261	3.78030823244314	7.8770473645734	3.70385861590202	3.73388984608401
PG00049	2.59569433739876	2.85263761300104	2.61245146005056	2.95424629638034	2.83595493351783	3.34761743436729	3.03536174303004	2.81505696928179	3.20718512497513	2.561104671524	2.96388346678446	2.34168066917775	2.56666474297607	2.80539709565729	3.00959376440131	2.86759449449939	2.92769169814682	3.28553006523813	2.3359180248292	2.74211952080285	3.01185816240565	2.73488975087576	2.22997925602508	3.15206140566278
PG00050b	6.11374589694732	5.8965272039867	6.34117439209871	5.99030878828339	6.06061257391811	5.85442562317752	5.57883044110501	6.08599012369076	5.49540260698285	5.34277327679668	6.28308273209291	6.31770581649773	5.77608795845836	5.95823171209348	6.38048153846263	5.81807854440748	6.45901889608954	5.73670206361614	5.81294378056551	5.99720741514539	5.86457598260649	6.10918897685959	5.85809267541764	5.89206903614306
PG00051	3.53329061509684	3.92339987588845	3.92158041509554	3.4635932199556	3.41426849144208	3.60249285688355	4.51448746517714	3.13599368227025	3.5582408738572	4.07090642320452	3.07124888330774	3.92130191148824	3.9651065128396	4.37569660328375	4.40651064950908	3.93654129368506	4.11806119711723	3.20874549283319	3.74920675824272	4.06372862341527	3.8233339721658	4.32727592009511	4.16780026283417	4.20284760501215
PG00052	4.84849677922109	5.32930554995617	5.07314376362993	5.05421539414275	4.76653353427688	4.84277754223643	4.84966081851534	4.92916413017306	5.16487374380192	4.82395946991417	4.92035754184885	4.86269772336135	4.51304127080702	4.55174736569349	5.25504746426353	3.15502701979015	4.74410728927438	3.66698714212923	4.59118254988604	4.29280298609519	4.74302745182669	4.84921500565707	4.56617552296719	4.99350561940706
PG00054	6.01432855197523	5.76578162171756	6.07440874258195	5.92781590089306	6.14295937551314	5.76118098505754	5.73493800836235	6.39032064157602	5.93968745932428	6.34285742391499	5.79143218482133	6.0977767917573	5.71237071414142	6.04735548903967	6.48646233329235	3.84137441103693	5.13655838613963	3.51024297005821	6.22627706824549	6.422677745225	6.62356256443403	6.37759636631862	6.1677187480701	6.61807534087503
PG00055	5.04892179179236	4.58815904609709	4.87395746383553	4.52328203681822	4.60328204033924	4.6614142052735	4.27971028298041	4.72763370133105	4.64867737716038	4.38912788327915	5.03753173997853	5.37499445555576	4.44912659811856	4.86751502278533	4.73008669346668	3.55519494858333	4.12981958896761	4.23663590257336	4.45688432154934	4.82881325424913	4.11954382058177	4.85897695520966	4.15257132551067	4.43344222567644
PG00056	5.80346640992711	5.50435360050014	5.18093404550917	5.21680752440511	5.17541525537126	5.48611828246502	5.14398595025318	5.6402771752875	5.07612650794906	5.37151580924163	4.87302545509201	4.69442057615697	4.63868712202689	5.34329771707228	5.34406086257374	5.43470230460958	4.76174558452254	5.0962817014765	6.00409515126106	5.34707346508	5.35447882984536	5.6394955099551	5.2491640093719	5.31592719888413
PG00057	6.50289591565979	6.42571486369632	6.02382971904685	5.71932280188255	6.25959209495554	6.04018170751943	6.23613480126126	7.16216012163927	6.20653372731893	6.1067971683934	6.28993999594591	6.04328621187568	6.26676628655272	6.02813081819948	5.53085020571528	6.0974031174086	5.67965454408742	6.35921991411469	5.72945393228255	6.23581936479936	6.1907059367031	6.53174430434161	6.32970606785633	6.37013976110899
PG00058	6.24504911989873	5.79281620112018	5.90405657367446	5.93193004813067	6.21806001205432	5.52586592343608	5.84660509179445	6.11542269280553	5.40791012832611	6.01143662647078	5.48910931019291	5.95282982796484	6.13716156251891	6.0150855048541	5.13827558630459	4.85975137458637	5.55630342441687	6.9236052112	5.42424771218905	6.10153956213364	5.6956639500578	6.29518885596916	5.91181512848804	6.34143097344095
PG00058b	4.88560538252102	4.51069857363986	5.10966928891683	4.62712555861332	5.21020651650903	5.13694729550188	4.66735892750396	4.9360385095742	4.95423510861326	4.57729395895197	5.23480256207395	3.9406723620402	5.11380971250547	4.91354533222082	4.59007695221577	4.1542315714569	2.83667927832776	4.38861300833864	4.82162177809462	4.63523937596985	5.18391735016905	4.93318165265549	5.21861750938005	5.23268161136865
PG00059	5.87239974161551	5.95511280202582	6.94851204489371	4.93685151699098	6.17453117946477	5.8789018798674	6.42452957323525	6.29219475704265	6.39076404989524	6.28008090857147	6.65943826663927	6.25555512702254	6.41755230228719	6.13999588414907	6.01892085504152	5.87384424462632	6.76507594448017	6.1034341900803	7.92501695600542	7.44482261676796	7.80421952155991	7.54144436987294	7.90900751320484	7.889600395194
PG00060	7.99618651643726	7.77802427442184	8.12293886437575	7.63319265773501	7.85898941630454	7.23049372130643	7.87685118856189	7.68632739342172	7.56481461975664	7.48918948893304	8.34575681150912	8.39489931188222	7.45426605559859	7.87501018805955	8.49075608574703	8.09869376315709	7.89436679455308	7.42426224617459	8.23951203537149	7.51260907999937	7.49094147167958	7.53852310349327	7.86223505275453	7.52913711329491
PG00061	6.94913809732103	8.41295215461992	7.97153045504283	7.86860107117824	8.00568490617465	8.04366198403465	8.44965782858297	8.34954268118326	7.91099438629476	8.49988122429126	8.11889506853079	8.51200609432966	8.20367945467131	8.23997495859786	7.72214956240773	7.78977101055063	7.65431935302764	7.5979677266078	8.14603302891247	8.09729450649944	8.13722289592242	8.75085157951992	7.65486904145007	7.77902212516753
PG00062	8.22690139258175	9.33312917276718	8.74659002462135	8.72759678787176	8.52634497514657	8.22000229709435	8.37712518017876	9.07306836820667	8.7501892720798	8.35639683607076	8.48684446976463	8.5441255571118	8.74649537405816	8.49140350522293	8.43643764395208	8.64346184609335	8.16976722392683	8.95266435365899	7.68003283284071	8.21387491950327	7.76156961543305	8.21004126892261	8.16605446754509	8.19469801048888
PG00063	8.6891261361136	9.45673572398647	9.23009362496492	9.20942756418489	9.38780890451169	9.10713763360909	9.51484533523909	9.16129967415982	9.12062345758016	9.49405813961373	9.14749015388781	8.96814861926995	9.11058613692393	9.04633089486656	9.69943800600745	9.27414064098698	8.41729450692253	8.82791588395683	8.74036819109987	9.31727776066763	9.05309291686972	9.00462245697383	9.06680500394245	8.90535718619902
PG00065	8.93900164932356	8.59484734723737	9.207168530828	9.89967261611669	8.84506293710559	8.92903862889917	9.46116235215384	9.52766123213579	8.29507199556047	8.46075336398536	9.07570012171122	9.61616806700101	8.76094849563053	8.74532104027539	9.49645671451455	8.52868716835019	8.78285232014915	8.7564176124365	8.60191172639685	9.35970490939882	8.3410804522069	8.79800113225495	9.22476792831095	8.78568169708402
PG00066	2.74877211850075	2.71100635765644	2.48461533590948	3.46234786058699	2.95469859888422	3.03419132322631	3.56603825664323	3.76722439687082	2.66019803470112	3.92198497557863	4.84547706481449	2.85573995203449	2.95751992034854	1.97710960126148	2.82626843745806	1.93934750676691	2.87017597713925	3.09643352006987	4.29681354072753	3.89021999727052	3.4853462530024	3.03948620101348	2.48400509238434	2.83192324553642
PG00067	7.33482741190593	7.17656107150865	6.73308154749619	8.08213124667388	7.25083596414075	7.24090899617356	7.98499686208308	7.90054444078281	7.09228832202012	7.08438911531773	6.48237358026605	7.28482222945417	7.49964406013504	6.99960199130087	8.72898541178167	7.55492130250937	8.14075094140304	7.97394179130708	7.4077322671168	7.71009836859281	7.71083086908029	7.54725333609553	7.53466729690403	7.86120738859985
PG00069	8.16444927061757	7.85293637742728	8.12451405122441	7.9946169208381	8.65589772584333	7.46611676365556	8.44697227570293	7.22381048187181	7.99718409587384	7.86822665739494	8.43443323847373	7.87771588705848	8.12295404358948	8.91685153013305	8.26799372137204	8.19222662845814	7.51285293769856	8.76622013179118	8.11166391258175	7.97181227991298	8.21446262707731	8.23299882195164	7.99163264761063	8.14628566995667
PG00070	9.02196377564436	9.21214893504903	8.70903343186609	9.26049183146328	9.59186128258105	9.24464081961542	8.98287175001801	9.56208411423955	9.44225226060411	9.82342162392695	9.19368609417315	8.90597129336284	9.38258638600956	9.70660297193283	9.49898781478315	10.6267007514074	10.1132916505035	11.2669147320346	11.8012445118108	11.9990020410263	11.4177001630684	11.2261058712506	12.1210277970193	11.9571683765419
PG00071	7.78424056849302	8.22665972981081	7.93435357601285	7.88829348947374	7.60764927381464	8.30378477543319	7.65779665503413	7.83340153434047	7.68879613332378	7.48384806192951	7.8507232693129	6.90896980530601	7.07608858765482	7.43698604041452	7.02621905243311	7.44576042273428	7.27450880822666	7.90345036997222	8.10949473582606	8.20947946427206	8.12330936922326	8.0062356556664	8.90989326317035	8.58360970572901
PG00072	2.84317025702091	4.15147227398371	1.64177751486607	3.81787257499398	3.90353377185702	3.71746886811074	3.46049059909693	2.6282894823536	3.13399016004248	3.56954526040508	2.82241295891838	3.58382840521184	3.63690034594592	3.56506397679619	4.32491264122306	3.39975913804117	3.71687929353003	3.8584609460094	7.8291361437794	3.73010475190775	3.13176506813702	4.23831231660835	4.01125133677831	4.64203922971641
PG00073	7.80641485519672	7.58658255244559	8.05523588780576	8.11148835086878	7.63435734084327	7.67168670972838	8.28636700387263	7.91094251490439	7.58384181271029	7.77236251812273	8.31833336114816	7.46895838174074	7.99209059158129	7.33626010947201	7.53779913822197	7.78195886612128	7.46276411849633	7.8403742038036	7.66358558204907	7.88650161406089	7.21796804451217	7.84758987395385	7.77240697018368	7.37378787770831
PG00074	8.54072644601874	7.72854126228576	8.07459148040473	8.84383591491566	8.4660455888129	8.4956901184009	8.13984400933778	8.57201190041524	8.37481337474171	8.55526733956499	8.45930120478521	8.46569401469477	9.05710076095507	8.40201518383669	8.39369657407825	8.43652028287647	7.97344294043786	8.12178454055244	9.20540935863015	9.63608044490243	8.85558097418539	8.63448413587425	8.95742088405869	9.28007033422645
PG00075	9.3566137178268	9.98500161266109	9.58358828599894	10.0915957009857	9.70968892667447	10.361203328663	10.1378323452739	10.2657527449045	9.93559130025637	9.77035401682619	10.055880852733	9.58038261692144	9.95110924649573	10.0024717025306	10.0050278296054	9.50769243426081	9.87721203686926	9.59036204328726	9.81895330460695	10.3695407749638	9.64251208878271	9.53726762827016	10.0972892508272	9.82112587454626
PG00076	9.45536327895019	10.1897525119277	9.69475111468666	9.59381842879183	9.76467872858313	9.68713108197851	10.0824307309093	9.94155465378713	10.3166688187316	10.8063817393249	10.0694562075152	10.1410149392904	9.70285013405548	9.40915674947289	9.86807110544946	9.430458523123	9.71099231178564	9.72449613659825	9.85808580042412	9.93430323542804	10.0212499907312	10.3495774057711	10.8090139542625	10.6754530602205
